Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:41:02.691805     ,0.876       ,0.880       ,18.816      ,14.560      ,14.560      ,14.430      ,0.130       ,0.079       ,0.000          ,0.000       ,3.602       ,0.000       ,0.050       ,880.000     ,0.000       ,0.130       ,14.56000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.050         ,0.038         
16:41:02.711797     ,0.876       ,0.880       ,18.816      ,14.280      ,14.280      ,14.430      ,-0.150      ,-0.082      ,0.000          ,0.000       ,-4.678      ,0.000       ,0.050       ,880.000     ,0.000       ,-0.150      ,14.28000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.050         ,0.039         
16:41:02.726291     ,0.876       ,0.880       ,18.816      ,14.250      ,14.250      ,14.430      ,-0.150      ,-0.082      ,0.000          ,0.000       ,-4.678      ,0.000       ,0.050       ,880.000     ,0.000       ,-0.150      ,14.28000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.050         ,0.050         
16:41:02.741824     ,0.876       ,0.880       ,18.816      ,14.380      ,14.380      ,14.430      ,-0.050      ,-0.045      ,0.000          ,0.000       ,-0.401      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.050      ,14.38000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.030         ,0.037         
16:41:02.762255     ,0.876       ,0.880       ,18.816      ,14.630      ,14.630      ,14.430      ,-0.050      ,-0.045      ,0.000          ,0.000       ,-0.401      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.050      ,14.38000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.040         ,0.028         
16:41:02.772008     ,0.876       ,0.880       ,18.816      ,14.740      ,14.740      ,14.430      ,0.200       ,0.113       ,0.000          ,0.000       ,5.983       ,0.000       ,0.040       ,880.000     ,0.000       ,0.200       ,14.63000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.050         ,0.037         
16:41:02.801836     ,0.876       ,0.880       ,18.816      ,14.750      ,14.750      ,14.430      ,0.320       ,0.259       ,0.000          ,0.000       ,4.167       ,0.000       ,0.070       ,880.000     ,0.000       ,0.320       ,14.75000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.060         ,0.038         
16:41:02.811791     ,0.876       ,0.880       ,18.816      ,14.530      ,14.530      ,14.430      ,0.100       ,0.134       ,0.000          ,0.000       ,-2.415      ,0.000       ,0.080       ,880.000     ,0.000       ,0.100       ,14.53000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.080         ,0.038         
16:41:02.815459     ,0.881       ,0.880       ,18.832      ,14.530      ,14.530      ,14.430      ,0.100       ,0.128       ,0.000          ,0.000       ,-1.578      ,0.000       ,0.090       ,880.000     ,0.000       ,0.100       ,14.53000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.090         ,0.048         
16:41:02.821827     ,0.881       ,0.880       ,18.832      ,14.370      ,14.370      ,14.430      ,0.100       ,0.128       ,0.000          ,0.000       ,-1.578      ,0.000       ,0.090       ,880.000     ,0.000       ,0.100       ,14.53000      ,2147483646    ,-0.000          ,359.824       ,0.000               ,-0.000              ,-0.000          ,25764.84961       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.090         ,0.048         
