Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
11:26:51.051275     ,0.876       ,0.880       ,19.078      ,15.510      ,15.510      ,15.597      ,-0.087      ,-0.041      ,0.000          ,0.000       ,-3.345      ,0.000       ,-0.020      ,880.000     ,0.000       ,-0.087      ,15.51000      ,2147481311    ,-0.001          ,154.600       ,0.000               ,-0.000              ,-0.002          ,25295.43359       ,0.00000               ,0.001         ,5.590         ,5.590         ,-0.020        ,-0.008        
11:26:51.061272     ,0.876       ,0.880       ,19.078      ,15.510      ,15.510      ,15.597      ,-0.087      ,-0.052      ,0.000          ,0.000       ,-2.529      ,0.000       ,-0.030      ,880.000     ,0.000       ,-0.087      ,15.51000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.002          ,25295.43359       ,0.00000               ,0.001         ,5.590         ,5.590         ,-0.030        ,-0.011        
11:26:51.071274     ,0.876       ,0.880       ,19.078      ,15.540      ,15.540      ,15.597      ,-0.087      ,-0.060      ,0.000          ,0.000       ,-1.962      ,0.000       ,-0.040      ,880.000     ,0.000       ,-0.087      ,15.51000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.002          ,25295.43164       ,0.00766               ,0.001         ,5.590         ,5.590         ,-0.040        ,-0.029        
11:26:51.081271     ,0.876       ,0.880       ,19.078      ,15.680      ,15.680      ,15.597      ,-0.057      ,-0.048      ,0.000          ,0.000       ,-0.765      ,0.000       ,-0.050      ,880.000     ,0.000       ,-0.057      ,15.54000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.003          ,25295.43164       ,0.00000               ,0.001         ,5.590         ,5.590         ,-0.050        ,-0.039        
11:26:51.091272     ,0.876       ,0.880       ,19.078      ,15.690      ,15.690      ,15.597      ,0.083       ,0.039       ,0.000          ,0.000       ,2.925       ,0.000       ,-0.040      ,880.000     ,0.000       ,0.083       ,15.68000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.003          ,25295.43164       ,0.00000               ,0.001         ,5.590         ,5.590         ,-0.040        ,-0.050        
11:26:51.101279     ,0.876       ,0.880       ,19.078      ,15.710      ,15.710      ,15.597      ,0.093       ,0.058       ,0.000          ,0.000       ,2.586       ,0.000       ,-0.030      ,880.000     ,0.000       ,0.093       ,15.69000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.003          ,25295.43164       ,0.00000               ,0.001         ,5.600         ,5.600         ,-0.030        ,-0.041        
11:26:51.111270     ,0.876       ,0.880       ,19.078      ,15.730      ,15.730      ,15.597      ,0.113       ,0.079       ,0.000          ,0.000       ,2.504       ,0.000       ,-0.020      ,880.000     ,0.000       ,0.113       ,15.71000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.003          ,25295.43164       ,0.00000               ,0.001         ,5.600         ,5.600         ,-0.020        ,-0.041        
11:26:51.124845     ,0.883       ,0.880       ,19.144      ,15.670      ,15.670      ,15.597      ,0.133       ,0.100       ,0.000          ,0.000       ,2.438       ,0.000       ,-0.010      ,880.000     ,0.000       ,0.133       ,15.73000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.003          ,25295.43164       ,0.00000               ,0.001         ,5.600         ,5.600         ,-0.010        ,-0.010        
11:26:51.131289     ,0.883       ,0.880       ,19.144      ,15.600      ,15.600      ,15.597      ,0.073       ,0.070       ,0.000          ,0.000       ,0.340       ,0.000       ,0.000       ,880.000     ,0.000       ,0.073       ,15.67000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.003          ,25295.43164       ,0.00000               ,0.001         ,5.600         ,5.600         ,0.000         ,-0.010        
11:26:51.141282     ,0.883       ,0.880       ,19.144      ,15.560      ,15.560      ,15.597      ,0.003       ,0.026       ,0.000          ,0.000       ,-1.428      ,0.000       ,0.010       ,880.000     ,0.000       ,0.003       ,15.60000      ,2147481310    ,-0.001          ,154.512       ,0.000               ,-0.000              ,-0.003          ,25295.43164       ,0.00000               ,0.001         ,5.600         ,5.600         ,0.010         ,-0.001        
