Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:50:13.312216     ,0.883       ,0.880       ,20.781      ,14.370      ,14.370      ,14.395      ,-0.065      ,-0.048      ,0.000          ,0.000       ,-1.298      ,0.000       ,0.062       ,880.000     ,0.000       ,-0.065      ,14.33000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.062         ,0.060         
10:50:13.322262     ,0.883       ,0.880       ,20.781      ,14.440      ,14.440      ,14.395      ,-0.025      ,-0.027      ,0.000          ,0.000       ,-0.028      ,0.000       ,0.052       ,880.000     ,0.000       ,-0.025      ,14.37000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.052         ,0.051         
10:50:13.342192     ,0.883       ,0.880       ,20.781      ,14.510      ,14.510      ,14.395      ,0.115       ,0.072       ,0.000          ,0.000       ,3.243       ,0.000       ,0.072       ,880.000     ,0.000       ,0.115       ,14.51000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.072         ,0.061         
10:50:13.352196     ,0.883       ,0.880       ,20.781      ,14.500      ,14.500      ,14.395      ,0.115       ,0.082       ,0.000          ,0.000       ,2.436       ,0.000       ,0.082       ,880.000     ,0.000       ,0.115       ,14.51000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.260         ,5.260         ,0.082         ,0.083         
10:50:13.362224     ,0.883       ,0.880       ,20.781      ,14.420      ,14.420      ,14.395      ,0.105       ,0.084       ,0.000          ,0.000       ,1.636       ,0.000       ,0.092       ,880.000     ,0.000       ,0.105       ,14.50000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.092         ,0.090         
10:50:13.372200     ,0.883       ,0.880       ,20.781      ,14.360      ,14.360      ,14.395      ,0.025       ,0.038       ,0.000          ,0.000       ,-0.751      ,0.000       ,0.102       ,880.000     ,0.000       ,0.025       ,14.42000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.102         ,0.100         
10:50:13.382223     ,0.883       ,0.880       ,20.781      ,14.310      ,14.310      ,14.395      ,-0.035      ,-0.003      ,0.000          ,0.000       ,-1.977      ,0.000       ,0.092       ,880.000     ,0.000       ,-0.035      ,14.36000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.092         ,0.090         
10:50:13.395732     ,0.878       ,0.880       ,20.814      ,14.280      ,14.280      ,14.395      ,-0.085      ,-0.045      ,0.000          ,0.000       ,-2.963      ,0.000       ,0.082       ,880.000     ,0.000       ,-0.085      ,14.31000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.082         ,0.075         
10:50:13.405088     ,0.878       ,0.880       ,20.814      ,14.340      ,14.340      ,14.395      ,-0.115      ,-0.073      ,0.000          ,0.000       ,-3.010      ,0.000       ,0.072       ,880.000     ,0.000       ,-0.115      ,14.28000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.072         ,0.081         
10:50:13.412243     ,0.878       ,0.880       ,20.814      ,14.390      ,14.390      ,14.395      ,-0.055      ,-0.045      ,0.000          ,0.000       ,-0.762      ,0.000       ,0.062       ,880.000     ,0.000       ,-0.055      ,14.34000      ,29            ,0.001           ,2.549         ,0.000               ,-0.000              ,-0.000          ,24979.46680       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.062         ,0.061         
