Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:42:22.180475     ,0.049       ,0.043       ,0.869       ,20.790      ,20.793      ,20.823      ,-0.031      ,-0.781      ,-0.036      ,0.00077       ,2147474624    ,286.875         ,150.200       ,-0.524              ,0.000               ,1336.464        ,0.00000           ,0.00037               
16:42:22.201263     ,0.049       ,0.041       ,0.869       ,20.800      ,20.796      ,20.823      ,-0.028      ,-0.749      ,-0.047      ,0.00077       ,2147474624    ,286.875         ,150.600       ,-0.526              ,0.001               ,1336.514        ,0.00000           ,0.00052               
16:42:22.224519     ,0.051       ,0.039       ,0.869       ,20.800      ,20.795      ,20.823      ,-0.028      ,-0.732      ,-0.054      ,0.00077       ,2147474624    ,286.875         ,151.000       ,-0.527              ,0.001               ,1336.564        ,0.00000           ,0.00059               
16:42:22.235363     ,0.051       ,0.038       ,0.869       ,20.770      ,20.779      ,20.823      ,-0.044      ,-0.725      ,-0.062      ,0.00077       ,2147474624    ,286.875         ,151.000       ,-0.527              ,0.001               ,1336.588        ,0.00000           ,0.00064               
16:42:22.255365     ,0.051       ,0.036       ,0.885       ,20.790      ,20.798      ,20.823      ,-0.026      ,-0.717      ,-0.069      ,0.00077       ,2147474624    ,286.875         ,150.600       ,-0.526              ,0.001               ,1336.637        ,0.00000           ,0.00051               
16:42:22.275362     ,0.049       ,0.035       ,0.885       ,20.790      ,20.782      ,20.823      ,-0.041      ,-0.707      ,-0.076      ,0.00077       ,2147474624    ,286.875         ,150.200       ,-0.524              ,0.000               ,1336.689        ,0.00000           ,0.00037               
16:42:22.295380     ,0.049       ,0.033       ,0.885       ,20.790      ,20.785      ,20.823      ,-0.038      ,-0.700      ,-0.083      ,0.00077       ,2147474624    ,286.875         ,150.000       ,-0.524              ,0.000               ,1336.739        ,0.00000           ,0.00027               
16:42:22.315354     ,0.051       ,0.032       ,0.885       ,20.770      ,20.778      ,20.823      ,-0.045      ,-0.698      ,-0.090      ,0.00069       ,2147474623    ,286.787         ,150.400       ,-0.525              ,0.000               ,1336.790        ,0.00383           ,0.00036               
16:42:22.335364     ,0.051       ,0.031       ,0.885       ,20.780      ,20.787      ,20.823      ,-0.036      ,-0.697      ,-0.097      ,0.00069       ,2147474623    ,286.787         ,150.400       ,-0.525              ,0.000               ,1336.838        ,0.00000           ,0.00047               
16:42:22.355346     ,0.051       ,0.029       ,0.869       ,20.800      ,20.790      ,20.823      ,-0.034      ,-0.690      ,-0.104      ,0.00069       ,2147474623    ,286.787         ,150.200       ,-0.524              ,0.001               ,1336.888        ,0.00000           ,0.00055               
16:42:22.375353     ,0.051       ,0.028       ,0.885       ,20.790      ,20.782      ,20.823      ,-0.042      ,-0.688      ,-0.111      ,0.00069       ,2147474623    ,286.787         ,150.000       ,-0.524              ,0.001               ,1336.939        ,0.00000           ,0.00061               
16:42:22.395350     ,0.051       ,0.026       ,0.885       ,20.770      ,20.781      ,20.823      ,-0.042      ,-0.699      ,-0.118      ,0.00069       ,2147474623    ,286.787         ,150.400       ,-0.525              ,0.001               ,1336.990        ,0.00000           ,0.00065               
16:42:22.415349     ,0.051       ,0.025       ,0.885       ,20.780      ,20.789      ,20.823      ,-0.034      ,-0.710      ,-0.125      ,0.00069       ,2147474623    ,286.787         ,150.800       ,-0.526              ,0.001               ,1337.040        ,0.00000           ,0.00052               
16:42:22.435352     ,0.049       ,0.023       ,0.885       ,20.790      ,20.782      ,20.823      ,-0.041      ,-0.715      ,-0.132      ,0.00069       ,2147474623    ,286.787         ,150.600       ,-0.526              ,0.000               ,1337.089        ,0.00000           ,0.00038               
16:42:22.455350     ,0.049       ,0.022       ,0.885       ,20.780      ,20.774      ,20.823      ,-0.049      ,-0.732      ,-0.139      ,0.00069       ,2147474623    ,286.787         ,150.200       ,-0.524              ,0.000               ,1337.139        ,0.00000           ,0.00027               
16:42:22.476075     ,0.049       ,0.021       ,0.869       ,20.790      ,20.792      ,20.823      ,-0.032      ,-0.747      ,-0.147      ,0.00069       ,2147474623    ,286.787         ,150.000       ,-0.524              ,0.000               ,1337.194        ,0.00000           ,0.00023               
16:42:22.495358     ,0.051       ,0.019       ,0.869       ,20.780      ,20.783      ,20.823      ,-0.041      ,-0.756      ,-0.154      ,0.00069       ,2147474623    ,286.787         ,150.000       ,-0.524              ,0.000               ,1337.247        ,0.00000           ,0.00014               
16:42:22.516004     ,0.051       ,0.018       ,0.869       ,20.780      ,20.783      ,20.823      ,-0.040      ,-0.765      ,-0.158      ,0.00069       ,2147474623    ,286.787         ,150.000       ,-0.524              ,0.000               ,1337.294        ,0.00000           ,0.00012               
16:42:22.537139     ,0.051       ,0.017       ,0.885       ,20.800      ,20.794      ,20.823      ,-0.030      ,-0.780      ,-0.166      ,0.00069       ,2147474623    ,286.787         ,150.000       ,-0.524              ,0.000               ,1337.364        ,0.00000           ,0.00009               
16:42:22.560444     ,0.051       ,0.015       ,0.885       ,20.790      ,20.784      ,20.823      ,-0.039      ,-0.770      ,-0.177      ,0.00069       ,2147474623    ,286.787         ,150.000       ,-0.524              ,0.000               ,1337.415        ,0.00000           ,0.00006               
16:42:22.581433     ,0.051       ,0.013       ,0.885       ,20.790      ,20.794      ,20.823      ,-0.029      ,-0.771      ,-0.185      ,0.00069       ,2147474623    ,286.787         ,150.200       ,-0.524              ,0.000               ,1337.465        ,0.00000           ,0.00004               
16:42:22.602610     ,0.049       ,0.011       ,0.885       ,20.800      ,20.800      ,20.823      ,-0.023      ,-0.743      ,-0.196      ,0.00069       ,2147474623    ,286.787         ,150.600       ,-0.526              ,-0.000              ,1337.515        ,-0.00383          ,-0.00003              
16:42:22.623772     ,0.049       ,0.010       ,0.885       ,20.790      ,20.789      ,20.823      ,-0.035      ,-0.736      ,-0.200      ,0.00077       ,2147474624    ,286.875         ,150.800       ,-0.526              ,-0.000              ,1337.564        ,-0.00383          ,-0.00014              
16:42:22.635347     ,0.051       ,0.008       ,0.885       ,20.800      ,20.799      ,20.823      ,-0.024      ,-0.720      ,-0.207      ,0.00077       ,2147474624    ,286.875         ,150.400       ,-0.525              ,-0.000              ,1337.589        ,0.00000           ,-0.00032              
16:42:22.655345     ,0.049       ,0.007       ,0.885       ,20.790      ,20.790      ,20.823      ,-0.033      ,-0.711      ,-0.214      ,0.00077       ,2147474624    ,286.875         ,150.000       ,-0.524              ,-0.000              ,1337.639        ,0.00000           ,-0.00044              
16:42:22.675343     ,0.049       ,0.006       ,0.885       ,20.790      ,20.793      ,20.823      ,-0.030      ,-0.703      ,-0.221      ,0.00077       ,2147474624    ,286.875         ,150.000       ,-0.524              ,-0.001              ,1337.690        ,0.00000           ,-0.00053              
16:42:22.695359     ,0.051       ,0.004       ,0.885       ,20.800      ,20.798      ,20.823      ,-0.026      ,-0.684      ,-0.228      ,0.00077       ,2147474624    ,286.875         ,150.400       ,-0.525              ,-0.001              ,1337.741        ,0.00000           ,-0.00060              
16:42:22.715365     ,0.051       ,0.003       ,0.885       ,20.830      ,20.816      ,20.823      ,-0.007      ,-0.655      ,-0.235      ,0.00077       ,2147474624    ,286.875         ,150.800       ,-0.526              ,-0.000              ,1337.791        ,0.00000           ,-0.00048              
16:42:22.735356     ,0.051       ,0.002       ,0.885       ,20.810      ,20.804      ,20.823      ,-0.019      ,-0.622      ,-0.241      ,0.00077       ,2147474624    ,286.875         ,150.600       ,-0.526              ,-0.000              ,1337.839        ,0.00000           ,-0.00035              
16:42:22.755349     ,0.051       ,0.000       ,0.869       ,20.810      ,20.820      ,20.823      ,-0.003      ,-0.577      ,-0.247      ,0.00077       ,2147474624    ,286.875         ,150.200       ,-0.524              ,-0.000              ,1337.890        ,0.00000           ,-0.00025              
16:42:22.775344     ,0.049       ,0.000       ,0.869       ,20.810      ,20.815      ,20.823      ,-0.008      ,-0.531      ,-0.247      ,0.00077       ,2147474624    ,286.875         ,150.000       ,-0.524              ,-0.000              ,1337.941        ,0.00000           ,-0.00018              
16:42:22.795376     ,0.049       ,0.000       ,0.869       ,20.800      ,20.800      ,20.823      ,-0.023      ,-0.504      ,-0.247      ,0.00077       ,2147474624    ,286.875         ,150.400       ,-0.525              ,-0.000              ,1337.993        ,0.00000           ,-0.00013              
16:42:22.815352     ,0.051       ,0.000       ,0.885       ,20.800      ,20.801      ,20.823      ,-0.022      ,-0.480      ,-0.247      ,0.00077       ,2147474624    ,286.875         ,150.800       ,-0.526              ,-0.000              ,1338.042        ,0.00000           ,-0.00009              
16:42:22.835342     ,0.051       ,0.000       ,0.885       ,20.890      ,20.863      ,20.823      ,0.040       ,-0.422      ,-0.247      ,0.00077       ,2147474624    ,286.875         ,150.600       ,-0.526              ,-0.000              ,1338.090        ,0.00000           ,-0.00007              
16:42:22.855340     ,0.049       ,0.000       ,0.885       ,21.140      ,21.030      ,20.823      ,0.207       ,-0.211      ,-0.247      ,0.00084       ,2147474625    ,286.963         ,150.200       ,-0.524              ,-0.000              ,1338.139        ,-0.00384          ,-0.00021              
16:42:22.875346     ,0.049       ,0.000       ,0.885       ,21.010      ,20.956      ,20.823      ,0.133       ,0.061       ,-0.247      ,0.00092       ,2147474626    ,287.051         ,150.000       ,-0.524              ,-0.001              ,1338.191        ,-0.00383          ,-0.00053              
16:42:22.895351     ,0.049       ,0.001       ,0.869       ,20.910      ,21.009      ,20.823      ,0.185       ,0.307       ,-0.244      ,0.00100       ,2147474627    ,287.139         ,150.400       ,-0.525              ,-0.001              ,1338.243        ,-0.00383          ,-0.00097              
16:42:22.915348     ,0.051       ,0.002       ,0.869       ,20.910      ,20.988      ,20.823      ,0.164       ,0.579       ,-0.239      ,0.00107       ,2147474628    ,287.227         ,150.800       ,-0.526              ,-0.002              ,1338.293        ,-0.00384          ,-0.00151              
16:42:22.935352     ,0.049       ,0.003       ,0.869       ,21.010      ,20.961      ,20.823      ,0.138       ,0.819       ,-0.232      ,0.00123       ,2147474630    ,287.402         ,151.000       ,-0.527              ,-0.002              ,1338.342        ,-0.00767          ,-0.00227              
16:42:22.955350     ,0.049       ,0.005       ,0.885       ,21.160      ,21.041      ,20.823      ,0.218       ,1.094       ,-0.222      ,0.00130       ,2147474631    ,287.490         ,150.600       ,-0.526              ,-0.628              ,1338.392        ,-0.00384          ,-0.00292              
16:42:22.975352     ,0.051       ,0.008       ,0.885       ,20.910      ,20.928      ,20.823      ,0.105       ,1.351       ,-0.209      ,0.00146       ,2147474633    ,287.666         ,150.600       ,-0.526              ,-0.628              ,1338.443        ,-0.00767          ,-0.00355              
16:42:22.995357     ,0.051       ,0.011       ,0.885       ,20.910      ,21.037      ,20.823      ,0.214       ,1.601       ,-0.193      ,0.00161       ,2147474635    ,287.842         ,150.800       ,-0.526              ,-0.628              ,1338.494        ,-0.00767          ,-0.00422              
16:42:23.015350     ,0.051       ,0.015       ,0.885       ,21.070      ,21.048      ,20.823      ,0.225       ,1.916       ,-0.175      ,0.00184       ,2147474638    ,288.105         ,151.000       ,-0.527              ,-0.628              ,1338.543        ,-0.01151          ,-0.00508              
16:42:23.035342     ,0.051       ,0.019       ,0.885       ,21.080      ,20.972      ,20.823      ,0.149       ,2.182       ,-0.154      ,0.00207       ,2147474641    ,288.369         ,150.600       ,-0.526              ,-0.628              ,1338.591        ,-0.01149          ,-0.00596              
16:42:23.055340     ,0.051       ,0.024       ,0.885       ,21.070      ,21.051      ,20.823      ,0.227       ,2.448       ,-0.130      ,0.00222       ,2147474643    ,288.545         ,149.800       ,-0.523              ,-0.628              ,1338.641        ,-0.00768          ,-0.00681              
16:42:23.075351     ,0.051       ,0.029       ,0.885       ,20.900      ,20.992      ,20.823      ,0.169       ,2.720       ,-0.103      ,0.00245       ,2147474646    ,288.809         ,149.200       ,-0.521              ,-0.628              ,1338.691        ,-0.01149          ,-0.00764              
16:42:23.095340     ,0.049       ,0.035       ,0.869       ,21.080      ,21.109      ,20.823      ,0.286       ,3.043       ,-0.074      ,0.00268       ,2147474649    ,289.072         ,149.400       ,-0.522              ,-0.628              ,1338.742        ,-0.01152          ,-0.00845              
16:42:23.115351     ,0.049       ,0.042       ,0.869       ,21.150      ,21.046      ,20.823      ,0.222       ,3.412       ,-0.041      ,0.00299       ,2147474653    ,289.424         ,149.800       ,-0.523              ,-0.628              ,1338.792        ,-0.01534          ,-0.00925              
16:42:23.135351     ,0.051       ,0.049       ,0.869       ,21.040      ,21.013      ,20.823      ,0.190       ,3.675       ,-0.004      ,0.00322       ,2147474656    ,289.688         ,150.000       ,-0.524              ,-0.628              ,1338.840        ,-0.01150          ,-0.00987              
16:42:23.155348     ,0.051       ,0.056       ,0.885       ,20.980      ,21.066      ,20.823      ,0.242       ,3.799       ,0.033       ,0.00353       ,2147474660    ,290.039         ,149.800       ,-0.523              ,-0.628              ,1338.893        ,-0.01535          ,-0.01065              
16:42:23.175341     ,0.051       ,0.064       ,0.885       ,20.980      ,21.031      ,20.823      ,0.208       ,3.873       ,0.072       ,0.00383       ,2147474664    ,290.391         ,149.600       ,-0.522              ,-0.628              ,1338.944        ,-0.01531          ,-0.01148              
16:42:23.195342     ,0.060       ,0.072       ,1.327       ,21.150      ,21.078      ,20.823      ,0.255       ,3.969       ,0.111       ,0.00422       ,2147474669    ,290.830         ,149.600       ,-0.522              ,-0.628              ,1338.994        ,-0.01922          ,-0.01245              
16:42:23.215357     ,0.070       ,0.080       ,1.327       ,21.090      ,21.018      ,20.823      ,0.194       ,4.036       ,0.152       ,0.00453       ,2147474673    ,291.182         ,149.800       ,-0.523              ,-0.628              ,1339.045        ,-0.01534          ,-0.01326              
16:42:23.235913     ,0.070       ,0.084       ,1.720       ,20.930      ,21.006      ,20.823      ,0.183       ,4.056       ,0.172       ,0.00491       ,2147474678    ,291.621         ,149.200       ,-0.521              ,-0.628              ,1339.094        ,-0.01917          ,-0.01368              
16:42:23.256481     ,0.085       ,0.092       ,2.015       ,21.020      ,21.090      ,20.823      ,0.266       ,4.116       ,0.213       ,0.00522       ,2147474682    ,291.973         ,148.200       ,-0.517              ,-0.628              ,1339.142        ,-0.01534          ,-0.01457              
16:42:23.277306     ,0.095       ,0.101       ,2.015       ,21.060      ,21.009      ,20.823      ,0.186       ,4.181       ,0.255       ,0.00568       ,2147474688    ,292.500         ,147.400       ,-0.515              ,-0.628              ,1339.209        ,-0.02301          ,-0.01532              
16:42:23.297827     ,0.095       ,0.109       ,2.244       ,21.070      ,21.014      ,20.823      ,0.191       ,4.288       ,0.297       ,0.00606       ,2147474693    ,292.939         ,147.000       ,-0.513              ,-0.628              ,1339.258        ,-0.01918          ,-0.01618              
16:42:23.319478     ,0.110       ,0.118       ,2.588       ,20.910      ,20.961      ,20.823      ,0.137       ,4.256       ,0.340       ,0.00660       ,2147474700    ,293.555         ,147.000       ,-0.513              ,-0.628              ,1339.306        ,-0.02684          ,-0.01697              
16:42:23.340243     ,0.125       ,0.126       ,2.588       ,20.850      ,20.952      ,20.823      ,0.129       ,4.140       ,0.382       ,0.00706       ,2147474706    ,294.082         ,146.800       ,-0.512              ,-0.628              ,1339.353        ,-0.02300          ,-0.01807              
16:42:23.360867     ,0.125       ,0.139       ,3.129       ,20.970      ,20.958      ,20.823      ,0.135       ,4.052       ,0.443       ,0.00759       ,2147474713    ,294.697         ,146.200       ,-0.510              ,-0.628              ,1339.400        ,-0.02686          ,-0.01987              
16:42:23.381750     ,0.135       ,0.147       ,3.080       ,20.950      ,20.876      ,20.823      ,0.053       ,3.913       ,0.483       ,0.00821       ,2147474721    ,295.400         ,145.400       ,-0.508              ,-0.628              ,1339.448        ,-0.03068          ,-0.02128              
16:42:23.402524     ,0.148       ,0.154       ,3.080       ,20.910      ,20.913      ,20.823      ,0.090       ,3.706       ,0.520       ,0.00882       ,2147474729    ,296.104         ,145.000       ,-0.506              ,-0.628              ,1339.495        ,-0.03069          ,-0.02289              
16:42:23.424340     ,0.148       ,0.161       ,3.816       ,20.800      ,20.875      ,20.823      ,0.052       ,3.462       ,0.555       ,0.00951       ,2147474738    ,296.895         ,144.800       ,-0.505              ,-0.628              ,1339.542        ,-0.03448          ,-0.02453              
16:42:23.435346     ,0.156       ,0.168       ,3.718       ,20.800      ,20.852      ,20.823      ,0.028       ,3.240       ,0.588       ,0.01020       ,2147474747    ,297.686         ,144.400       ,-0.504              ,-0.628              ,1339.565        ,-0.03453          ,-0.02630              
16:42:23.455344     ,0.156       ,0.174       ,3.718       ,20.850      ,20.818      ,20.823      ,-0.005      ,2.968       ,0.619       ,0.01104       ,2147474758    ,298.652         ,143.200       ,-0.500              ,-0.628              ,1339.610        ,-0.04216          ,-0.02838              
16:42:23.475350     ,0.169       ,0.179       ,3.866       ,20.740      ,20.729      ,20.823      ,-0.094      ,2.602       ,0.646       ,0.01189       ,2147474769    ,299.619         ,142.400       ,-0.497              ,-0.628              ,1339.658        ,-0.04219          ,-0.03058              
16:42:23.495341     ,0.177       ,0.184       ,3.964       ,20.690      ,20.748      ,20.823      ,-0.075      ,2.180       ,0.669       ,0.01281       ,2147474781    ,300.674         ,142.000       ,-0.496              ,-0.628              ,1339.705        ,-0.04605          ,-0.03296              
16:42:23.515343     ,0.177       ,0.188       ,3.964       ,20.720      ,20.745      ,20.823      ,-0.078      ,1.779       ,0.687       ,0.01388       ,2147474795    ,301.904         ,141.600       ,-0.494              ,-0.628              ,1339.751        ,-0.05369          ,-0.03570              
16:42:23.535339     ,0.186       ,0.191       ,4.029       ,20.740      ,20.709      ,20.823      ,-0.115      ,1.399       ,0.702       ,0.01496       ,2147474809    ,303.135         ,141.200       ,-0.493              ,-0.628              ,1339.796        ,-0.05368          ,-0.03875              
16:42:23.555337     ,0.192       ,0.193       ,4.078       ,20.710      ,20.695      ,20.823      ,-0.129      ,0.937       ,0.713       ,0.01618       ,2147474825    ,304.541         ,140.600       ,-0.491              ,-0.042              ,1339.842        ,-0.06137          ,-0.04201              
16:42:23.575339     ,0.192       ,0.194       ,4.078       ,20.590      ,20.644      ,20.823      ,-0.180      ,0.430       ,0.719       ,0.01741       ,2147474841    ,305.947         ,140.200       ,-0.489              ,-0.045              ,1339.890        ,-0.06137          ,-0.04544              
16:42:23.595339     ,0.192       ,0.194       ,3.964       ,20.600      ,20.653      ,20.823      ,-0.170      ,-0.053      ,0.719       ,0.01879       ,2147474859    ,307.529         ,140.400       ,-0.490              ,-0.049              ,1339.939        ,-0.06904          ,-0.04914              
16:42:23.615377     ,0.194       ,0.193       ,3.964       ,20.670      ,20.639      ,20.823      ,-0.185      ,-0.509      ,0.715       ,0.02033       ,2147474879    ,309.287         ,141.200       ,-0.493              ,-0.053              ,1339.989        ,-0.07667          ,-0.05309              
16:42:23.635337     ,0.194       ,0.192       ,3.915       ,20.670      ,20.619      ,20.823      ,-0.204      ,-0.945      ,0.707       ,0.02186       ,2147474899    ,311.045         ,142.200       ,-0.496              ,-0.057              ,1340.037        ,-0.07671          ,-0.05722              
16:42:23.655338     ,0.194       ,0.189       ,3.849       ,20.600      ,20.620      ,20.823      ,-0.203      ,-1.392      ,0.694       ,0.02355       ,2147474921    ,312.979         ,142.800       ,-0.498              ,0.628               ,1340.084        ,-0.08439          ,-0.06148              
16:42:23.675336     ,0.188       ,0.186       ,3.849       ,20.590      ,20.640      ,20.823      ,-0.184      ,-1.775      ,0.677       ,0.02539       ,2147474945    ,315.088         ,143.000       ,-0.499              ,0.628               ,1340.133        ,-0.09204          ,-0.06616              
16:42:23.695345     ,0.188       ,0.182       ,3.669       ,20.650      ,20.640      ,20.823      ,-0.183      ,-2.115      ,0.657       ,0.02723       ,2147474969    ,317.197         ,143.400       ,-0.501              ,0.628               ,1340.183        ,-0.09204          ,-0.07092              
16:42:23.715382     ,0.184       ,0.177       ,2.655       ,20.670      ,20.624      ,20.823      ,-0.200      ,-2.466      ,0.633       ,0.02922       ,2147474995    ,319.482         ,144.200       ,-0.503              ,0.628               ,1340.234        ,-0.09971          ,-0.07564              
16:42:23.735339     ,0.177       ,0.171       ,2.655       ,20.600      ,20.607      ,20.823      ,-0.216      ,-2.797      ,0.606       ,0.03137       ,2147475023    ,321.943         ,145.600       ,-0.508              ,0.628               ,1340.285        ,-0.10721          ,-0.08064              
16:42:23.755348     ,0.177       ,0.165       ,3.260       ,20.590      ,20.634      ,20.823      ,-0.189      ,-3.082      ,0.576       ,0.03359       ,2147475052    ,324.492         ,147.000       ,-0.513              ,0.628               ,1340.336        ,-0.11141          ,-0.08581              
16:42:23.775346     ,0.167       ,0.159       ,2.818       ,20.650      ,20.644      ,20.823      ,-0.179      ,-3.262      ,0.543       ,0.03590       ,2147475082    ,327.129         ,148.200       ,-0.517              ,0.628               ,1340.388        ,-0.11494          ,-0.09086              
16:42:23.795367     ,0.158       ,0.152       ,2.818       ,20.730      ,20.669      ,20.823      ,-0.155      ,-3.372      ,0.510       ,0.03835       ,2147475114    ,329.941         ,149.600       ,-0.522              ,0.628               ,1340.441        ,-0.12279          ,-0.09611              
16:42:23.815346     ,0.158       ,0.145       ,2.899       ,20.720      ,20.685      ,20.823      ,-0.138      ,-3.465      ,0.476       ,0.04080       ,2147475146    ,332.754         ,151.000       ,-0.527              ,0.628               ,1340.493        ,-0.12265          ,-0.10128              
16:42:23.835351     ,0.148       ,0.138       ,2.244       ,20.670      ,20.703      ,20.823      ,-0.120      ,-3.509      ,0.441       ,0.04341       ,2147475180    ,335.742         ,152.200       ,-0.531              ,0.628               ,1340.546        ,-0.13031          ,-0.10630              
16:42:23.855338     ,0.148       ,0.131       ,2.244       ,20.720      ,20.743      ,20.823      ,-0.081      ,-3.480      ,0.406       ,0.04610       ,2147475215    ,338.818         ,152.800       ,-0.533              ,0.628               ,1340.597        ,-0.13435          ,-0.11120              
16:42:23.875345     ,0.139       ,0.124       ,2.146       ,20.780      ,20.740      ,20.823      ,-0.084      ,-3.384      ,0.371       ,0.04886       ,2147475251    ,341.982         ,153.200       ,-0.535              ,0.628               ,1340.649        ,-0.13811          ,-0.11602              
16:42:23.895349     ,0.125       ,0.118       ,1.933       ,20.790      ,20.749      ,20.823      ,-0.074      ,-3.256      ,0.339       ,0.05170       ,2147475288    ,345.234         ,154.000       ,-0.538              ,0.628               ,1340.705        ,-0.14190          ,-0.12062              
16:42:23.915347     ,0.125       ,0.111       ,1.933       ,20.790      ,20.792      ,20.823      ,-0.031      ,-3.090      ,0.307       ,0.05461       ,2147475326    ,348.574         ,155.000       ,-0.541              ,0.628               ,1340.759        ,-0.14565          ,-0.12517              
16:42:23.935344     ,0.116       ,0.106       ,1.688       ,20.780      ,20.800      ,20.823      ,-0.023      ,-2.867      ,0.278       ,0.05760       ,2147475365    ,352.002         ,155.600       ,-0.543              ,0.628               ,1340.812        ,-0.14960          ,-0.12957              
16:42:23.955340     ,0.108       ,0.100       ,1.573       ,20.860      ,20.843      ,20.823      ,0.020       ,-2.598      ,0.251       ,0.06067       ,2147475405    ,355.518         ,156.000       ,-0.545              ,0.628               ,1340.866        ,-0.15323          ,-0.13380              
16:42:23.975561     ,0.108       ,0.098       ,1.573       ,20.890      ,20.845      ,20.823      ,0.021       ,-2.449      ,0.239       ,0.06374       ,2147475445    ,359.033         ,156.200       ,-0.545              ,0.628               ,1340.919        ,-0.15359          ,-0.13582              
16:42:23.995342     ,0.099       ,0.091       ,1.426       ,20.850      ,20.848      ,20.823      ,0.025       ,-2.037      ,0.206       ,0.06688       ,2147475486    ,2.637           ,156.600       ,-0.547              ,0.628               ,1340.975        ,-0.15728          ,-0.14148              
16:42:24.015965     ,0.089       ,0.089       ,1.426       ,20.840      ,20.873      ,20.823      ,0.049       ,-1.899      ,0.197       ,0.07010       ,2147475528    ,6.328           ,157.200       ,-0.549              ,0.628               ,1341.028        ,-0.16103          ,-0.14327              
