Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:08:39.507589     ,0.000       ,0.000       ,0.000       ,20.950      ,20.950      ,20.930      ,0.019       ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.527575     ,0.000       ,0.000       ,0.000       ,20.930      ,20.929      ,20.934      ,-0.005      ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.547583     ,0.000       ,0.000       ,0.000       ,20.930      ,20.930      ,20.933      ,-0.003      ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.567585     ,0.000       ,0.000       ,0.000       ,20.920      ,20.921      ,20.931      ,-0.010      ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.587585     ,0.000       ,0.000       ,0.000       ,20.930      ,20.930      ,20.930      ,0.000       ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.607583     ,0.000       ,0.000       ,0.000       ,20.930      ,20.929      ,20.930      ,-0.001      ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.627586     ,0.000       ,0.000       ,0.000       ,20.930      ,20.929      ,20.930      ,-0.000      ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.647583     ,0.000       ,0.000       ,0.000       ,20.920      ,20.921      ,20.929      ,-0.009      ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.667574     ,0.000       ,0.000       ,0.000       ,20.930      ,20.931      ,20.929      ,0.002       ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
10:08:39.687571     ,0.000       ,0.000       ,0.000       ,20.920      ,20.920      ,20.929      ,-0.009      ,0.000       ,0.000       ,0.00000       ,411           ,36.123          ,0.000         ,0.000               ,0.000               ,0.000           ,0.00000           ,0.00000               
