Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:51:02.664459     ,0.878       ,0.880       ,18.980      ,14.270      ,14.553      ,16.177      ,-1.526      ,-0.763      ,0.083       ,0.001       ,-0.227      ,880.000     ,-1.526      ,14.651      ,0.00322       ,42            ,3.691           ,-10.600       ,0.037               ,-0.098              ,23922.049       ,0.08435           ,0.03277               ,0.000         ,0.000         ,-0.227        ,0.105         
14:51:02.672519     ,0.878       ,0.880       ,18.980      ,14.250      ,14.470      ,16.177      ,-1.706      ,-0.853      ,0.081       ,-0.004      ,-0.259      ,880.000     ,-1.706      ,14.470      ,0.00230       ,30            ,2.637           ,-11.400       ,0.040               ,-0.098              ,23922.049       ,0.08435           ,0.03277               ,0.000         ,0.000         ,-0.227        ,0.105         
14:51:02.683083     ,0.879       ,0.880       ,18.963      ,14.140      ,14.371      ,16.177      ,-1.706      ,-0.903      ,0.079       ,0.004       ,-0.259      ,880.000     ,-1.706      ,14.470      ,0.00130       ,17            ,1.494           ,-12.600       ,0.044               ,-0.112              ,23922.043       ,0.09197           ,0.03740               ,0.000         ,0.000         ,-0.259        ,0.131         
14:51:02.692521     ,0.879       ,0.880       ,19.013      ,14.040      ,14.277      ,16.177      ,-1.899      ,-0.950      ,0.077       ,0.000       ,-0.291      ,880.000     ,-1.899      ,14.277      ,0.00031       ,4             ,0.352           ,-13.400       ,0.047               ,-0.127              ,23922.039       ,0.09980           ,0.04226               ,0.000         ,0.000         ,-0.273        ,0.131         
14:51:02.703910     ,0.878       ,0.880       ,18.996      ,14.130      ,14.220      ,16.177      ,-1.899      ,-0.950      ,0.077       ,0.000       ,-0.291      ,880.000     ,-1.899      ,14.277      ,-0.00077      ,2147483638    ,359.121         ,-14.400       ,0.050               ,-0.142              ,23922.037       ,0.09974           ,0.04720               ,0.000         ,0.000         ,-0.291        ,0.110         
14:51:02.712527     ,0.879       ,0.880       ,19.013      ,14.270      ,14.197      ,16.177      ,-1.979      ,-0.990      ,0.073       ,0.002       ,-0.305      ,880.000     ,-1.979      ,14.197      ,-0.00176      ,2147483625    ,357.979         ,-15.000       ,0.052               ,-0.157              ,23922.037       ,0.10741           ,0.05220               ,0.000         ,0.000         ,-0.300        ,0.110         
14:51:02.723741     ,0.883       ,0.880       ,19.013      ,14.460      ,14.203      ,16.177      ,-1.979      ,-0.990      ,0.073       ,0.002       ,-0.305      ,880.000     ,-1.979      ,14.197      ,-0.00291      ,2147483610    ,356.660         ,-15.200       ,0.053               ,-0.172              ,23922.039       ,0.09963           ,0.05726               ,0.000         ,0.000         ,-0.305        ,0.102         
14:51:02.732517     ,0.883       ,0.880       ,19.013      ,14.370      ,14.209      ,16.177      ,-1.968      ,-0.984      ,0.071       ,0.002       ,-0.304      ,880.000     ,-1.968      ,14.209      ,-0.00407      ,2147483595    ,355.342         ,-15.000       ,0.052               ,-0.172              ,23922.039       ,0.09963           ,0.05726               ,0.000         ,0.000         ,-0.305        ,0.102         
14:51:02.742507     ,0.881       ,0.880       ,18.996      ,14.220      ,14.219      ,16.177      ,-1.958      ,-0.979      ,0.069       ,-0.000      ,-0.303      ,880.000     ,-1.958      ,14.219      ,-0.00529      ,2147483579    ,353.936         ,-14.000       ,0.049               ,-0.187              ,23922.039       ,0.11515           ,0.06236               ,0.000         ,0.000         ,-0.304        ,0.105         
14:51:02.752522     ,0.881       ,0.880       ,18.996      ,14.260      ,14.242      ,16.177      ,-1.935      ,-0.967      ,0.067       ,0.001       ,-0.300      ,880.000     ,-1.935      ,14.242      ,-0.00652      ,2147483563    ,352.529         ,-12.800       ,0.045               ,-0.203              ,23922.039       ,0.12272           ,0.06762               ,0.000         ,0.000         ,-0.303        ,0.105         
14:51:02.762509     ,0.879       ,0.880       ,18.980      ,14.190      ,14.247      ,16.177      ,-1.929      ,-0.965      ,0.065       ,-0.001      ,-0.300      ,880.000     ,-1.929      ,14.247      ,-0.00775      ,2147483547    ,351.123         ,-11.200       ,0.039               ,-0.219              ,23922.039       ,0.12281           ,0.07290               ,0.000         ,0.000         ,-0.300        ,0.128         
14:51:02.772521     ,0.878       ,0.880       ,18.996      ,13.890      ,14.186      ,16.177      ,-1.991      ,-0.996      ,0.063       ,-0.003      ,-0.312      ,880.000     ,-1.991      ,14.186      ,-0.00905      ,2147483530    ,349.629         ,-10.000       ,0.035               ,-0.234              ,23922.039       ,0.12271           ,0.07796               ,0.000         ,0.000         ,-0.300        ,0.128         
14:51:02.782783     ,0.883       ,0.880       ,18.980      ,13.460      ,14.083      ,16.177      ,-1.991      ,-0.996      ,0.063       ,-0.003      ,-0.312      ,880.000     ,-1.991      ,14.186      ,-0.01035      ,2147483513    ,348.135         ,-9.000        ,0.031               ,-0.249              ,23922.027       ,0.13016           ,0.08294               ,0.000         ,0.000         ,-0.312        ,0.178         
14:51:02.792512     ,0.879       ,0.880       ,18.996      ,13.530      ,14.017      ,16.177      ,-2.160      ,-1.080      ,0.059       ,0.002       ,-0.340      ,880.000     ,-2.160      ,14.017      ,-0.01166      ,2147483496    ,346.641         ,-8.800        ,0.031               ,-0.263              ,23922.027       ,0.13065           ,0.08776               ,0.000         ,0.000         ,-0.329        ,0.178         
14:51:02.802512     ,0.883       ,0.880       ,18.947      ,13.750      ,13.942      ,16.177      ,-2.235      ,-1.117      ,0.057       ,-0.000      ,-0.354      ,880.000     ,-2.235      ,13.942      ,-0.01296      ,2147483479    ,345.146         ,-9.400        ,0.033               ,-0.277              ,23922.021       ,0.13038           ,0.09232               ,0.000         ,0.000         ,-0.340        ,0.210         
14:51:02.812516     ,0.881       ,0.880       ,18.996      ,13.660      ,13.816      ,16.177      ,-2.360      ,-1.180      ,0.055       ,-0.003      ,-0.376      ,880.000     ,-2.360      ,13.816      ,-0.01427      ,2147483462    ,343.652         ,-10.400       ,0.036               ,-0.290              ,23922.016       ,0.13040           ,0.09665               ,0.000         ,0.000         ,-0.354        ,0.210         
14:51:02.822519     ,0.881       ,0.880       ,18.996      ,13.250      ,13.649      ,16.177      ,-2.360      ,-1.180      ,0.055       ,-0.003      ,-0.376      ,880.000     ,-2.360      ,13.816      ,-0.01557      ,2147483445    ,342.158         ,-12.000       ,0.042               ,-0.290              ,23922.012       ,0.13040           ,0.09665               ,0.000         ,0.000         ,-0.376        ,0.235         
14:51:02.838771     ,0.879       ,0.880       ,18.963      ,13.200      ,13.550      ,16.177      ,-2.627      ,-1.313      ,0.052       ,-0.007      ,-0.423      ,880.000     ,-2.627      ,13.550      ,-0.01687      ,2147483428    ,340.664         ,-14.000       ,0.049               ,-0.302              ,23922.002       ,0.13034           ,0.10068               ,0.000         ,0.000         ,-0.376        ,0.271         
14:51:02.842511     ,0.879       ,0.880       ,18.963      ,13.280      ,13.454      ,16.177      ,-2.627      ,-1.313      ,0.052       ,-0.007      ,-0.423      ,880.000     ,-2.627      ,13.550      ,-0.01810      ,2147483412    ,339.258         ,-16.000       ,0.056               ,-0.302              ,23922.002       ,0.13034           ,0.10068               ,0.000         ,0.000         ,-0.423        ,0.271         
14:51:02.857433     ,0.876       ,0.880       ,19.013      ,13.210      ,13.326      ,16.177      ,-2.627      ,-1.425      ,0.049       ,0.002       ,-0.423      ,880.000     ,-2.627      ,13.550      ,-0.01940      ,2147483395    ,337.764         ,-17.600       ,0.061               ,-0.314              ,23921.990       ,0.13047           ,0.10456               ,0.000         ,0.000         ,-0.423        ,0.298         
14:51:02.862521     ,0.883       ,0.880       ,19.013      ,13.010      ,13.215      ,16.177      ,-2.962      ,-1.481      ,0.046       ,0.006       ,-0.476      ,880.000     ,-2.962      ,13.215      ,-0.02063      ,2147483379    ,336.357         ,-19.200       ,0.067               ,-0.324              ,23921.990       ,0.13032           ,0.10809               ,0.000         ,0.000         ,-0.458        ,0.298         
14:51:02.875050     ,0.881       ,0.880       ,18.996      ,12.980      ,13.191      ,16.177      ,-2.962      ,-1.481      ,0.046       ,0.006       ,-0.476      ,880.000     ,-2.962      ,13.215      ,-0.02186      ,2147483363    ,334.951         ,-20.600       ,0.072               ,-0.333              ,23921.980       ,0.12261           ,0.11109               ,0.000         ,0.000         ,-0.476        ,0.326         
14:51:02.882507     ,0.881       ,0.880       ,18.996      ,13.120      ,13.183      ,16.177      ,-2.994      ,-1.497      ,0.043       ,0.004       ,-0.483      ,880.000     ,-2.994      ,13.183      ,-0.02309      ,2147483347    ,333.545         ,-21.400       ,0.075               ,-0.333              ,23921.980       ,0.12261           ,0.11109               ,0.000         ,0.000         ,-0.476        ,0.326         
14:51:02.892738     ,0.881       ,0.880       ,19.013      ,13.120      ,13.137      ,16.177      ,-2.994      ,-1.497      ,0.043       ,0.004       ,-0.483      ,880.000     ,-2.994      ,13.183      ,-0.02424      ,2147483332    ,332.227         ,-22.400       ,0.078               ,-0.341              ,23921.973       ,0.12282           ,0.11364               ,0.000         ,0.000         ,-0.483        ,0.356         
14:51:02.902520     ,0.881       ,0.880       ,18.996      ,12.920      ,13.063      ,16.177      ,-3.114      ,-1.557      ,0.037       ,-0.001      ,-0.507      ,880.000     ,-3.114      ,13.063      ,-0.02539      ,2147483317    ,330.908         ,-23.000       ,0.080               ,-0.347              ,23921.969       ,0.11511           ,0.11569               ,0.000         ,0.000         ,-0.493        ,0.356         
14:51:02.913641     ,0.876       ,0.880       ,18.980      ,12.810      ,13.012      ,16.177      ,-3.114      ,-1.582      ,0.034       ,0.001       ,-0.507      ,880.000     ,-3.114      ,13.063      ,-0.02539      ,2147483317    ,330.908         ,-23.800       ,0.083               ,-0.352              ,23921.961       ,0.11500           ,0.11721               ,0.000         ,0.000         ,-0.507        ,0.370         
14:51:02.922528     ,0.881       ,0.880       ,18.996      ,12.790      ,12.968      ,16.177      ,-3.209      ,-1.605      ,0.031       ,0.000       ,-0.525      ,880.000     ,-3.209      ,12.968      ,-0.02753      ,2147483289    ,328.447         ,-24.200       ,0.084               ,-0.355              ,23921.961       ,0.11500           ,0.11827               ,0.000         ,0.000         ,-0.516        ,0.370         
14:51:02.935766     ,0.879       ,0.880       ,18.996      ,12.720      ,12.893      ,16.177      ,-3.283      ,-1.642      ,0.027       ,-0.002      ,-0.539      ,880.000     ,-3.283      ,12.893      ,-0.02853      ,2147483276    ,327.305         ,-24.600       ,0.086               ,-0.356              ,23921.955       ,0.10732           ,0.11882               ,0.000         ,0.000         ,-0.525        ,0.406         
14:51:02.942525     ,0.878       ,0.880       ,18.996      ,12.550      ,12.803      ,16.177      ,-3.374      ,-1.687      ,0.024       ,-0.001      ,-0.555      ,880.000     ,-3.374      ,12.803      ,-0.02953      ,2147483263    ,326.162         ,-24.800       ,0.087               ,-0.356              ,23921.955       ,0.09979           ,0.11883               ,0.000         ,0.000         ,-0.539        ,0.406         
14:51:02.954623     ,0.878       ,0.880       ,18.963      ,12.550      ,12.755      ,16.177      ,-3.374      ,-1.687      ,0.024       ,-0.001      ,-0.555      ,880.000     ,-3.374      ,12.803      ,-0.03045      ,2147483251    ,325.107         ,-24.800       ,0.087               ,-0.355              ,23921.947       ,0.09975           ,0.11838               ,0.000         ,0.000         ,-0.555        ,0.428         
14:51:02.962522     ,0.883       ,0.880       ,19.013      ,12.660      ,12.730      ,16.177      ,-3.447      ,-1.723      ,0.017       ,0.001       ,-0.568      ,880.000     ,-3.447      ,12.730      ,-0.03129      ,2147483240    ,324.141         ,-24.600       ,0.086               ,-0.352              ,23921.947       ,0.09206           ,0.11742               ,0.000         ,0.000         ,-0.563        ,0.428         
14:51:02.976777     ,0.879       ,0.880       ,18.996      ,12.680      ,12.688      ,16.177      ,-3.447      ,-1.723      ,0.017       ,0.001       ,-0.568      ,880.000     ,-3.447      ,12.730      ,-0.03206      ,2147483230    ,323.262         ,-24.400       ,0.085               ,-0.348              ,23921.939       ,0.08436           ,0.11591               ,0.000         ,0.000         ,-0.568        ,0.446         
14:51:02.982616     ,0.879       ,0.880       ,19.013      ,12.550      ,12.625      ,16.177      ,-3.489      ,-1.776      ,0.010       ,-0.001      ,-0.577      ,880.000     ,-3.489      ,12.688      ,-0.03283      ,2147483220    ,322.383         ,-24.200       ,0.084               ,-0.342              ,23921.939       ,0.07668           ,0.11394               ,0.000         ,0.000         ,-0.577        ,0.446         
14:51:02.996871     ,0.881       ,0.880       ,18.980      ,12.450      ,12.581      ,16.177      ,-3.596      ,-1.798      ,0.006       ,0.001       ,-0.597      ,880.000     ,-3.596      ,12.581      ,-0.03352      ,2147483211    ,321.592         ,-23.800       ,0.083               ,-0.335              ,23921.934       ,0.07666           ,0.11158               ,0.000         ,0.000         ,-0.589        ,0.452         
14:51:03.002572     ,0.881       ,0.880       ,18.996      ,12.450      ,12.547      ,16.177      ,-3.596      ,-1.798      ,0.006       ,0.001       ,-0.597      ,880.000     ,-3.596      ,12.581      ,-0.03413      ,2147483203    ,320.889         ,-23.600       ,0.082               ,-0.327              ,23921.934       ,0.06906           ,0.10888               ,0.000         ,0.000         ,-0.597        ,0.452         
14:51:03.016710     ,0.879       ,0.880       ,19.013      ,12.490      ,12.514      ,16.177      ,-3.629      ,-1.815      ,0.003       ,0.001       ,-0.604      ,880.000     ,-3.629      ,12.547      ,-0.03467      ,2147483196    ,320.273         ,-23.200       ,0.081               ,-0.317              ,23921.930       ,0.06136           ,0.10578               ,0.000         ,0.000         ,-0.604        ,0.474         
14:51:03.022521     ,0.879       ,0.880       ,19.013      ,12.490      ,12.489      ,16.177      ,-3.663      ,-1.831      ,-0.001      ,0.000       ,-0.611      ,880.000     ,-3.663      ,12.514      ,-0.03520      ,2147483189    ,319.658         ,-22.800       ,0.080               ,-0.317              ,23921.930       ,0.06136           ,0.10578               ,0.000         ,0.000         ,-0.611        ,0.474         
14:51:03.037912     ,0.883       ,0.880       ,18.996      ,12.420      ,12.478      ,16.177      ,-3.688      ,-1.844      ,-0.005      ,0.000       ,-0.616      ,880.000     ,-3.688      ,12.489      ,-0.03567      ,2147483183    ,319.131         ,-22.000       ,0.077               ,-0.295              ,23921.924       ,0.05368           ,0.09839               ,0.000         ,0.000         ,-0.616        ,0.481         
14:51:03.042656     ,0.883       ,0.880       ,18.996      ,12.380      ,12.472      ,16.177      ,-3.688      ,-1.844      ,-0.005      ,0.000       ,-0.616      ,880.000     ,-3.688      ,12.489      ,-0.03605      ,2147483178    ,318.691         ,-21.400       ,0.075               ,-0.295              ,23921.924       ,0.05368           ,0.09839               ,0.000         ,0.000         ,-0.616        ,0.481         
14:51:03.056984     ,0.881       ,0.880       ,18.996      ,12.390      ,12.457      ,16.177      ,-3.720      ,-1.860      ,-0.012      ,0.000       ,-0.624      ,880.000     ,-3.720      ,12.457      ,-0.03643      ,2147483173    ,318.252         ,-20.400       ,0.071               ,-0.283              ,23921.924       ,0.03831           ,0.09422               ,0.000         ,0.000         ,-0.620        ,0.488         
14:51:03.062533     ,0.881       ,0.880       ,18.996      ,12.430      ,12.435      ,16.177      ,-3.720      ,-1.860      ,-0.012      ,0.000       ,-0.624      ,880.000     ,-3.720      ,12.457      ,-0.03666      ,2147483170    ,317.988         ,-19.600       ,0.068               ,-0.283              ,23921.924       ,0.03831           ,0.09422               ,0.000         ,0.000         ,-0.624        ,0.488         
14:51:03.075855     ,0.883       ,0.880       ,19.013      ,12.360      ,12.401      ,16.177      ,-3.741      ,-1.871      ,-0.016      ,-0.000      ,-0.629      ,880.000     ,-3.741      ,12.435      ,-0.03689      ,2147483167    ,317.725         ,-18.400       ,0.064               ,-0.255              ,23921.922       ,0.02300           ,0.08492               ,0.000         ,0.000         ,-0.629        ,0.497         
14:51:03.082532     ,0.883       ,0.880       ,19.013      ,12.300      ,12.375      ,16.177      ,-3.741      ,-1.871      ,-0.016      ,-0.000      ,-0.629      ,880.000     ,-3.741      ,12.435      ,-0.03712      ,2147483164    ,317.461         ,-17.600       ,0.061               ,-0.255              ,23921.922       ,0.02300           ,0.08492               ,0.000         ,0.000         ,-0.629        ,0.497         
14:51:03.095610     ,0.881       ,0.880       ,18.996      ,12.340      ,12.367      ,16.177      ,-3.802      ,-1.901      ,-0.019      ,-0.002      ,-0.641      ,880.000     ,-3.802      ,12.375      ,-0.03720      ,2147483163    ,317.373         ,-16.400       ,0.057               ,-0.240              ,23921.920       ,0.02305           ,0.07989               ,0.000         ,0.000         ,-0.641        ,0.490         
14:51:03.102526     ,0.881       ,0.880       ,19.013      ,12.420      ,12.370      ,16.177      ,-3.810      ,-1.905      ,-0.023      ,0.003       ,-0.642      ,880.000     ,-3.810      ,12.367      ,-0.03728      ,2147483162    ,317.285         ,-15.600       ,0.054               ,-0.224              ,23921.920       ,0.00767           ,0.07458               ,0.000         ,0.000         ,-0.642        ,0.490         
