Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
14:31:07.546478     ,0.051       ,0.050       ,0.853       ,20.930      ,20.924      ,20.939      ,-0.015      ,-0.023      ,-0.022      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.566461     ,0.049       ,0.050       ,0.869       ,20.930      ,20.940      ,20.939      ,0.001       ,-0.035      ,-0.026      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.586455     ,0.051       ,0.050       ,0.836       ,20.920      ,20.928      ,20.939      ,-0.011      ,-0.037      ,-0.032      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.606455     ,0.051       ,0.050       ,0.836       ,20.950      ,20.942      ,20.939      ,0.003       ,-0.044      ,-0.038      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.626458     ,0.049       ,0.050       ,0.853       ,20.930      ,20.922      ,20.939      ,-0.017      ,-0.039      ,-0.045      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.646457     ,0.049       ,0.050       ,0.836       ,20.920      ,20.930      ,20.939      ,-0.009      ,-0.053      ,-0.051      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.666477     ,0.049       ,0.050       ,0.836       ,20.920      ,20.929      ,20.939      ,-0.010      ,-0.063      ,-0.060      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.686460     ,0.051       ,0.050       ,0.853       ,20.950      ,20.939      ,20.939      ,0.000       ,-0.069      ,-0.070      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.706455     ,0.049       ,0.050       ,0.853       ,20.950      ,20.935      ,20.939      ,-0.005      ,-0.066      ,-0.081      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.726454     ,0.049       ,0.050       ,0.836       ,20.920      ,20.929      ,20.939      ,-0.010      ,-0.066      ,-0.090      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.746481     ,0.049       ,0.050       ,0.853       ,20.930      ,20.945      ,20.939      ,0.005       ,-0.068      ,-0.100      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.766465     ,0.051       ,0.050       ,0.853       ,20.930      ,20.927      ,20.939      ,-0.012      ,-0.062      ,-0.109      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.786458     ,0.051       ,0.050       ,0.836       ,20.950      ,20.937      ,20.939      ,-0.002      ,-0.061      ,-0.116      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.806464     ,0.051       ,0.050       ,0.836       ,20.930      ,20.928      ,20.939      ,-0.011      ,-0.058      ,-0.123      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.826864     ,0.051       ,0.050       ,0.836       ,20.920      ,20.933      ,20.939      ,-0.006      ,-0.063      ,-0.130      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.848613     ,0.051       ,0.050       ,0.836       ,20.930      ,20.934      ,20.939      ,-0.005      ,-0.066      ,-0.137      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.869100     ,0.051       ,0.050       ,0.836       ,20.960      ,20.944      ,20.939      ,0.005       ,-0.058      ,-0.147      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.889734     ,0.051       ,0.050       ,0.836       ,20.950      ,20.938      ,20.939      ,-0.001      ,-0.053      ,-0.152      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.909306     ,0.051       ,0.050       ,0.853       ,20.920      ,20.935      ,20.939      ,-0.004      ,-0.050      ,-0.155      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.929810     ,0.047       ,0.050       ,0.853       ,20.930      ,20.945      ,20.939      ,0.006       ,-0.054      ,-0.158      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.950431     ,0.047       ,0.050       ,0.853       ,20.960      ,20.946      ,20.939      ,0.007       ,-0.039      ,-0.162      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.970878     ,0.051       ,0.050       ,0.836       ,20.950      ,20.934      ,20.939      ,-0.005      ,-0.028      ,-0.162      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:07.991368     ,0.049       ,0.050       ,0.836       ,20.920      ,20.934      ,20.939      ,-0.006      ,-0.025      ,-0.161      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:08.011978     ,0.049       ,0.050       ,0.836       ,20.930      ,20.946      ,20.939      ,0.007       ,-0.029      ,-0.160      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:08.032632     ,0.051       ,0.050       ,0.836       ,20.950      ,20.940      ,20.939      ,0.001       ,-0.021      ,-0.159      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:08.053185     ,0.049       ,0.050       ,0.836       ,20.950      ,20.935      ,20.939      ,-0.004      ,-0.014      ,-0.156      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:08.073930     ,0.049       ,0.050       ,0.853       ,20.930      ,20.936      ,20.939      ,-0.003      ,-0.017      ,-0.152      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:08.094603     ,0.049       ,0.050       ,0.853       ,20.920      ,20.937      ,20.939      ,-0.003      ,-0.014      ,-0.151      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:08.106467     ,0.049       ,0.050       ,0.853       ,20.950      ,20.946      ,20.939      ,0.007       ,-0.015      ,-0.148      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
14:31:08.126463     ,0.049       ,0.050       ,0.836       ,20.950      ,20.933      ,20.939      ,-0.006      ,-0.003      ,-0.144      ,-0.00054      ,2147483315    ,330.732         ,0.000         ,-0.000              ,0.000               ,-1706.840       ,0.00000           ,0.00000               
