Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
14:30:52.823755     ,0.883       ,0.880       ,19.799      ,15.810      ,15.810      ,15.731      ,0.079       ,0.061       ,0.000          ,0.000       ,1.386       ,0.000       ,0.021       ,880.000     ,0.000       ,0.079       ,15.81000      ,2147482408    ,-0.012          ,251.016       ,0.000               ,-0.000              ,0.001           ,25714.74805       ,0.00000               ,-0.000        ,5.670         ,5.670         ,0.021         ,0.019         
14:30:52.833770     ,0.883       ,0.880       ,19.799      ,15.750      ,15.750      ,15.731      ,0.019       ,0.027       ,0.000          ,0.000       ,-0.418      ,0.000       ,0.031       ,880.000     ,0.000       ,0.019       ,15.75000      ,2147482408    ,-0.012          ,251.016       ,0.000               ,-0.000              ,0.001           ,25714.74805       ,0.00000               ,-0.000        ,5.680         ,5.680         ,0.031         ,0.029         
14:30:52.849767     ,0.883       ,0.880       ,19.799      ,15.710      ,15.710      ,15.731      ,-0.021      ,0.000       ,0.000          ,0.000       ,-1.231      ,0.000       ,0.021       ,880.000     ,0.000       ,-0.021      ,15.71000      ,2147482408    ,-0.012          ,251.016       ,0.000               ,-0.000              ,0.001           ,25714.74805       ,0.00000               ,-0.000        ,5.680         ,5.680         ,0.021         ,0.020         
14:30:52.856419     ,0.883       ,0.880       ,19.799      ,15.670      ,15.670      ,15.731      ,-0.061      ,-0.033      ,0.000          ,0.000       ,-2.162      ,0.000       ,0.011       ,880.000     ,0.000       ,-0.061      ,15.67000      ,2147482408    ,-0.012          ,251.016       ,0.000               ,-0.000              ,0.001           ,25714.74805       ,0.00000               ,-0.000        ,5.680         ,5.680         ,0.011         ,0.020         
14:30:52.863783     ,0.883       ,0.880       ,19.799      ,15.680      ,15.680      ,15.731      ,-0.051      ,-0.033      ,0.000          ,0.000       ,-1.391      ,0.000       ,0.001       ,880.000     ,0.000       ,-0.051      ,15.68000      ,2147482408    ,-0.012          ,251.016       ,0.000               ,-0.000              ,0.002           ,25714.74805       ,0.00000               ,-0.001        ,5.690         ,5.690         ,0.001         ,-0.001        
14:30:52.873736     ,0.883       ,0.880       ,19.799      ,15.770      ,15.770      ,15.731      ,0.039       ,0.020       ,0.000          ,0.000       ,1.190       ,0.000       ,0.011       ,880.000     ,0.000       ,0.039       ,15.77000      ,2147482408    ,-0.012          ,251.016       ,0.000               ,-0.000              ,0.002           ,25714.74805       ,0.00000               ,-0.001        ,5.690         ,5.690         ,0.011         ,0.010         
14:30:52.892465     ,0.879       ,0.880       ,19.831      ,15.980      ,15.980      ,15.731      ,0.249       ,0.169       ,0.000          ,0.000       ,5.730       ,0.000       ,0.031       ,880.000     ,0.000       ,0.249       ,15.98000      ,2147482409    ,-0.012          ,251.104       ,0.000               ,-0.000              ,0.002           ,25714.74805       ,-0.00767              ,-0.001        ,5.690         ,5.690         ,0.031         ,0.018         
14:30:52.898948     ,0.879       ,0.880       ,19.831      ,15.970      ,15.970      ,15.731      ,0.249       ,0.169       ,0.000          ,0.000       ,5.730       ,0.000       ,0.031       ,880.000     ,0.000       ,0.249       ,15.98000      ,2147482410    ,-0.011          ,251.191       ,0.000               ,-0.000              ,0.002           ,25714.74805       ,0.00000               ,-0.001        ,5.700         ,5.700         ,0.031         ,0.018         
14:30:52.903752     ,0.879       ,0.880       ,19.831      ,15.970      ,15.970      ,15.731      ,0.239       ,0.181       ,0.000          ,0.000       ,3.999       ,0.000       ,0.041       ,880.000     ,0.000       ,0.239       ,15.97000      ,2147482410    ,-0.011          ,251.191       ,0.000               ,-0.000              ,0.003           ,25714.74805       ,-0.00767              ,-0.001        ,5.700         ,5.700         ,0.041         ,0.028         
14:30:52.913758     ,0.879       ,0.880       ,19.831      ,15.840      ,15.840      ,15.731      ,0.109       ,0.112       ,0.000          ,0.000       ,-0.251      ,0.000       ,0.051       ,880.000     ,0.000       ,0.109       ,15.84000      ,2147482411    ,-0.011          ,251.279       ,0.000               ,-0.000              ,0.003           ,25714.74805       ,-0.00767              ,-0.001        ,5.700         ,5.700         ,0.051         ,0.041         
