Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:11:30.726153     ,0.881       ,0.880       ,18.947      ,16.160      ,16.166      ,16.151      ,0.014       ,0.004       ,-0.014      ,-0.000      ,-0.010      ,880.000     ,0.000       ,0.014       ,16.165      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.010        ,-0.009        
10:11:30.738071     ,0.881       ,0.880       ,18.947      ,16.180      ,16.168      ,16.151      ,0.015       ,0.004       ,-0.014      ,0.000       ,-0.010      ,880.000     ,0.000       ,0.015       ,16.166      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.009        ,-0.009        
10:11:30.745822     ,0.881       ,0.880       ,18.947      ,16.190      ,16.170      ,16.151      ,0.017       ,0.005       ,-0.014      ,0.000       ,-0.009      ,880.000     ,0.000       ,0.017       ,16.168      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.008        ,-0.009        
10:11:30.754672     ,0.881       ,0.880       ,18.947      ,16.180      ,16.168      ,16.151      ,0.017       ,0.005       ,-0.014      ,-0.000      ,-0.008      ,880.000     ,0.000       ,0.017       ,16.168      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.008        ,-0.009        
10:11:30.764666     ,0.881       ,0.880       ,18.947      ,16.190      ,16.170      ,16.151      ,0.020       ,0.006       ,-0.013      ,0.000       ,-0.008      ,880.000     ,0.000       ,0.020       ,16.170      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.008        ,-0.009        
10:11:30.778206     ,0.881       ,0.880       ,18.963      ,16.190      ,16.173      ,16.151      ,0.022       ,0.006       ,-0.013      ,-0.000      ,-0.007      ,880.000     ,0.000       ,0.022       ,16.173      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.009        
10:11:30.784674     ,0.881       ,0.880       ,18.963      ,16.180      ,16.171      ,16.151      ,0.020       ,0.006       ,-0.013      ,-0.000      ,-0.007      ,880.000     ,0.000       ,0.020       ,16.171      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.009        
10:11:30.794668     ,0.881       ,0.880       ,18.963      ,16.190      ,16.172      ,16.151      ,0.021       ,0.006       ,-0.013      ,0.000       ,-0.007      ,880.000     ,0.000       ,0.021       ,16.172      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.009        
10:11:30.806079     ,0.881       ,0.880       ,18.963      ,16.180      ,16.175      ,16.151      ,0.021       ,0.006       ,-0.013      ,0.000       ,-0.007      ,880.000     ,0.000       ,0.021       ,16.172      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.008        
10:11:30.814683     ,0.881       ,0.880       ,18.963      ,16.180      ,16.176      ,16.151      ,0.024       ,0.007       ,-0.013      ,0.000       ,-0.006      ,880.000     ,0.000       ,0.024       ,16.175      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.006        
10:11:30.833744     ,0.881       ,0.880       ,18.963      ,16.180      ,16.177      ,16.151      ,0.026       ,0.008       ,-0.013      ,-0.000      ,-0.005      ,880.000     ,0.000       ,0.026       ,16.177      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.008        
10:11:30.834665     ,0.881       ,0.880       ,18.963      ,16.190      ,16.179      ,16.151      ,0.028       ,0.008       ,-0.012      ,0.000       ,-0.004      ,880.000     ,0.000       ,0.028       ,16.179      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,-0.008        
10:11:30.850154     ,0.881       ,0.880       ,18.963      ,16.190      ,16.178      ,16.151      ,0.028       ,0.008       ,-0.012      ,0.000       ,-0.004      ,880.000     ,0.000       ,0.028       ,16.179      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,-0.005        
10:11:30.858187     ,0.881       ,0.880       ,18.963      ,16.190      ,16.178      ,16.151      ,0.027       ,0.008       ,-0.012      ,-0.000      ,-0.004      ,880.000     ,0.000       ,0.027       ,16.178      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,-0.006        
10:11:30.866825     ,0.881       ,0.880       ,18.963      ,16.190      ,16.177      ,16.151      ,0.027       ,0.008       ,-0.012      ,0.000       ,-0.004      ,880.000     ,0.000       ,0.027       ,16.178      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,-0.006        
10:11:30.882659     ,0.878       ,0.880       ,18.980      ,16.190      ,16.178      ,16.151      ,0.027       ,0.008       ,-0.012      ,0.000       ,-0.004      ,880.000     ,0.000       ,0.027       ,16.178      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,0.001         
10:11:30.895730     ,0.878       ,0.880       ,18.980      ,16.200      ,16.181      ,16.151      ,0.027       ,0.008       ,-0.012      ,-0.000      ,-0.003      ,880.000     ,0.000       ,0.027       ,16.178      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.003        ,-0.005        
10:11:30.895793     ,0.878       ,0.880       ,18.980      ,16.200      ,16.181      ,16.151      ,0.027       ,0.008       ,-0.012      ,-0.000      ,-0.003      ,880.000     ,0.000       ,0.027       ,16.178      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.003        ,-0.005        
10:11:30.904671     ,0.878       ,0.880       ,18.980      ,16.180      ,16.181      ,16.151      ,0.030       ,0.009       ,-0.011      ,0.000       ,-0.003      ,880.000     ,0.000       ,0.030       ,16.181      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.003        ,-0.005        
10:11:30.916651     ,0.878       ,0.880       ,18.980      ,16.190      ,16.182      ,16.151      ,0.031       ,0.009       ,-0.011      ,-0.000      ,-0.002      ,880.000     ,0.000       ,0.031       ,16.182      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.002        ,0.001         
10:11:30.924673     ,0.878       ,0.880       ,18.980      ,16.190      ,16.183      ,16.151      ,0.032       ,0.010       ,-0.011      ,-0.000      ,-0.001      ,880.000     ,0.000       ,0.032       ,16.183      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.001        ,-0.004        
10:11:30.934672     ,0.878       ,0.880       ,18.980      ,16.190      ,16.183      ,16.151      ,0.032       ,0.010       ,-0.011      ,-0.000      ,-0.001      ,880.000     ,0.000       ,0.032       ,16.183      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.001        ,-0.005        
10:11:30.944674     ,0.878       ,0.880       ,18.980      ,16.180      ,16.179      ,16.151      ,0.028       ,0.008       ,-0.011      ,-0.000      ,-0.002      ,880.000     ,0.000       ,0.028       ,16.179      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.002        ,-0.023        
10:11:30.954906     ,0.878       ,0.880       ,18.980      ,16.200      ,16.182      ,16.151      ,0.028       ,0.009       ,-0.010      ,0.000       ,-0.002      ,880.000     ,0.000       ,0.028       ,16.179      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.001        ,-0.004        
10:11:30.964670     ,0.878       ,0.880       ,18.980      ,16.200      ,16.183      ,16.151      ,0.032       ,0.010       ,-0.010      ,-0.000      ,-0.001      ,880.000     ,0.000       ,0.032       ,16.183      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.001        ,0.001         
10:11:30.984048     ,0.881       ,0.880       ,18.947      ,16.200      ,16.183      ,16.151      ,0.032       ,0.010       ,-0.010      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.032       ,16.183      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24105.346       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,0.000         
