Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:52:07.033263     ,0.000       ,0.000       ,0.000       ,16.210      ,16.213      ,16.209      ,0.004       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.000         
18:52:07.045449     ,0.000       ,0.000       ,0.000       ,16.220      ,16.209      ,16.209      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,-0.001        
18:52:07.053312     ,0.000       ,0.000       ,0.000       ,16.210      ,16.208      ,16.209      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,-0.001        
18:52:07.064266     ,0.000       ,0.000       ,0.000       ,16.220      ,16.209      ,16.209      ,-0.000      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,0.001         
18:52:07.073194     ,0.000       ,0.000       ,0.000       ,16.200      ,16.204      ,16.209      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,0.001         
18:52:07.083491     ,0.000       ,0.000       ,0.000       ,16.220      ,16.206      ,16.208      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,0.000         
18:52:07.093559     ,0.000       ,0.000       ,0.000       ,16.220      ,16.205      ,16.208      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.000         
18:52:07.103854     ,0.000       ,0.000       ,0.000       ,16.210      ,16.205      ,16.208      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.000         
18:52:07.113356     ,0.000       ,0.000       ,0.000       ,16.210      ,16.203      ,16.208      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.000         
18:52:07.123198     ,0.000       ,0.000       ,0.000       ,16.220      ,16.207      ,16.208      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,-0.001        
18:52:07.140092     ,0.000       ,0.000       ,0.000       ,16.220      ,16.207      ,16.208      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.000         
18:52:07.143381     ,0.000       ,0.000       ,0.000       ,16.220      ,16.207      ,16.208      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,0.000         
18:52:07.158918     ,0.000       ,0.000       ,0.000       ,16.220      ,16.209      ,16.208      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,-0.001        
18:52:07.163356     ,0.000       ,0.000       ,0.000       ,16.220      ,16.210      ,16.208      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,-0.001        
18:52:07.176445     ,0.000       ,0.000       ,0.000       ,16.220      ,16.210      ,16.208      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,0.001         
18:52:07.183335     ,0.000       ,0.000       ,0.000       ,16.210      ,16.209      ,16.208      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,0.001         
18:52:07.194092     ,0.000       ,0.000       ,0.000       ,16.210      ,16.208      ,16.208      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.000         
18:52:07.203248     ,0.000       ,0.000       ,0.000       ,16.210      ,16.207      ,16.208      ,-0.000      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.000         
18:52:07.213539     ,0.000       ,0.000       ,0.000       ,16.210      ,16.206      ,16.208      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,-0.001        
18:52:07.223217     ,0.000       ,0.000       ,0.000       ,16.210      ,16.204      ,16.208      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,-0.001        
18:52:07.233456     ,0.000       ,0.000       ,0.000       ,16.220      ,16.205      ,16.208      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,-0.001        
18:52:07.249540     ,0.000       ,0.000       ,0.000       ,16.220      ,16.205      ,16.208      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,0.000         
18:52:07.253244     ,0.000       ,0.000       ,0.000       ,16.240      ,16.209      ,16.208      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,0.000         
18:52:07.268330     ,0.000       ,0.000       ,0.000       ,16.220      ,16.209      ,16.208      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,0.000         
18:52:07.273197     ,0.000       ,0.000       ,0.000       ,16.240      ,16.214      ,16.208      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,0.000         
18:52:07.287104     ,0.000       ,0.000       ,0.000       ,16.240      ,16.218      ,16.208      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.099         ,-0.001        
18:52:07.293222     ,0.000       ,0.000       ,0.000       ,16.220      ,16.219      ,16.208      ,0.011       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,-0.001        
18:52:07.305790     ,0.000       ,0.000       ,0.000       ,16.220      ,16.219      ,16.209      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,-0.001        
18:52:07.313400     ,0.000       ,0.000       ,0.000       ,16.220      ,16.222      ,16.209      ,0.013       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,-0.001        
18:52:07.323280     ,0.000       ,0.000       ,0.000       ,16.220      ,16.220      ,16.209      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.000         
18:52:07.333462     ,0.000       ,0.000       ,0.000       ,16.220      ,16.217      ,16.209      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.000         
18:52:07.343389     ,0.000       ,0.000       ,0.000       ,16.240      ,16.219      ,16.210      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,0.001         
18:52:07.353247     ,0.000       ,0.000       ,0.000       ,16.240      ,16.220      ,16.210      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,0.001         
18:52:07.363525     ,0.000       ,0.000       ,0.000       ,16.240      ,16.220      ,16.210      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,-0.001        
18:52:07.379485     ,0.000       ,0.000       ,0.000       ,16.240      ,16.221      ,16.210      ,0.011       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,-0.001        
18:52:07.383297     ,0.000       ,0.000       ,0.000       ,16.240      ,16.225      ,16.211      ,0.014       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.089         ,-0.001        
18:52:07.399431     ,0.000       ,0.000       ,0.000       ,16.240      ,16.226      ,16.211      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.001         
18:52:07.403298     ,0.000       ,0.000       ,0.000       ,16.220      ,16.226      ,16.211      ,0.014       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.001         
18:52:07.418127     ,0.000       ,0.000       ,0.000       ,16.240      ,16.230      ,16.212      ,0.018       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.000         
18:52:07.423248     ,0.000       ,0.000       ,0.000       ,16.220      ,16.228      ,16.212      ,0.016       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.000         
18:52:07.436760     ,0.000       ,0.000       ,0.000       ,16.240      ,16.229      ,16.212      ,0.016       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,-0.001        
18:52:07.443361     ,0.000       ,0.000       ,0.000       ,16.240      ,16.227      ,16.212      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.071         ,-0.001        
18:52:07.456364     ,0.000       ,0.000       ,0.000       ,16.240      ,16.228      ,16.212      ,0.016       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.071         ,0.000         
18:52:07.463454     ,0.000       ,0.000       ,0.000       ,16.240      ,16.225      ,16.212      ,0.013       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.071         ,0.000         
18:52:07.474938     ,0.000       ,0.000       ,0.000       ,16.240      ,16.227      ,16.212      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.071         ,-0.001        
18:52:07.483324     ,0.000       ,0.000       ,0.000       ,16.240      ,16.227      ,16.212      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.071         ,-0.001        
18:52:07.493586     ,0.000       ,0.000       ,0.000       ,16.220      ,16.225      ,16.212      ,0.013       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,-0.001        
18:52:07.503285     ,0.000       ,0.000       ,0.000       ,16.240      ,16.228      ,16.212      ,0.016       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,-0.001        
18:52:07.513398     ,0.000       ,0.000       ,0.000       ,16.240      ,16.230      ,16.212      ,0.018       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,-0.001        
18:52:07.528822     ,0.000       ,0.000       ,0.000       ,16.220      ,16.227      ,16.212      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.001         
18:52:07.533493     ,0.000       ,0.000       ,0.000       ,16.240      ,16.227      ,16.212      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.001         
18:52:07.546413     ,0.000       ,0.000       ,0.000       ,16.240      ,16.229      ,16.212      ,0.017       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.045         ,-0.001        
18:52:07.553283     ,0.000       ,0.000       ,0.000       ,16.220      ,16.223      ,16.212      ,0.011       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.045         ,-0.001        
18:52:07.565523     ,0.000       ,0.000       ,0.000       ,16.220      ,16.219      ,16.212      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.045         ,-0.001        
18:52:07.573430     ,0.000       ,0.000       ,0.000       ,16.220      ,16.220      ,16.212      ,0.008       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.045         ,-0.001        
18:52:07.583332     ,0.000       ,0.000       ,0.000       ,16.240      ,16.220      ,16.212      ,0.008       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.045         ,-0.001        
18:52:07.593230     ,0.000       ,0.000       ,0.000       ,16.220      ,16.217      ,16.212      ,0.005       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.045         ,-0.001        
18:52:07.603283     ,0.000       ,0.000       ,0.000       ,16.240      ,16.221      ,16.212      ,0.009       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.001        
18:52:07.613250     ,0.000       ,0.000       ,0.000       ,16.220      ,16.219      ,16.212      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.001        
18:52:07.623243     ,0.000       ,0.000       ,0.000       ,16.240      ,16.222      ,16.212      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.001        
18:52:07.633501     ,0.000       ,0.000       ,0.000       ,16.240      ,16.221      ,16.212      ,0.009       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.001        
18:52:07.643219     ,0.000       ,0.000       ,0.000       ,16.240      ,16.224      ,16.212      ,0.012       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.000         
18:52:07.659256     ,0.000       ,0.000       ,0.000       ,16.240      ,16.225      ,16.212      ,0.013       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,-0.001        
18:52:07.663650     ,0.000       ,0.000       ,0.000       ,16.240      ,16.229      ,16.212      ,0.017       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,-0.001        
18:52:07.677900     ,0.000       ,0.000       ,0.000       ,16.220      ,16.226      ,16.212      ,0.014       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,3005          ,264.111         ,0.000         ,-0.000              ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.001         
