Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:20:11.407986     ,0.879       ,0.880       ,18.947      ,15.430      ,15.430      ,15.479      ,-0.049      ,-0.016      ,-0.024      ,-0.000      ,-0.040      ,880.000     ,0.000       ,-0.049      ,15.430      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.040        ,-0.038        
17:20:11.421519     ,0.883       ,0.880       ,19.013      ,15.440      ,15.440      ,15.479      ,-0.039      ,-0.016      ,-0.024      ,0.000       ,-0.040      ,880.000     ,0.000       ,-0.039      ,15.440      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.040        ,-0.038        
17:20:11.427984     ,0.883       ,0.880       ,19.013      ,15.430      ,15.430      ,15.479      ,-0.049      ,-0.016      ,-0.024      ,-0.000      ,-0.041      ,880.000     ,0.000       ,-0.049      ,15.430      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.041        ,-0.042        
17:20:11.437987     ,0.883       ,0.880       ,19.013      ,15.440      ,15.440      ,15.479      ,-0.039      ,-0.016      ,-0.025      ,0.000       ,-0.040      ,880.000     ,0.000       ,-0.039      ,15.440      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.040        ,-0.042        
17:20:11.447984     ,0.883       ,0.880       ,19.013      ,15.440      ,15.440      ,15.479      ,-0.039      ,-0.015      ,-0.025      ,-0.000      ,-0.040      ,880.000     ,0.000       ,-0.039      ,15.440      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.040        ,-0.042        
17:20:11.458008     ,0.883       ,0.880       ,19.013      ,15.450      ,15.450      ,15.479      ,-0.029      ,-0.014      ,-0.025      ,0.000       ,-0.039      ,880.000     ,0.000       ,-0.029      ,15.450      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.039        ,-0.042        
17:20:11.467978     ,0.883       ,0.880       ,19.013      ,15.450      ,15.450      ,15.479      ,-0.029      ,-0.013      ,-0.026      ,-0.000      ,-0.039      ,880.000     ,0.000       ,-0.029      ,15.450      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.039        ,-0.042        
17:20:11.477978     ,0.883       ,0.880       ,19.013      ,15.440      ,15.440      ,15.479      ,-0.039      ,-0.013      ,-0.026      ,-0.000      ,-0.039      ,880.000     ,0.000       ,-0.039      ,15.440      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.039        ,-0.039        
17:20:11.487995     ,0.883       ,0.880       ,19.013      ,15.430      ,15.430      ,15.479      ,-0.049      ,-0.015      ,-0.027      ,0.000       ,-0.041      ,880.000     ,0.000       ,-0.049      ,15.430      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.041        ,-0.042        
17:20:11.497987     ,0.883       ,0.880       ,19.013      ,15.450      ,15.450      ,15.479      ,-0.029      ,-0.013      ,-0.027      ,0.000       ,-0.040      ,880.000     ,0.000       ,-0.029      ,15.450      ,0.00077       ,2147483615    ,357.100         ,0.000         ,-0.000              ,0.000               ,24530.617       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.040        ,-0.044        
