Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:38:34.459403     ,0.879       ,0.880       ,19.078      ,16.160      ,16.140      ,16.172      ,-0.035      ,-0.012      ,0.001       ,0.000       ,-0.011      ,880.000     ,0.000       ,-0.035      ,16.137      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.011        ,0.011         
18:38:34.469382     ,0.879       ,0.880       ,19.078      ,16.150      ,16.141      ,16.172      ,-0.032      ,-0.011      ,0.001       ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.032      ,16.140      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.010        ,0.009         
18:38:34.482856     ,0.883       ,0.880       ,19.127      ,16.150      ,16.141      ,16.172      ,-0.030      ,-0.010      ,0.001       ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.030      ,16.141      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,0.004         
18:38:34.489380     ,0.883       ,0.880       ,19.127      ,16.150      ,16.142      ,16.172      ,-0.030      ,-0.010      ,0.001       ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.030      ,16.141      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,0.004         
18:38:34.499475     ,0.883       ,0.880       ,19.127      ,16.150      ,16.144      ,16.172      ,-0.030      ,-0.010      ,0.001       ,-0.000      ,-0.009      ,880.000     ,0.000       ,-0.030      ,16.142      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,0.004         
18:38:34.509396     ,0.883       ,0.880       ,19.127      ,16.150      ,16.142      ,16.172      ,-0.028      ,-0.009      ,0.001       ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.028      ,16.144      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,0.010         
18:38:34.525967     ,0.883       ,0.880       ,19.127      ,16.150      ,16.142      ,16.172      ,-0.030      ,-0.010      ,0.001       ,-0.000      ,-0.010      ,880.000     ,0.000       ,-0.030      ,16.142      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.010        ,0.006         
18:38:34.529395     ,0.883       ,0.880       ,19.127      ,16.150      ,16.142      ,16.172      ,-0.030      ,-0.010      ,0.001       ,0.000       ,-0.009      ,880.000     ,0.000       ,-0.030      ,16.142      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,0.006         
18:38:34.545795     ,0.883       ,0.880       ,19.127      ,16.150      ,16.142      ,16.172      ,-0.030      ,-0.010      ,0.001       ,-0.000      ,-0.009      ,880.000     ,0.000       ,-0.030      ,16.142      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,0.009         
18:38:34.549386     ,0.883       ,0.880       ,19.127      ,16.150      ,16.142      ,16.172      ,-0.030      ,-0.010      ,0.001       ,-0.000      ,-0.009      ,880.000     ,0.000       ,-0.030      ,16.142      ,0.00805       ,133           ,11.689          ,0.000         ,-0.000              ,-0.000              ,23944.350       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,0.009         
