Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
20:05:04.248754     ,0.881       ,0.880       ,19.160      ,16.150      ,16.142      ,16.142      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.143      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,0.000         
20:05:04.258930     ,0.881       ,0.880       ,19.160      ,16.140      ,16.140      ,16.141      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.142      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,0.000         
20:05:04.275463     ,0.881       ,0.880       ,19.160      ,16.140      ,16.138      ,16.140      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.140      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,-0.001        
20:05:04.279015     ,0.881       ,0.880       ,19.160      ,16.130      ,16.135      ,16.139      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.138      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,-0.001        
20:05:04.292988     ,0.881       ,0.880       ,19.160      ,16.130      ,16.132      ,16.138      ,-0.005      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.135      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,-0.003        
20:05:04.299044     ,0.881       ,0.880       ,19.160      ,16.130      ,16.129      ,16.136      ,-0.007      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.132      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,-0.003        
20:05:04.315014     ,0.881       ,0.880       ,19.144      ,16.130      ,16.127      ,16.135      ,-0.008      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.127      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,-0.003        
20:05:04.319048     ,0.881       ,0.880       ,19.144      ,16.130      ,16.125      ,16.134      ,-0.009      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.127      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,-0.003        
20:05:04.330278     ,0.881       ,0.880       ,19.144      ,16.120      ,16.122      ,16.132      ,-0.011      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.125      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,0.000         
20:05:04.339093     ,0.881       ,0.880       ,19.144      ,16.120      ,16.119      ,16.131      ,-0.012      ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.000       ,0.000       ,16.122      ,0.21621       ,2655          ,233.350         ,0.000         ,-0.000              ,0.000               ,24042.111       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,0.000         
