Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:35:10.084681     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.004       ,-0.002      ,0.000       ,0.002       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.002         ,0.000         
17:35:10.091252     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.004       ,-0.002      ,0.000       ,0.003       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.003         ,0.000         
17:35:10.101301     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.005       ,-0.002      ,0.000       ,0.003       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.003         ,0.004         
17:35:10.111242     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.005       ,-0.001      ,0.000       ,0.003       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.003         ,0.004         
17:35:10.121265     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.005       ,-0.001      ,0.000       ,0.003       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.003         ,0.020         
17:35:10.131240     ,0.878       ,0.880       ,18.914      ,15.450      ,15.450      ,15.465      ,-0.015      ,0.002       ,-0.002      ,-0.000      ,0.000       ,880.000     ,0.000       ,-0.015      ,15.450      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.000         ,0.003         
17:35:10.141252     ,0.878       ,0.880       ,18.914      ,15.460      ,15.460      ,15.465      ,-0.005      ,0.001       ,-0.002      ,0.000       ,-0.001      ,880.000     ,0.000       ,-0.005      ,15.460      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.001        ,0.000         
17:35:10.151247     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.002       ,-0.001      ,0.000       ,0.001       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.001         ,0.004         
17:35:10.161247     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.003       ,-0.001      ,-0.000      ,0.002       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.002         ,0.000         
17:35:10.171242     ,0.878       ,0.880       ,18.914      ,15.480      ,15.480      ,15.465      ,0.015       ,0.003       ,-0.001      ,0.000       ,0.002       ,880.000     ,0.000       ,0.015       ,15.480      ,0.00023       ,107           ,9.404           ,0.000         ,-0.000              ,0.000               ,24575.965       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.002         ,0.000         
