Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:47:45.266172     ,0.883       ,0.880       ,20.175      ,14.090      ,14.090      ,14.241      ,-0.151      ,-0.147      ,0.000          ,0.000       ,-3.319      ,0.000       ,0.000       ,880.000     ,0.000       ,-0.151      ,14.09000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24805       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.000         ,-0.001        
18:47:45.286121     ,0.883       ,0.880       ,20.175      ,14.340      ,14.340      ,14.241      ,0.099       ,0.095       ,0.000          ,0.000       ,0.886       ,0.000       ,0.000       ,880.000     ,0.000       ,0.099       ,14.34000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.000         ,0.001         
18:47:45.306158     ,0.883       ,0.880       ,20.175      ,14.420      ,14.420      ,14.241      ,0.189       ,0.180       ,0.000          ,0.000       ,3.919       ,0.000       ,0.020       ,880.000     ,0.000       ,0.189       ,14.43000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.210         ,5.210         ,0.020         ,0.011         
18:47:45.326198     ,0.883       ,0.880       ,20.175      ,14.200      ,14.200      ,14.241      ,-0.041      ,-0.040      ,0.000          ,0.000       ,0.289       ,0.000       ,0.020       ,880.000     ,0.000       ,-0.041      ,14.20000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24805       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.020         ,0.022         
18:47:45.341234     ,0.883       ,0.880       ,20.175      ,14.040      ,14.040      ,14.241      ,-0.181      ,-0.173      ,0.000          ,0.000       ,-2.610      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.181      ,14.06000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.000         ,0.011         
18:47:45.356175     ,0.883       ,0.880       ,20.175      ,14.140      ,14.140      ,14.241      ,-0.101      ,-0.099      ,0.000          ,0.000       ,-2.523      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.101      ,14.14000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.230         ,5.230         ,-0.010        ,-0.010        
18:47:45.376179     ,0.883       ,0.880       ,20.175      ,14.420      ,14.420      ,14.241      ,0.179       ,0.172       ,0.000          ,0.000       ,2.301       ,0.000       ,-0.010      ,880.000     ,0.000       ,0.179       ,14.42000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.230         ,5.230         ,-0.010        ,-0.009        
18:47:45.396131     ,0.883       ,0.880       ,20.175      ,14.450      ,14.450      ,14.241      ,0.139       ,0.137       ,0.000          ,0.000       ,3.435       ,0.000       ,0.020       ,880.000     ,0.000       ,0.139       ,14.38000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.020         ,0.003         
18:47:45.419774     ,0.881       ,0.880       ,20.175      ,14.210      ,14.210      ,14.241      ,-0.031      ,-0.031      ,0.000          ,0.000       ,0.732       ,0.000       ,0.010       ,880.000     ,0.000       ,-0.031      ,14.21000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.010         ,0.010         
18:47:45.436134     ,0.881       ,0.880       ,20.175      ,14.150      ,14.150      ,14.241      ,-0.091      ,-0.086      ,0.000          ,0.000       ,-1.072      ,0.000       ,-0.010      ,880.000     ,0.000       ,-0.091      ,14.15000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.270         ,5.270         ,-0.010        ,-0.009        
18:47:45.456147     ,0.881       ,0.880       ,20.175      ,14.380      ,14.380      ,14.241      ,0.139       ,0.134       ,0.000          ,0.000       ,2.635       ,0.000       ,-0.010      ,880.000     ,0.000       ,0.139       ,14.38000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.290         ,5.290         ,-0.010        ,-0.005        
18:47:45.476192     ,0.881       ,0.880       ,20.175      ,14.440      ,14.440      ,14.241      ,0.199       ,0.193       ,0.000          ,0.000       ,5.099       ,0.000       ,0.010       ,880.000     ,0.000       ,0.199       ,14.44000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.300         ,5.300         ,0.010         ,0.010         
18:47:45.496126     ,0.881       ,0.880       ,20.175      ,14.240      ,14.240      ,14.241      ,-0.001      ,0.001       ,0.000          ,0.000       ,1.975       ,0.000       ,0.030       ,880.000     ,0.000       ,-0.001      ,14.24000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.310         ,5.310         ,0.030         ,0.030         
18:47:45.516127     ,0.881       ,0.880       ,20.175      ,14.120      ,14.120      ,14.241      ,-0.121      ,-0.115      ,0.000          ,0.000       ,-0.805      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.121      ,14.12000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25700.24609       ,0.00000               ,-0.000        ,5.320         ,5.320         ,0.010         ,0.008         
