Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:02:32.466540     ,0.051       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-29.200       ,0.102               ,0.000               ,-2586.607       ,0.00000           ,0.00000               
09:02:32.487222     ,0.051       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-29.600       ,0.103               ,0.000               ,-2586.618       ,0.00000           ,0.00000               
09:02:32.507970     ,0.051       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-30.200       ,0.105               ,0.000               ,-2586.634       ,0.00000           ,0.00000               
09:02:32.528685     ,0.051       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-30.800       ,0.108               ,0.000               ,-2586.645       ,0.00000           ,0.00000               
09:02:32.550354     ,0.051       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-31.400       ,0.110               ,0.000               ,-2586.654       ,0.00000           ,0.00000               
09:02:32.571167     ,0.049       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-31.400       ,0.110               ,0.000               ,-2586.664       ,0.00000           ,0.00000               
09:02:32.591871     ,0.049       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-31.000       ,0.108               ,0.000               ,-2586.676       ,0.00000           ,0.00000               
09:02:32.612494     ,0.051       ,0.000       ,0.885       ,5.370       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-31.200       ,0.109               ,0.000               ,-2586.687       ,0.00000           ,0.00000               
09:02:32.624333     ,0.051       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-31.600       ,0.110               ,0.000               ,-2586.692       ,0.00000           ,0.00000               
09:02:32.644336     ,0.051       ,0.000       ,0.885       ,5.370       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-31.600       ,0.110               ,0.000               ,-2586.700       ,0.00000           ,0.00000               
09:02:32.664341     ,0.049       ,0.000       ,0.902       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-30.800       ,0.108               ,0.000               ,-2586.709       ,0.00000           ,0.00000               
09:02:32.684348     ,0.051       ,0.000       ,0.902       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-30.200       ,0.105               ,0.000               ,-2586.719       ,0.00000           ,0.00000               
09:02:32.704351     ,0.051       ,0.000       ,0.885       ,5.370       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-30.000       ,0.105               ,0.000               ,-2586.730       ,0.00000           ,0.00000               
09:02:32.724379     ,0.051       ,0.000       ,0.885       ,5.360       ,0.000       ,0.000       ,0.09764       ,2147482712    ,277.734         ,-30.000       ,0.105               ,0.000               ,-2586.740       ,0.00000           ,0.00000               
