Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:12:47.782799     ,0.000       ,0.880       ,0.000       ,14.450      ,14.450      ,14.260      ,0.190       ,0.173       ,0.000          ,0.000       ,2.829       ,0.000       ,0.018       ,880.000     ,0.000       ,0.190       ,14.45000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.240         ,5.240         ,0.018         ,0.019         
17:12:47.802890     ,0.000       ,0.880       ,0.000       ,14.280      ,14.280      ,14.260      ,0.020       ,0.045       ,0.000          ,0.000       ,0.057       ,0.000       ,0.038       ,880.000     ,0.000       ,0.020       ,14.28000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.240         ,5.240         ,0.038         ,0.038         
17:12:47.822776     ,0.000       ,0.880       ,0.000       ,14.200      ,14.200      ,14.260      ,-0.060      ,-0.055      ,0.000          ,0.000       ,-1.421      ,0.000       ,0.018       ,880.000     ,0.000       ,-0.060      ,14.20000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.240         ,5.240         ,0.018         ,0.020         
17:12:47.842754     ,0.000       ,0.880       ,0.000       ,14.530      ,14.530      ,14.260      ,0.270       ,0.231       ,0.000          ,0.000       ,3.425       ,0.000       ,0.018       ,880.000     ,0.000       ,0.270       ,14.53000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.240         ,5.240         ,0.018         ,0.009         
17:12:47.862750     ,0.000       ,0.880       ,0.000       ,14.710      ,14.710      ,14.260      ,0.450       ,0.460       ,0.000          ,0.000       ,5.758       ,0.000       ,0.038       ,880.000     ,0.000       ,0.450       ,14.71000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.230         ,5.230         ,0.038         ,0.036         
17:12:47.882797     ,0.000       ,0.880       ,0.000       ,14.710      ,14.710      ,14.260      ,0.450       ,0.472       ,0.000          ,0.000       ,4.278       ,0.000       ,0.058       ,880.000     ,0.000       ,0.450       ,14.71000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.230         ,5.230         ,0.058         ,0.055         
17:12:47.902799     ,0.000       ,0.880       ,0.000       ,14.590      ,14.590      ,14.260      ,0.330       ,0.350       ,0.000          ,0.000       ,1.285       ,0.000       ,0.078       ,880.000     ,0.000       ,0.330       ,14.59000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.230         ,5.230         ,0.078         ,0.075         
17:12:47.922721     ,0.000       ,0.880       ,0.000       ,14.680      ,14.680      ,14.260      ,0.420       ,0.414       ,0.000          ,0.000       ,2.000       ,0.000       ,0.098       ,880.000     ,0.000       ,0.420       ,14.68000      ,4             ,0.000           ,0.352         ,0.000               ,-0.000              ,0.000           ,25735.44727       ,0.00000               ,-0.000        ,5.240         ,5.240         ,0.098         ,0.097         
17:12:47.948530     ,0.000       ,0.880       ,0.000       ,14.830      ,14.830      ,14.260      ,0.570       ,0.577       ,0.000          ,0.000       ,3.801       ,0.000       ,0.118       ,880.000     ,0.000       ,0.570       ,14.83000      ,6             ,0.000           ,0.527         ,0.000               ,-0.000              ,0.001           ,25735.44727       ,-0.00768              ,-0.000        ,5.220         ,5.220         ,0.118         ,0.117         
17:12:47.962745     ,0.000       ,0.880       ,0.000       ,14.690      ,14.690      ,14.260      ,0.430       ,0.439       ,0.000          ,0.000       ,0.829       ,0.000       ,0.138       ,880.000     ,0.000       ,0.430       ,14.69000      ,9             ,0.000           ,0.791         ,0.600               ,-0.002              ,0.003           ,25735.44727       ,-0.01534              ,-0.001        ,5.280         ,5.280         ,0.138         ,0.124         
