Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:17:38.751156     ,0.878       ,0.880       ,19.144      ,15.430      ,15.430      ,15.445      ,-0.015      ,-0.006      ,-0.005      ,0.002       ,0.000       ,-0.003      ,880.000     ,0.000       ,-0.015      ,15.430      ,0.00008       ,68            ,5.977           ,0.000         ,-0.000              ,0.000               ,24757.092       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.003        ,0.001         
18:17:38.761153     ,0.878       ,0.880       ,19.144      ,15.430      ,15.430      ,15.445      ,-0.015      ,-0.005      ,-0.005      ,0.002       ,-0.000      ,-0.003      ,880.000     ,0.000       ,-0.015      ,15.430      ,0.00008       ,68            ,5.977           ,0.000         ,-0.000              ,0.000               ,24757.092       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.003        ,-0.004        
18:17:38.774614     ,0.878       ,0.880       ,19.144      ,15.430      ,15.430      ,15.445      ,-0.015      ,-0.005      ,-0.005      ,0.002       ,0.000       ,-0.004      ,880.000     ,0.000       ,-0.015      ,15.430      ,0.00008       ,68            ,5.977           ,0.000         ,-0.000              ,0.000               ,24757.092       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,-0.004        
18:17:38.781177     ,0.878       ,0.880       ,19.144      ,15.460      ,15.460      ,15.445      ,0.015       ,-0.002      ,0.005       ,0.002       ,0.000       ,-0.000      ,880.000     ,0.000       ,0.015       ,15.460      ,0.00008       ,68            ,5.977           ,0.000         ,-0.000              ,0.000               ,24757.092       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
18:17:38.791156     ,0.878       ,0.880       ,19.144      ,15.840      ,15.840      ,15.445      ,0.395       ,0.038       ,0.132       ,0.009       ,0.000       ,0.010       ,880.000     ,0.000       ,0.395       ,15.840      ,0.00015       ,69            ,6.064           ,0.000         ,-0.000              ,0.000               ,24757.092       ,-0.00766          ,-0.00011              ,0.000         ,0.000         ,0.010         ,0.001         
18:17:38.801159     ,0.878       ,0.880       ,19.144      ,15.810      ,15.810      ,15.445      ,0.365       ,0.063       ,0.122       ,0.015       ,-0.000      ,0.020       ,880.000     ,0.000       ,0.365       ,15.810      ,0.00015       ,69            ,6.064           ,0.000         ,-0.000              ,0.001               ,24757.094       ,0.00000           ,-0.00021              ,0.000         ,0.000         ,0.020         ,0.001         
18:17:38.811149     ,0.878       ,0.880       ,19.144      ,15.610      ,15.610      ,15.445      ,0.165       ,0.061       ,0.055       ,0.017       ,-0.000      ,0.030       ,880.000     ,0.000       ,0.165       ,15.610      ,0.00023       ,70            ,6.152           ,0.000         ,-0.000              ,0.001               ,24757.094       ,-0.00767          ,-0.00041              ,0.000         ,0.000         ,0.030         ,0.006         
18:17:38.821158     ,0.878       ,0.880       ,19.144      ,15.610      ,15.610      ,15.445      ,0.165       ,0.059       ,0.055       ,0.020       ,0.000       ,0.040       ,880.000     ,0.000       ,0.165       ,15.610      ,0.00023       ,70            ,6.152           ,0.000         ,-0.000              ,0.002               ,24757.094       ,0.00000           ,-0.00058              ,0.000         ,0.000         ,0.040         ,0.017         
18:17:38.840521     ,0.878       ,0.880       ,19.144      ,15.480      ,15.480      ,15.445      ,0.165       ,0.058       ,0.055       ,0.023       ,0.000       ,0.050       ,880.000     ,0.000       ,0.165       ,15.610      ,0.00038       ,72            ,6.328           ,0.000         ,-0.000              ,0.003               ,24757.094       ,-0.00767          ,-0.00084              ,0.000         ,0.000         ,0.050         ,0.039         
18:17:38.841147     ,0.878       ,0.880       ,19.144      ,15.480      ,15.480      ,15.445      ,0.035       ,0.044       ,0.012       ,0.023       ,-0.000      ,0.060       ,880.000     ,0.000       ,0.035       ,15.480      ,0.00038       ,72            ,6.328           ,0.000         ,-0.000              ,0.004               ,24757.094       ,-0.00767          ,-0.00117              ,0.000         ,0.000         ,0.060         ,0.039         
18:17:38.851152     ,0.878       ,0.880       ,19.144      ,15.420      ,15.420      ,15.445      ,-0.025      ,0.028       ,-0.008      ,0.023       ,0.000       ,0.051       ,880.000     ,0.000       ,-0.025      ,15.420      ,0.00046       ,73            ,6.416           ,0.400         ,-0.001              ,0.005               ,24757.094       ,-0.00767          ,-0.00157              ,0.000         ,0.000         ,0.051         ,0.047         
18:17:38.861152     ,0.878       ,0.880       ,19.144      ,15.450      ,15.450      ,15.445      ,0.005       ,0.020       ,0.002       ,0.023       ,0.000       ,0.043       ,880.000     ,0.000       ,0.005       ,15.450      ,0.00054       ,74            ,6.504           ,0.800         ,-0.003              ,0.006               ,24757.094       ,-0.00767          ,-0.00203              ,0.000         ,0.000         ,0.043         ,0.048         
18:17:38.874626     ,0.881       ,0.880       ,19.144      ,15.500      ,15.500      ,15.445      ,0.055       ,0.020       ,0.018       ,0.024       ,0.000       ,0.044       ,880.000     ,0.000       ,0.055       ,15.500      ,0.00061       ,75            ,6.592           ,1.000         ,-0.003              ,0.008               ,24757.094       ,-0.00767          ,-0.00253              ,0.000         ,0.000         ,0.044         ,0.044         
18:17:38.881162     ,0.881       ,0.880       ,19.144      ,15.480      ,15.480      ,15.445      ,0.035       ,0.017       ,0.012       ,0.025       ,-0.000      ,0.042       ,880.000     ,0.000       ,0.035       ,15.480      ,0.00077       ,77            ,6.768           ,1.000         ,-0.003              ,0.010               ,24757.096       ,-0.01534          ,-0.00318              ,0.000         ,0.000         ,0.042         ,0.044         
18:17:38.891164     ,0.881       ,0.880       ,19.144      ,15.560      ,15.560      ,15.445      ,0.115       ,0.024       ,0.038       ,0.027       ,0.000       ,0.050       ,880.000     ,0.000       ,0.115       ,15.560      ,0.00092       ,79            ,6.943           ,1.000         ,-0.003              ,0.012               ,24757.096       ,-0.01534          ,-0.00386              ,0.000         ,0.000         ,0.050         ,0.042         
18:17:38.901158     ,0.881       ,0.880       ,19.144      ,15.540      ,15.540      ,15.445      ,0.095       ,0.026       ,0.032       ,0.028       ,-0.000      ,0.054       ,880.000     ,0.000       ,0.095       ,15.540      ,0.00107       ,81            ,7.119           ,1.400         ,-0.005              ,0.014               ,24757.098       ,-0.01534          ,-0.00466              ,0.000         ,0.000         ,0.054         ,0.050         
18:17:38.911157     ,0.881       ,0.880       ,19.144      ,15.430      ,15.430      ,15.445      ,-0.015      ,0.017       ,-0.005      ,0.028       ,-0.000      ,0.045       ,880.000     ,0.000       ,-0.015      ,15.430      ,0.00130       ,84            ,7.383           ,1.800         ,-0.006              ,0.017               ,24757.098       ,-0.02301          ,-0.00557              ,0.000         ,0.000         ,0.045         ,0.048         
18:17:38.921151     ,0.881       ,0.880       ,19.144      ,15.430      ,15.430      ,15.445      ,-0.015      ,0.010       ,-0.005      ,0.028       ,0.000       ,0.038       ,880.000     ,0.000       ,-0.015      ,15.430      ,0.00130       ,84            ,7.383           ,2.000         ,-0.007              ,0.020               ,24757.100       ,-0.02301          ,-0.00669              ,0.000         ,0.000         ,0.038         ,0.043         
18:17:38.931157     ,0.881       ,0.880       ,19.144      ,15.670      ,15.670      ,15.445      ,0.225       ,0.030       ,0.075       ,0.031       ,0.000       ,0.048       ,880.000     ,0.000       ,0.225       ,15.670      ,0.00169       ,89            ,7.822           ,2.000         ,-0.007              ,0.023               ,24757.100       ,-0.01917          ,-0.00782              ,0.000         ,0.000         ,0.048         ,0.037         
18:17:38.941163     ,0.881       ,0.880       ,19.144      ,15.730      ,15.730      ,15.445      ,0.285       ,0.049       ,0.095       ,0.036       ,-0.000      ,0.058       ,880.000     ,0.000       ,0.285       ,15.730      ,0.00192       ,92            ,8.086           ,2.400         ,-0.008              ,0.027               ,24757.102       ,-0.02302          ,-0.00900              ,0.000         ,0.000         ,0.058         ,0.044         
18:17:38.951164     ,0.881       ,0.880       ,19.144      ,15.620      ,15.620      ,15.445      ,0.175       ,0.052       ,0.058       ,0.039       ,-0.000      ,0.068       ,880.000     ,0.000       ,0.175       ,15.620      ,0.00222       ,96            ,8.438           ,2.800         ,-0.010              ,0.031               ,24757.102       ,-0.03066          ,-0.01036              ,0.000         ,0.000         ,0.068         ,0.046         
18:17:38.961160     ,0.881       ,0.880       ,19.144      ,15.590      ,15.590      ,15.445      ,0.145       ,0.051       ,0.048       ,0.041       ,0.000       ,0.078       ,880.000     ,0.000       ,0.145       ,15.590      ,0.00253       ,100           ,8.789           ,3.400         ,-0.012              ,0.036               ,24757.104       ,-0.03065          ,-0.01185              ,0.000         ,0.000         ,0.078         ,0.056         
18:17:38.989915     ,0.879       ,0.880       ,19.209      ,15.460      ,15.460      ,15.445      ,0.015       ,0.034       ,0.005       ,0.043       ,-0.000      ,0.078       ,880.000     ,0.000       ,0.015       ,15.460      ,0.00314       ,108           ,9.492           ,4.400         ,-0.015              ,0.040               ,24757.107       ,-0.03058          ,-0.01346              ,0.000         ,0.000         ,0.078         ,0.090         
18:17:38.990601     ,0.879       ,0.880       ,19.209      ,15.330      ,15.330      ,15.445      ,0.015       ,0.034       ,0.005       ,0.043       ,-0.000      ,0.078       ,880.000     ,0.000       ,0.015       ,15.460      ,0.00360       ,114           ,10.020          ,4.800         ,-0.017              ,0.045               ,24757.109       ,-0.03082          ,-0.01507              ,0.000         ,0.000         ,0.078         ,0.090         
18:17:38.991149     ,0.879       ,0.880       ,19.209      ,15.330      ,15.330      ,15.445      ,-0.115      ,0.012       ,-0.038      ,0.042       ,-0.000      ,0.068       ,880.000     ,0.000       ,-0.115      ,15.330      ,0.00360       ,114           ,10.020          ,5.000         ,-0.017              ,0.051               ,24757.109       ,-0.04591          ,-0.01689              ,0.000         ,0.000         ,0.068         ,0.090         
18:17:39.001166     ,0.879       ,0.880       ,19.209      ,15.330      ,15.330      ,15.445      ,-0.115      ,-0.003      ,-0.038      ,0.040       ,0.000       ,0.058       ,880.000     ,0.000       ,-0.115      ,15.330      ,0.00399       ,119           ,10.459          ,5.400         ,-0.019              ,0.056               ,24757.111       ,-0.03844          ,-0.01879              ,0.000         ,0.000         ,0.058         ,0.077         
18:17:39.011173     ,0.879       ,0.880       ,19.209      ,15.620      ,15.620      ,15.445      ,0.175       ,0.015       ,0.058       ,0.043       ,0.000       ,0.058       ,880.000     ,0.000       ,0.175       ,15.620      ,0.00445       ,125           ,10.986          ,5.800         ,-0.020              ,0.062               ,24757.113       ,-0.04602          ,-0.02074              ,0.000         ,0.000         ,0.058         ,0.066         
18:17:39.030927     ,0.879       ,0.880       ,19.209      ,15.620      ,15.620      ,15.445      ,0.205       ,0.031       ,0.068       ,0.046       ,-0.000      ,0.068       ,880.000     ,0.000       ,0.205       ,15.650      ,0.00552       ,139           ,12.217          ,6.600         ,-0.023              ,0.069               ,24757.119       ,-0.05364          ,-0.02286              ,0.000         ,0.000         ,0.068         ,0.057         
18:17:39.031150     ,0.879       ,0.880       ,19.209      ,15.620      ,15.620      ,15.445      ,0.175       ,0.039       ,0.058       ,0.049       ,-0.000      ,0.078       ,880.000     ,0.000       ,0.175       ,15.620      ,0.00552       ,139           ,12.217          ,6.800         ,-0.024              ,0.076               ,24757.119       ,-0.05374          ,-0.02519              ,0.000         ,0.000         ,0.078         ,0.057         
18:17:39.041166     ,0.879       ,0.880       ,19.209      ,15.670      ,15.670      ,15.445      ,0.225       ,0.050       ,0.075       ,0.053       ,0.000       ,0.088       ,880.000     ,0.000       ,0.225       ,15.670      ,0.00606       ,146           ,12.832          ,7.400         ,-0.026              ,0.083               ,24757.119       ,-0.05367          ,-0.02762              ,0.000         ,0.000         ,0.088         ,0.065         
18:17:39.051174     ,0.879       ,0.880       ,19.209      ,15.500      ,15.500      ,15.445      ,0.055       ,0.041       ,0.018       ,0.054       ,-0.000      ,0.094       ,880.000     ,0.000       ,0.055       ,15.500      ,0.00667       ,154           ,13.535          ,8.200         ,-0.029              ,0.090               ,24757.123       ,-0.06140          ,-0.03015              ,0.000         ,0.000         ,0.094         ,0.076         
18:17:39.080143     ,0.879       ,0.880       ,19.209      ,15.330      ,15.330      ,15.445      ,-0.115      ,0.003       ,-0.038      ,0.050       ,0.000       ,0.074       ,880.000     ,0.000       ,-0.115      ,15.330      ,0.00790       ,170           ,14.941          ,9.800         ,-0.034              ,0.106               ,24757.133       ,-0.06119          ,-0.03544              ,0.000         ,0.000         ,0.074         ,0.091         
18:17:39.091080     ,0.879       ,0.880       ,19.209      ,15.430      ,15.430      ,15.445      ,0.085       ,0.009       ,0.028       ,0.052       ,-0.000      ,0.061       ,880.000     ,0.000       ,0.085       ,15.530      ,0.00859       ,179           ,15.732          ,10.600        ,-0.037              ,0.115               ,24757.133       ,-0.06922          ,-0.03829              ,0.000         ,0.000         ,0.061         ,0.075         
18:17:39.091153     ,0.879       ,0.880       ,19.209      ,15.530      ,15.530      ,15.445      ,0.085       ,0.009       ,0.028       ,0.052       ,-0.000      ,0.061       ,880.000     ,0.000       ,0.085       ,15.530      ,0.00928       ,188           ,16.523          ,11.400        ,-0.040              ,0.123               ,24757.137       ,-0.06889          ,-0.04106              ,0.000         ,0.000         ,0.061         ,0.075         
18:17:39.101019     ,0.879       ,0.880       ,19.209      ,15.530      ,15.530      ,15.445      ,0.085       ,0.015       ,0.028       ,0.053       ,-0.000      ,0.068       ,880.000     ,0.000       ,0.085       ,15.530      ,0.01005       ,198           ,17.402          ,11.800        ,-0.041              ,0.132               ,24757.139       ,-0.07686          ,-0.04399              ,0.000         ,0.000         ,0.068         ,0.065         
18:17:39.111025     ,0.879       ,0.880       ,19.209      ,15.730      ,15.730      ,15.445      ,0.285       ,0.039       ,0.095       ,0.058       ,0.000       ,0.078       ,880.000     ,0.000       ,0.285       ,15.730      ,0.01081       ,208           ,18.281          ,12.400        ,-0.043              ,0.141               ,24757.143       ,-0.07659          ,-0.04694              ,0.000         ,0.000         ,0.078         ,0.058         
18:17:39.121020     ,0.879       ,0.880       ,19.209      ,15.780      ,15.780      ,15.445      ,0.335       ,0.061       ,0.112       ,0.063       ,-0.000      ,0.088       ,880.000     ,0.000       ,0.335       ,15.780      ,0.01166       ,219           ,19.248          ,13.200        ,-0.046              ,0.150               ,24757.146       ,-0.08439          ,-0.04991              ,0.000         ,0.000         ,0.088         ,0.066         
18:17:39.131122     ,0.879       ,0.880       ,19.209      ,15.510      ,15.510      ,15.445      ,0.065       ,0.049       ,0.022       ,0.064       ,-0.000      ,0.098       ,880.000     ,0.000       ,0.065       ,15.510      ,0.01250       ,230           ,20.215          ,14.200        ,-0.050              ,0.159               ,24757.150       ,-0.08429          ,-0.05289              ,0.000         ,0.000         ,0.098         ,0.088         
18:17:39.141044     ,0.879       ,0.880       ,19.209      ,15.360      ,15.360      ,15.445      ,-0.085      ,0.026       ,-0.028      ,0.063       ,0.000       ,0.089       ,880.000     ,0.000       ,-0.085      ,15.360      ,0.01342       ,242           ,21.270          ,14.800        ,-0.052              ,0.168               ,24757.154       ,-0.09213          ,-0.05600              ,0.000         ,0.000         ,0.089         ,0.088         
18:17:39.151062     ,0.879       ,0.880       ,19.209      ,15.510      ,15.510      ,15.445      ,0.065       ,0.025       ,0.022       ,0.064       ,0.000       ,0.089       ,880.000     ,0.000       ,0.065       ,15.510      ,0.01427       ,253           ,22.236          ,15.400        ,-0.054              ,0.177               ,24757.158       ,-0.08454          ,-0.05899              ,0.000         ,0.000         ,0.089         ,0.098         
18:17:39.161026     ,0.879       ,0.880       ,19.209      ,15.510      ,15.510      ,15.445      ,0.065       ,0.024       ,0.022       ,0.065       ,-0.000      ,0.089       ,880.000     ,0.000       ,0.065       ,15.510      ,0.01526       ,266           ,23.379          ,16.200        ,-0.057              ,0.186               ,24757.164       ,-0.09972          ,-0.06211              ,0.000         ,0.000         ,0.089         ,0.083         
18:17:39.171033     ,0.879       ,0.880       ,19.209      ,15.510      ,15.510      ,15.445      ,0.065       ,0.023       ,0.022       ,0.066       ,0.000       ,0.089       ,880.000     ,0.000       ,0.065       ,15.510      ,0.01618       ,278           ,24.434          ,17.200        ,-0.060              ,0.196               ,24757.168       ,-0.09173          ,-0.06522              ,0.000         ,0.000         ,0.089         ,0.088         
18:17:39.187686     ,0.879       ,0.880       ,19.127      ,15.550      ,15.550      ,15.445      ,0.105       ,0.027       ,0.035       ,0.068       ,0.000       ,0.095       ,880.000     ,0.000       ,0.105       ,15.550      ,0.01718       ,291           ,25.576          ,18.200        ,-0.064              ,0.205               ,24757.172       ,-0.10004          ,-0.06832              ,0.000         ,0.000         ,0.095         ,0.076         
18:17:39.191021     ,0.879       ,0.880       ,19.127      ,15.600      ,15.600      ,15.445      ,0.155       ,0.034       ,0.052       ,0.071       ,0.000       ,0.105       ,880.000     ,0.000       ,0.155       ,15.600      ,0.01825       ,305           ,26.807          ,18.800        ,-0.066              ,0.215               ,24757.176       ,-0.10737          ,-0.07154              ,0.000         ,0.000         ,0.105         ,0.076         
18:17:39.201042     ,0.879       ,0.880       ,19.127      ,15.570      ,15.570      ,15.445      ,0.125       ,0.036       ,0.042       ,0.073       ,-0.000      ,0.109       ,880.000     ,0.000       ,0.125       ,15.570      ,0.01917       ,317           ,27.861          ,19.400        ,-0.068              ,0.224               ,24757.182       ,-0.09210          ,-0.07450              ,0.000         ,0.000         ,0.109         ,0.094         
18:17:39.211036     ,0.879       ,0.880       ,19.127      ,15.540      ,15.540      ,15.445      ,0.095       ,0.035       ,0.032       ,0.074       ,0.000       ,0.109       ,880.000     ,0.000       ,0.095       ,15.540      ,0.02040       ,333           ,29.268          ,20.200        ,-0.071              ,0.233               ,24757.188       ,-0.12243          ,-0.07771              ,0.000         ,0.000         ,0.109         ,0.109         
18:17:39.221041     ,0.879       ,0.880       ,19.127      ,15.530      ,15.530      ,15.445      ,0.085       ,0.033       ,0.028       ,0.076       ,0.000       ,0.109       ,880.000     ,0.000       ,0.085       ,15.530      ,0.02155       ,348           ,30.586          ,21.200        ,-0.074              ,0.243               ,24757.191       ,-0.11514          ,-0.08089              ,0.000         ,0.000         ,0.109         ,0.110         
18:17:39.231041     ,0.879       ,0.880       ,19.127      ,15.450      ,15.450      ,15.445      ,0.005       ,0.024       ,0.002       ,0.076       ,-0.000      ,0.100       ,880.000     ,0.000       ,0.005       ,15.450      ,0.02270       ,363           ,31.904          ,22.200        ,-0.077              ,0.252               ,24757.197       ,-0.11482          ,-0.08406              ,0.000         ,0.000         ,0.100         ,0.108         
18:17:39.241005     ,0.879       ,0.880       ,19.127      ,15.460      ,15.460      ,15.445      ,0.015       ,0.018       ,0.005       ,0.076       ,0.000       ,0.094       ,880.000     ,0.000       ,0.015       ,15.460      ,0.02385       ,378           ,33.223          ,22.800        ,-0.080              ,0.261               ,24757.203       ,-0.11533          ,-0.08710              ,0.000         ,0.000         ,0.094         ,0.108         
18:17:39.251035     ,0.879       ,0.880       ,19.127      ,15.540      ,15.540      ,15.445      ,0.095       ,0.022       ,0.032       ,0.078       ,0.000       ,0.100       ,880.000     ,0.000       ,0.095       ,15.540      ,0.02508       ,394           ,34.629          ,23.400        ,-0.082              ,0.271               ,24757.207       ,-0.12249          ,-0.09025              ,0.000         ,0.000         ,0.100         ,0.099         
18:17:39.261020     ,0.879       ,0.880       ,19.127      ,15.620      ,15.620      ,15.445      ,0.175       ,0.033       ,0.058       ,0.081       ,0.000       ,0.110       ,880.000     ,0.000       ,0.175       ,15.620      ,0.02638       ,411           ,36.123          ,24.200        ,-0.084              ,0.280               ,24757.215       ,-0.13057          ,-0.09339              ,0.000         ,0.000         ,0.110         ,0.098         
18:17:39.279589     ,0.879       ,0.880       ,19.127      ,15.500      ,15.500      ,15.445      ,0.055       ,0.029       ,0.018       ,0.082       ,-0.000      ,0.110       ,880.000     ,0.000       ,0.055       ,15.500      ,0.02769       ,428           ,37.617          ,25.400        ,-0.089              ,0.290               ,24757.227       ,-0.13013          ,-0.09664              ,0.000         ,0.000         ,0.110         ,0.110         
18:17:39.291485     ,0.879       ,0.880       ,19.160      ,15.440      ,15.440      ,15.445      ,-0.005      ,0.020       ,-0.002      ,0.081       ,0.000       ,0.101       ,880.000     ,0.000       ,-0.005      ,15.440      ,0.02899       ,445           ,39.111          ,26.400        ,-0.092              ,0.290               ,24757.227       ,-0.13013          ,-0.09664              ,0.000         ,0.000         ,0.101         ,0.100         
18:17:39.300836     ,0.879       ,0.880       ,19.160      ,15.540      ,15.540      ,15.445      ,0.085       ,0.022       ,0.028       ,0.083       ,0.000       ,0.105       ,880.000     ,0.000       ,0.085       ,15.530      ,0.03175       ,481           ,42.275          ,28.000        ,-0.098              ,0.309               ,24757.238       ,-0.13785          ,-0.10306              ,0.000         ,0.000         ,0.105         ,0.100         
18:17:39.301020     ,0.879       ,0.880       ,19.160      ,15.540      ,15.540      ,15.445      ,0.095       ,0.025       ,0.032       ,0.084       ,-0.000      ,0.110       ,880.000     ,0.000       ,0.095       ,15.540      ,0.03175       ,481           ,42.275          ,28.400        ,-0.099              ,0.309               ,24757.238       ,-0.13785          ,-0.10306              ,0.000         ,0.000         ,0.110         ,0.100         
18:17:39.311071     ,0.879       ,0.880       ,19.160      ,15.540      ,15.540      ,15.445      ,0.095       ,0.027       ,0.032       ,0.086       ,-0.000      ,0.113       ,880.000     ,0.000       ,0.095       ,15.540      ,0.03313       ,499           ,43.857          ,29.000        ,-0.101              ,0.319               ,24757.244       ,-0.13825          ,-0.10646              ,0.000         ,0.000         ,0.113         ,0.100         
18:17:39.321025     ,0.879       ,0.880       ,19.160      ,15.500      ,15.500      ,15.445      ,0.055       ,0.024       ,0.018       ,0.087       ,-0.000      ,0.111       ,880.000     ,0.000       ,0.055       ,15.500      ,0.03459       ,518           ,45.527          ,29.400        ,-0.103              ,0.329               ,24757.252       ,-0.13784          ,-0.10959              ,0.000         ,0.000         ,0.111         ,0.108         
18:17:39.331056     ,0.879       ,0.880       ,19.160      ,15.550      ,15.550      ,15.445      ,0.105       ,0.028       ,0.035       ,0.089       ,0.000       ,0.116       ,880.000     ,0.000       ,0.105       ,15.550      ,0.03613       ,538           ,47.285          ,30.200        ,-0.105              ,0.338               ,24757.258       ,-0.14576          ,-0.11271              ,0.000         ,0.000         ,0.116         ,0.113         
18:17:39.341023     ,0.879       ,0.880       ,19.160      ,15.550      ,15.550      ,15.445      ,0.105       ,0.030       ,0.035       ,0.090       ,-0.000      ,0.120       ,880.000     ,0.000       ,0.105       ,15.550      ,0.03766       ,558           ,49.043          ,31.200        ,-0.109              ,0.348               ,24757.266       ,-0.15342          ,-0.11594              ,0.000         ,0.000         ,0.120         ,0.117         
