Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
08:38:03.338250     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.013       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.010         
08:38:03.348260     ,0.000       ,0.880       ,0.000       ,15.320      ,15.320      ,15.327      ,-0.007      ,0.000       ,-0.002      ,0.013       ,0.000       ,0.013       ,880.000     ,0.000       ,-0.007      ,15.320      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.013         
08:38:03.363880     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.013       ,0.000       ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.011         
08:38:03.368261     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.013       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.011         
08:38:03.378241     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.013       ,0.000       ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.006         
08:38:03.388285     ,0.000       ,0.880       ,0.000       ,15.320      ,15.320      ,15.327      ,-0.007      ,-0.000      ,-0.002      ,0.013       ,-0.000      ,0.013       ,880.000     ,0.000       ,-0.007      ,15.320      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.010         
08:38:03.398250     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.013       ,0.000       ,0.013       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.010         
08:38:03.408250     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.013       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.011         
08:38:03.428163     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.013       ,0.001       ,0.004       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.013       ,15.340      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.013         
08:38:03.428239     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,-0.000      ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.013         
08:38:03.438263     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.010         
08:38:03.448255     ,0.000       ,0.880       ,0.000       ,15.320      ,15.320      ,15.327      ,-0.007      ,0.000       ,-0.002      ,0.014       ,-0.000      ,0.014       ,880.000     ,0.000       ,-0.007      ,15.320      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.010         
08:38:03.474006     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.014       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.011         
08:38:03.478206     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.014       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.011         
08:38:03.478271     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.011         
08:38:03.488251     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.010         
08:38:03.498252     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.011         
08:38:03.508248     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.009         
08:38:03.518264     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.013         
08:38:03.528291     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.010         
08:38:03.538280     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.010         
08:38:03.548254     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.010         
08:38:03.563751     ,0.000       ,0.880       ,0.000       ,15.340      ,15.340      ,15.327      ,0.013       ,0.002       ,0.004       ,0.014       ,0.000       ,0.016       ,880.000     ,0.000       ,0.013       ,15.340      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.006         
08:38:03.568246     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.002       ,0.001       ,0.014       ,-0.000      ,0.016       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.006         
08:38:03.578256     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.016       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.011         
08:38:03.588258     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.016       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.014         
08:38:03.598254     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.015         
08:38:03.608243     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.005         
08:38:03.618245     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.015         
08:38:03.628251     ,0.000       ,0.880       ,0.000       ,15.320      ,15.320      ,15.327      ,-0.007      ,-0.000      ,-0.002      ,0.014       ,-0.000      ,0.014       ,880.000     ,0.000       ,-0.007      ,15.320      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.014         
08:38:03.638258     ,0.000       ,0.880       ,0.000       ,15.320      ,15.320      ,15.327      ,-0.007      ,-0.001      ,-0.002      ,0.014       ,0.000       ,0.013       ,880.000     ,0.000       ,-0.007      ,15.320      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.019         
08:38:03.648254     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,-0.000      ,0.001       ,0.014       ,0.000       ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.014         
08:38:03.664006     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.014       ,-0.000      ,0.014       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.015         
08:38:03.668245     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.015         
08:38:03.678258     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.015         
08:38:03.688251     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.015         
08:38:03.698265     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.009         
08:38:03.708244     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.001       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.009         
08:38:03.718267     ,0.000       ,0.880       ,0.000       ,15.320      ,15.320      ,15.327      ,-0.007      ,-0.000      ,-0.002      ,0.014       ,-0.000      ,0.014       ,880.000     ,0.000       ,-0.007      ,15.320      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.014         ,0.015         
08:38:03.728249     ,0.000       ,0.880       ,0.000       ,15.330      ,15.330      ,15.327      ,0.003       ,0.000       ,0.001       ,0.014       ,0.000       ,0.015       ,880.000     ,0.000       ,0.003       ,15.330      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.015         ,0.015         
08:38:03.738257     ,0.000       ,0.880       ,0.000       ,15.340      ,15.340      ,15.327      ,0.013       ,0.001       ,0.004       ,0.015       ,0.000       ,0.016       ,880.000     ,0.000       ,0.013       ,15.340      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.015         
08:38:03.748258     ,0.000       ,0.880       ,0.000       ,15.340      ,15.340      ,15.327      ,0.013       ,0.002       ,0.004       ,0.015       ,-0.000      ,0.017       ,880.000     ,0.000       ,0.013       ,15.340      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.017         ,0.014         
08:38:03.763798     ,0.000       ,0.880       ,0.000       ,15.340      ,15.340      ,15.327      ,0.013       ,0.003       ,0.004       ,0.015       ,0.000       ,0.018       ,880.000     ,0.000       ,0.013       ,15.340      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.018         ,0.014         
08:38:03.768245     ,0.000       ,0.880       ,0.000       ,15.560      ,15.560      ,15.327      ,0.233       ,0.025       ,0.078       ,0.019       ,0.000       ,0.028       ,880.000     ,0.000       ,0.233       ,15.560      ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,-0.000              ,24776.254       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.028         ,0.014         
08:38:03.778253     ,0.000       ,0.880       ,0.000       ,16.070      ,16.070      ,15.327      ,0.743       ,0.166       ,0.495       ,0.031       ,0.000       ,0.038       ,880.000     ,0.000       ,0.743       ,16.070      ,0.00008       ,1             ,0.088           ,0.000         ,-0.000              ,0.000               ,24776.256       ,-0.00761          ,-0.00011              ,0.000         ,0.000         ,0.038         ,0.014         
08:38:03.788253     ,0.000       ,0.880       ,0.000       ,15.530      ,15.530      ,15.327      ,0.203       ,0.137       ,0.068       ,0.035       ,-0.000      ,0.048       ,880.000     ,0.000       ,0.203       ,15.530      ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.001               ,24776.256       ,-0.00771          ,-0.00033              ,0.000         ,0.000         ,0.048         ,0.024         
08:38:03.798258     ,0.000       ,0.880       ,0.000       ,15.190      ,15.190      ,15.327      ,-0.137      ,0.082       ,-0.046      ,0.032       ,0.000       ,0.058       ,880.000     ,0.000       ,-0.137      ,15.190      ,0.00023       ,3             ,0.264           ,0.000         ,-0.000              ,0.002               ,24776.256       ,-0.00768          ,-0.00062              ,0.000         ,0.000         ,0.058         ,0.037         
08:38:03.808266     ,0.000       ,0.880       ,0.000       ,15.740      ,15.740      ,15.327      ,0.413       ,0.140       ,0.275       ,0.039       ,0.000       ,0.068       ,880.000     ,0.000       ,0.413       ,15.740      ,0.00038       ,5             ,0.439           ,0.400         ,-0.001              ,0.003               ,24776.258       ,-0.01534          ,-0.00110              ,0.000         ,0.000         ,0.068         ,0.056         
08:38:03.818244     ,0.000       ,0.880       ,0.000       ,16.000      ,16.000      ,15.327      ,0.673       ,0.232       ,0.448       ,0.050       ,-0.000      ,0.078       ,880.000     ,0.000       ,0.673       ,16.000      ,0.00046       ,6             ,0.527           ,0.800         ,-0.003              ,0.005               ,24776.258       ,-0.00767          ,-0.00163              ,0.000         ,0.000         ,0.078         ,0.056         
08:38:03.828253     ,0.000       ,0.880       ,0.000       ,15.190      ,15.190      ,15.327      ,-0.137      ,0.149       ,-0.046      ,0.048       ,-0.000      ,0.088       ,880.000     ,0.000       ,-0.137      ,15.190      ,0.00061       ,8             ,0.703           ,1.000         ,-0.003              ,0.007               ,24776.260       ,-0.01534          ,-0.00230              ,0.000         ,0.000         ,0.088         ,0.067         
08:38:03.848232     ,0.000       ,0.880       ,0.000       ,15.790      ,15.790      ,15.327      ,-0.227      ,0.082       ,-0.076      ,0.044       ,0.000       ,0.098       ,880.000     ,0.000       ,-0.227      ,15.100      ,0.00092       ,12            ,1.055           ,1.400         ,-0.005              ,0.009               ,24776.260       ,-0.01533          ,-0.00311              ,0.000         ,0.000         ,0.108         ,0.076         
08:38:03.859271     ,0.000       ,0.880       ,0.000       ,15.790      ,15.790      ,15.327      ,0.463       ,0.150       ,0.308       ,0.052       ,0.000       ,0.108       ,880.000     ,0.000       ,0.463       ,15.790      ,0.00092       ,12            ,1.055           ,1.600         ,-0.006              ,0.012               ,24776.262       ,-0.01536          ,-0.00402              ,0.000         ,0.000         ,0.118         ,0.107         
08:38:03.884439     ,0.000       ,0.880       ,0.000       ,15.280      ,15.280      ,15.327      ,-0.027      ,0.093       ,-0.009      ,0.059       ,0.000       ,0.138       ,880.000     ,0.000       ,-0.027      ,15.300      ,0.00138       ,18            ,1.582           ,2.400         ,-0.008              ,0.019               ,24776.264       ,-0.03070          ,-0.00635              ,0.000         ,0.000         ,0.138         ,0.133         
08:38:03.888111     ,0.000       ,0.880       ,0.000       ,15.460      ,15.460      ,15.327      ,-0.027      ,0.093       ,-0.009      ,0.059       ,0.000       ,0.138       ,880.000     ,0.000       ,-0.027      ,15.300      ,0.00192       ,25            ,2.197           ,2.800         ,-0.010              ,0.023               ,24776.266       ,-0.02300          ,-0.00770              ,0.000         ,0.000         ,0.139         ,0.133         
08:38:03.888173     ,0.000       ,0.880       ,0.000       ,15.460      ,15.460      ,15.327      ,0.133       ,0.078       ,0.044       ,0.061       ,0.000       ,0.139       ,880.000     ,0.000       ,0.133       ,15.460      ,0.00192       ,25            ,2.197           ,3.000         ,-0.010              ,0.028               ,24776.266       ,-0.03069          ,-0.00919              ,0.000         ,0.000         ,0.139         ,0.133         
08:38:03.898299     ,0.000       ,0.880       ,0.000       ,15.310      ,15.310      ,15.327      ,-0.017      ,0.053       ,-0.006      ,0.061       ,-0.000      ,0.129       ,880.000     ,0.000       ,-0.017      ,15.310      ,0.00222       ,29            ,2.549           ,3.400         ,-0.012              ,0.032               ,24776.268       ,-0.03069          ,-0.01080              ,0.000         ,0.000         ,0.129         ,0.137         
08:38:03.908122     ,0.000       ,0.880       ,0.000       ,15.220      ,15.220      ,15.327      ,-0.107      ,0.026       ,-0.036      ,0.059       ,0.000       ,0.119       ,880.000     ,0.000       ,-0.107      ,15.220      ,0.00253       ,33            ,2.900           ,3.800         ,-0.013              ,0.037               ,24776.270       ,-0.03063          ,-0.01240              ,0.000         ,0.000         ,0.119         ,0.137         
08:38:03.918155     ,0.000       ,0.880       ,0.000       ,15.400      ,15.400      ,15.327      ,0.073       ,0.026       ,0.024       ,0.060       ,0.000       ,0.109       ,880.000     ,0.000       ,0.073       ,15.400      ,0.00291       ,38            ,3.340           ,4.400         ,-0.015              ,0.043               ,24776.270       ,-0.03841          ,-0.01422              ,0.000         ,0.000         ,0.109         ,0.117         
08:38:03.928083     ,0.000       ,0.880       ,0.000       ,15.460      ,15.460      ,15.327      ,0.133       ,0.031       ,0.044       ,0.062       ,-0.000      ,0.099       ,880.000     ,0.000       ,0.133       ,15.460      ,0.00337       ,44            ,3.867           ,4.800         ,-0.017              ,0.049               ,24776.271       ,-0.04599          ,-0.01623              ,0.000         ,0.000         ,0.099         ,0.118         
08:38:03.938164     ,0.000       ,0.880       ,0.000       ,15.360      ,15.360      ,15.327      ,0.033       ,0.025       ,0.011       ,0.063       ,-0.000      ,0.089       ,880.000     ,0.000       ,0.033       ,15.360      ,0.00383       ,50            ,4.395           ,5.400         ,-0.019              ,0.055               ,24776.273       ,-0.04601          ,-0.01840              ,0.000         ,0.000         ,0.089         ,0.108         
