Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:24:40.073790     ,0.881       ,0.880       ,20.912      ,14.330      ,14.330      ,14.336      ,-0.006      ,500.000     ,1.000          ,-9.656      ,0.019       ,-1.616      ,-0.090      ,880.000     ,0.000       ,-0.006      ,14.33000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.190         ,5.190         ,-0.090        ,-0.100        
17:24:40.081361     ,0.881       ,0.880       ,20.912      ,14.280      ,14.280      ,14.336      ,-0.056      ,500.000     ,1.000          ,8.843       ,-0.018      ,-2.355      ,-0.100      ,880.000     ,0.000       ,-0.056      ,14.28000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.190         ,5.190         ,-0.100        ,-0.091        
17:24:40.091306     ,0.881       ,0.880       ,20.912      ,14.270      ,14.270      ,14.336      ,-0.066      ,500.000     ,1.000          ,17.903      ,-0.036      ,-2.232      ,-0.110      ,880.000     ,0.000       ,-0.066      ,14.27000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.190         ,5.190         ,-0.110        ,-0.099        
17:24:40.101299     ,0.881       ,0.880       ,20.912      ,14.300      ,14.300      ,14.336      ,-0.036      ,500.000     ,1.000          ,11.932      ,-0.024      ,-0.956      ,-0.120      ,880.000     ,0.000       ,-0.036      ,14.30000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.180         ,5.180         ,-0.120        ,-0.109        
17:24:40.115000     ,0.876       ,0.880       ,20.912      ,14.380      ,14.380      ,14.336      ,0.044       ,500.000     ,1.000          ,-11.989     ,0.024       ,1.246       ,-0.110      ,880.000     ,0.000       ,0.044       ,14.38000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.180         ,5.180         ,-0.110        ,-0.110        
17:24:40.131245     ,0.876       ,0.880       ,20.912      ,14.440      ,14.440      ,14.336      ,0.104       ,500.000     ,1.000          ,-37.003     ,0.074       ,2.286       ,-0.090      ,880.000     ,0.000       ,0.104       ,14.44000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.180         ,5.180         ,-0.090        ,-0.100        
17:24:40.142664     ,0.876       ,0.880       ,20.912      ,14.430      ,14.430      ,14.336      ,0.104       ,500.000     ,1.000          ,-37.003     ,0.074       ,2.286       ,-0.090      ,880.000     ,0.000       ,0.104       ,14.44000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.180         ,5.180         ,-0.090        ,-0.093        
17:24:40.153571     ,0.876       ,0.880       ,20.912      ,14.380      ,14.380      ,14.336      ,0.094       ,500.000     ,1.000          ,-37.296     ,0.075       ,1.490       ,-0.080      ,880.000     ,0.000       ,0.094       ,14.43000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.180         ,5.180         ,-0.080        ,-0.081        
17:24:40.161783     ,0.876       ,0.880       ,20.912      ,14.330      ,14.330      ,14.336      ,0.044       ,500.000     ,1.000          ,-23.791     ,0.048       ,-0.092      ,-0.070      ,880.000     ,0.000       ,0.044       ,14.38000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.180         ,5.180         ,-0.060        ,-0.080        
17:24:40.173605     ,0.876       ,0.880       ,20.912      ,14.280      ,14.280      ,14.336      ,-0.006      ,500.000     ,1.000          ,-7.674      ,0.015       ,-1.250      ,-0.060      ,880.000     ,0.000       ,-0.006      ,14.33000      ,2147483304    ,0.000           ,329.766       ,0.000               ,-0.000              ,-0.000          ,25003.80078       ,0.00000               ,0.000         ,5.180         ,5.180         ,-0.060        ,-0.061        
