Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
08:16:48.173126     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.191058     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.208891     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.226947     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.253387     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.271180     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.288907     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.307089     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.333480     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.351371     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.369373     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.387235     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.413735     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.431467     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.449213     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.467126     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.493544     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.511299     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.529334     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.547497     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.574014     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.591697     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.609627     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.627675     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.654507     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.672482     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.690300     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.708085     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.734689     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.752461     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.770213     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.787958     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.814821     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.832752     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.850584     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.868484     ,0.000       ,0.000       ,5.300       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.895533     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.913423     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.931158     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.948920     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.178       ,0.000             ,0.000                 
08:16:48.966872     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-3047.175       ,0.000             ,0.000                 
08:16:48.993424     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,1             ,0.088           ,3.000         ,-0.010              ,0.000               ,-3047.169       ,0.000             ,0.000                 
08:16:49.011192     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,2             ,0.176           ,6.000         ,-0.021              ,0.000               ,-3047.164       ,0.000             ,0.000                 
08:16:49.029003     ,0.000       ,0.000       ,5.310       ,5.300       ,0.000       ,0.000         ,3             ,0.264           ,7.000         ,-0.024              ,0.000               ,-3047.157       ,0.000             ,0.000                 
