Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:53:05.685498     ,0.879       ,0.880       ,18.865      ,15.430      ,15.430      ,15.405      ,0.025       ,0.008       ,0.008          ,0.008       ,-0.042      ,0.000       ,-0.053      ,880.000     ,0.000       ,0.025       ,15.43000      ,2147483576    ,0.000           ,353.672       ,0.000               ,-0.000              ,-0.000          ,24877.37305       ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.053        ,-0.064        
09:53:05.695501     ,0.879       ,0.880       ,18.865      ,15.480      ,15.480      ,15.405      ,0.075       ,0.025       ,0.025          ,0.025       ,-0.041      ,-0.000      ,-0.043      ,880.000     ,0.000       ,0.075       ,15.48000      ,2147483576    ,0.000           ,353.672       ,0.000               ,-0.000              ,-0.000          ,24877.37305       ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.043        ,-0.052        
09:53:05.705514     ,0.879       ,0.880       ,18.865      ,15.500      ,15.500      ,15.405      ,0.095       ,0.032       ,0.032          ,0.032       ,-0.039      ,-0.000      ,-0.033      ,880.000     ,0.000       ,0.095       ,15.50000      ,2147483576    ,0.000           ,353.672       ,0.000               ,-0.000              ,-0.000          ,24877.37305       ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.033        ,-0.043        
09:53:05.726217     ,0.881       ,0.880       ,18.882      ,15.460      ,15.460      ,15.405      ,-0.045      ,-0.015      ,-0.015         ,-0.015      ,-0.039      ,-0.000      ,-0.033      ,880.000     ,0.000       ,-0.045      ,15.36000      ,2147483575    ,0.000           ,353.584       ,0.000               ,-0.000              ,-0.001          ,24877.37305       ,0.00767               ,0.000         ,0.000         ,0.000         ,-0.033        ,-0.036        
09:53:05.735002     ,0.881       ,0.880       ,18.882      ,15.320      ,15.320      ,15.405      ,-0.045      ,-0.015      ,-0.015         ,-0.015      ,-0.039      ,-0.000      ,-0.033      ,880.000     ,0.000       ,-0.045      ,15.36000      ,2147483575    ,0.000           ,353.584       ,0.000               ,-0.000              ,-0.001          ,24877.37305       ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.043        ,-0.036        
09:53:05.735486     ,0.881       ,0.880       ,18.882      ,15.320      ,15.320      ,15.405      ,-0.085      ,-0.028      ,-0.028         ,-0.028      ,-0.041      ,0.000       ,-0.043      ,880.000     ,0.000       ,-0.085      ,15.32000      ,2147483575    ,0.000           ,353.584       ,0.000               ,-0.000              ,-0.001          ,24877.37305       ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.043        ,-0.036        
09:53:05.745506     ,0.881       ,0.880       ,18.882      ,15.320      ,15.320      ,15.405      ,-0.085      ,-0.028      ,-0.028         ,-0.028      ,-0.042      ,0.000       ,-0.053      ,880.000     ,0.000       ,-0.085      ,15.32000      ,2147483575    ,0.000           ,353.584       ,0.000               ,-0.000              ,-0.001          ,24877.37305       ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.053        ,-0.052        
09:53:05.755520     ,0.881       ,0.880       ,18.882      ,15.330      ,15.330      ,15.405      ,-0.075      ,-0.025      ,-0.025         ,-0.025      ,-0.043      ,0.000       ,-0.063      ,880.000     ,0.000       ,-0.075      ,15.33000      ,2147483575    ,0.000           ,353.584       ,0.000               ,-0.000              ,-0.001          ,24877.37305       ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.063        ,-0.050        
09:53:05.775001     ,0.881       ,0.880       ,18.882      ,15.480      ,15.480      ,15.405      ,0.015       ,0.005       ,0.005          ,0.005       ,-0.043      ,0.000       ,-0.053      ,880.000     ,0.000       ,0.015       ,15.42000      ,2147483575    ,0.000           ,353.584       ,0.000               ,-0.000              ,-0.002          ,24877.37305       ,0.00000               ,0.001         ,0.000         ,0.000         ,-0.043        ,-0.075        
09:53:05.775502     ,0.881       ,0.880       ,18.882      ,15.480      ,15.480      ,15.405      ,0.075       ,0.025       ,0.025          ,0.025       ,-0.042      ,-0.000      ,-0.043      ,880.000     ,0.000       ,0.075       ,15.48000      ,2147483575    ,0.000           ,353.584       ,0.000               ,-0.000              ,-0.002          ,24877.37305       ,0.00000               ,0.001         ,0.000         ,0.000         ,-0.043        ,-0.075        
