Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
15:04:43.078981     ,0.000       ,0.000       ,5.320       ,5.310       ,-0.006      ,-0.00138      ,242           ,21.270          ,16.000        ,-0.056              ,-0.117              ,-3704.234       ,-0.01533          ,-0.01194              
15:04:43.098982     ,0.000       ,0.000       ,5.260       ,5.310       ,0.001       ,-0.00115      ,245           ,21.533          ,17.000        ,-0.059              ,0.092               ,-3704.225       ,-0.01151          ,-0.01250              
15:04:43.119016     ,0.000       ,0.000       ,5.260       ,5.310       ,0.005       ,-0.00092      ,248           ,21.797          ,19.000        ,-0.066              ,0.092               ,-3704.216       ,-0.01151          ,-0.01266              
15:04:43.138992     ,0.000       ,0.000       ,5.260       ,5.310       ,0.012       ,-0.00069      ,251           ,22.061          ,14.000        ,-0.049              ,0.092               ,-3704.229       ,-0.01151          ,-0.01262              
15:04:43.159000     ,0.000       ,0.000       ,5.260       ,5.310       ,0.019       ,-0.00054      ,253           ,22.236          ,2.000         ,-0.007              ,0.093               ,-3704.255       ,-0.01151          ,-0.01205              
15:04:43.178981     ,0.000       ,0.000       ,5.260       ,5.310       ,0.026       ,-0.00054      ,253           ,22.236          ,-12.000       ,0.042               ,0.094               ,-3704.278       ,-0.00767          ,-0.01115              
15:04:43.198979     ,0.000       ,0.000       ,5.320       ,5.310       ,0.026       ,-0.00054      ,253           ,22.236          ,-20.000       ,0.070               ,0.096               ,-3704.295       ,0.00000           ,-0.00869              
15:04:43.219002     ,0.000       ,0.000       ,5.320       ,5.310       ,0.019       ,-0.00054      ,253           ,22.236          ,-24.000       ,0.084               ,0.099               ,-3704.305       ,0.00000           ,-0.00536              
15:04:43.239036     ,0.000       ,0.000       ,5.320       ,5.310       ,0.008       ,-0.00069      ,251           ,22.061          ,-24.000       ,0.084               ,0.103               ,-3704.308       ,0.00767           ,-0.00138              
15:04:43.258980     ,0.000       ,0.000       ,5.320       ,5.310       ,0.001       ,-0.00092      ,248           ,21.797          ,-21.000       ,0.073               ,0.106               ,-3704.309       ,0.01150           ,0.00158               
15:04:43.278981     ,0.000       ,0.000       ,5.320       ,5.310       ,-0.006      ,-0.00115      ,245           ,21.533          ,-17.000       ,0.059               ,-0.099              ,-3704.310       ,0.01151           ,0.00537               
15:04:43.298994     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.008      ,-0.00138      ,242           ,21.270          ,-15.000       ,0.052               ,-0.096              ,-3704.306       ,0.01151           ,0.00834               
15:04:43.319015     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.010      ,-0.00169      ,238           ,20.918          ,-5.000        ,0.017               ,-0.095              ,-3704.285       ,0.01535           ,0.01019               
15:04:43.339028     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.013      ,-0.00184      ,236           ,20.742          ,8.000         ,-0.028              ,-0.093              ,-3704.261       ,0.00767           ,0.01141               
15:04:43.358987     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.015      ,-0.00199      ,234           ,20.566          ,19.000        ,-0.066              ,-0.093              ,-3704.241       ,0.00767           ,0.01123               
15:04:43.379020     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.017      ,-0.00199      ,234           ,20.566          ,25.000        ,-0.087              ,-0.095              ,-3704.227       ,0.00000           ,0.00928               
15:04:43.399015     ,0.000       ,0.000       ,5.270       ,5.310       ,-0.009      ,-0.00199      ,234           ,20.566          ,26.000        ,-0.091              ,-0.098              ,-3704.222       ,0.00000           ,0.00643               
15:04:43.419029     ,0.000       ,0.000       ,5.270       ,5.310       ,-0.001      ,-0.00199      ,234           ,20.566          ,22.000        ,-0.077              ,-0.101              ,-3704.222       ,0.00000           ,0.00347               
15:04:43.439001     ,0.000       ,0.000       ,5.270       ,5.310       ,0.007       ,-0.00192      ,235           ,20.654          ,18.000        ,-0.063              ,0.106               ,-3704.222       ,-0.00384          ,0.00147               
15:04:43.458979     ,0.000       ,0.000       ,5.270       ,5.310       ,0.015       ,-0.00176      ,237           ,20.830          ,14.000        ,-0.049              ,0.104               ,-3704.225       ,-0.00767          ,-0.00052              
15:04:43.478990     ,0.000       ,0.000       ,5.270       ,5.310       ,0.019       ,-0.00161      ,239           ,21.006          ,3.000         ,-0.010              ,0.103               ,-3704.249       ,-0.00767          ,-0.00175              
15:04:43.498999     ,0.000       ,0.000       ,5.300       ,5.310       ,0.021       ,-0.00153      ,240           ,21.094          ,-12.000       ,0.042               ,0.101               ,-3704.278       ,-0.00766          ,-0.00421              
15:04:43.519007     ,0.000       ,0.000       ,5.300       ,5.310       ,0.018       ,-0.00146      ,241           ,21.182          ,-21.000       ,0.073               ,0.099               ,-3704.296       ,-0.00384          ,-0.00535              
15:04:43.539016     ,0.000       ,0.000       ,5.300       ,5.310       ,0.015       ,-0.00146      ,241           ,21.182          ,-25.000       ,0.087               ,0.100               ,-3704.308       ,-0.00384          ,-0.00513              
15:04:43.558996     ,0.000       ,0.000       ,5.300       ,5.310       ,0.009       ,-0.00146      ,241           ,21.182          ,-25.000       ,0.087               ,0.102               ,-3704.311       ,0.00000           ,-0.00316              
15:04:43.578979     ,0.000       ,0.000       ,5.300       ,5.310       ,0.006       ,-0.00146      ,241           ,21.182          ,-21.000       ,0.073               ,0.103               ,-3704.311       ,0.00000           ,-0.00171              
15:04:43.598994     ,0.000       ,0.000       ,5.340       ,5.310       ,0.001       ,-0.00153      ,240           ,21.094          ,-18.000       ,0.063               ,0.104               ,-3704.311       ,0.00383           ,-0.00061              
15:04:43.619028     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.003      ,-0.00161      ,239           ,21.006          ,-15.000       ,0.052               ,-0.104              ,-3704.312       ,0.00384           ,0.00072               
15:04:43.639008     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.008      ,-0.00176      ,237           ,20.830          ,-13.000       ,0.045               ,-0.102              ,-3704.313       ,0.00767           ,0.00238               
15:04:43.659003     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.013      ,-0.00184      ,236           ,20.742          ,-4.000        ,0.014               ,-0.101              ,-3704.294       ,0.00383           ,0.00390               
15:04:43.678994     ,0.000       ,0.000       ,5.340       ,5.310       ,-0.017      ,-0.00192      ,235           ,20.654          ,9.000         ,-0.031              ,-0.100              ,-3704.269       ,0.00383           ,0.00465               
15:04:43.698990     ,0.000       ,0.000       ,5.310       ,5.310       ,-0.014      ,-0.00192      ,235           ,20.654          ,20.000        ,-0.070              ,-0.101              ,-3704.248       ,0.00000           ,0.00416               
15:04:43.719003     ,0.000       ,0.000       ,5.310       ,5.310       ,-0.010      ,-0.00192      ,235           ,20.654          ,26.000        ,-0.091              ,-0.102              ,-3704.232       ,0.00000           ,0.00298               
15:04:43.738997     ,0.000       ,0.000       ,5.310       ,5.310       ,-0.007      ,-0.00176      ,237           ,20.830          ,27.000        ,-0.094              ,-0.104              ,-3704.225       ,-0.00767          ,0.00116               
15:04:43.758997     ,0.000       ,0.000       ,5.310       ,5.310       ,-0.003      ,-0.00161      ,239           ,21.006          ,24.000        ,-0.084              ,-0.106              ,-3704.224       ,-0.00767          ,-0.00145              
15:04:43.778994     ,0.000       ,0.000       ,5.310       ,5.310       ,0.000       ,-0.00146      ,241           ,21.182          ,20.000        ,-0.070              ,-0.004              ,-3704.224       ,-0.00766          ,-0.00430              
15:04:43.798986     ,0.000       ,0.000       ,5.270       ,5.310       ,0.005       ,-0.00130      ,243           ,21.357          ,16.000        ,-0.056              ,0.099               ,-3704.224       ,-0.00768          ,-0.00602              
15:04:43.818996     ,0.000       ,0.000       ,5.270       ,5.310       ,0.009       ,-0.00115      ,245           ,21.533          ,12.000        ,-0.042              ,0.098               ,-3704.229       ,-0.00767          ,-0.00686              
15:04:43.839026     ,0.000       ,0.000       ,5.270       ,5.310       ,0.014       ,-0.00107      ,246           ,21.621          ,1.000         ,-0.003              ,0.098               ,-3704.248       ,-0.00383          ,-0.00705              
15:04:43.858983     ,0.000       ,0.000       ,5.270       ,5.310       ,0.019       ,-0.00107      ,246           ,21.621          ,-11.000       ,0.038               ,0.099               ,-3704.272       ,0.00000           ,-0.00612              
15:04:43.878984     ,0.000       ,0.000       ,5.270       ,5.310       ,0.023       ,-0.00115      ,245           ,21.533          ,-18.000       ,0.063               ,0.101               ,-3704.288       ,0.00383           ,-0.00387              
15:04:43.898982     ,0.000       ,0.000       ,5.270       ,5.310       ,0.023       ,-0.00138      ,242           ,21.270          ,-22.000       ,0.077               ,0.104               ,-3704.298       ,0.01152           ,-0.00059              
15:04:43.919012     ,0.000       ,0.000       ,5.270       ,5.310       ,0.023       ,-0.00199      ,234           ,20.566          ,-21.000       ,0.073               ,0.106               ,-3704.302       ,0.01152           ,0.00143               
