Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:31:10.507919     ,0.878       ,0.880       ,20.388      ,15.680      ,15.680      ,15.726      ,-0.016      ,-0.016      ,0.000          ,0.000       ,-0.663      ,0.000       ,0.014       ,880.000     ,0.000       ,-0.016      ,15.71000      ,2147478740    ,-0.004          ,288.633       ,0.000               ,-0.000              ,0.000           ,25494.36719       ,0.00000               ,-0.000        ,5.730         ,5.730         ,0.004         ,0.013         
10:31:10.515534     ,0.878       ,0.880       ,20.388      ,15.740      ,15.740      ,15.726      ,0.014       ,0.009       ,0.000          ,0.000       ,0.115       ,0.000       ,0.014       ,880.000     ,0.000       ,0.014       ,15.74000      ,2147478740    ,-0.004          ,288.633       ,0.000               ,-0.000              ,0.000           ,25494.36719       ,0.00000               ,-0.000        ,5.730         ,5.730         ,0.014         ,0.013         
10:31:10.526792     ,0.878       ,0.880       ,20.388      ,15.920      ,15.920      ,15.726      ,0.194       ,0.186       ,0.000          ,0.000       ,3.673       ,0.000       ,0.024       ,880.000     ,0.000       ,0.194       ,15.92000      ,2147478740    ,-0.004          ,288.633       ,0.000               ,-0.000              ,0.000           ,25494.36719       ,0.00000               ,-0.000        ,5.730         ,5.730         ,0.024         ,0.015         
10:31:10.535674     ,0.878       ,0.880       ,20.388      ,16.010      ,16.010      ,15.726      ,0.284       ,0.287       ,0.000          ,0.000       ,4.997       ,0.000       ,0.034       ,880.000     ,0.000       ,0.284       ,16.01000      ,2147478740    ,-0.004          ,288.633       ,0.000               ,-0.000              ,0.000           ,25494.36719       ,0.00000               ,-0.000        ,5.730         ,5.730         ,0.034         ,0.024         
10:31:10.545110     ,0.878       ,0.880       ,20.388      ,16.060      ,16.060      ,15.726      ,0.334       ,0.341       ,0.000          ,0.000       ,5.138       ,0.000       ,0.044       ,880.000     ,0.000       ,0.334       ,16.06000      ,2147478741    ,-0.004          ,288.721       ,0.000               ,-0.000              ,0.000           ,25494.36719       ,-0.00766              ,-0.000        ,5.730         ,5.730         ,0.044         ,0.032         
10:31:10.555849     ,0.878       ,0.880       ,20.388      ,16.030      ,16.030      ,15.726      ,0.304       ,0.315       ,0.000          ,0.000       ,3.631       ,0.000       ,0.054       ,880.000     ,0.000       ,0.304       ,16.03000      ,2147478741    ,-0.004          ,288.721       ,0.000               ,-0.000              ,0.001           ,25494.36719       ,0.00000               ,-0.000        ,5.730         ,5.730         ,0.054         ,0.044         
10:31:10.565769     ,0.878       ,0.880       ,20.388      ,15.930      ,15.930      ,15.726      ,0.204       ,0.215       ,0.000          ,0.000       ,0.951       ,0.000       ,0.064       ,880.000     ,0.000       ,0.204       ,15.93000      ,2147478742    ,-0.004          ,288.809       ,0.000               ,-0.000              ,0.001           ,25494.36719       ,-0.00767              ,-0.000        ,5.730         ,5.730         ,0.064         ,0.052         
10:31:10.586832     ,0.878       ,0.880       ,20.388      ,15.850      ,15.850      ,15.726      ,0.174       ,0.177       ,0.000          ,0.000       ,0.045       ,0.000       ,0.074       ,880.000     ,0.000       ,0.174       ,15.90000      ,2147478743    ,-0.004          ,288.896       ,0.000               ,-0.000              ,0.002           ,25494.36719       ,0.00000               ,-0.001        ,5.730         ,5.730         ,0.084         ,0.062         
10:31:10.600307     ,0.879       ,0.880       ,20.372      ,15.660      ,15.660      ,15.726      ,-0.066      ,-0.061      ,0.000          ,0.000       ,-4.436      ,0.000       ,0.074       ,880.000     ,0.000       ,-0.066      ,15.66000      ,2147478743    ,-0.004          ,288.896       ,0.000               ,-0.000              ,0.003           ,25494.36719       ,-0.00767              ,-0.001        ,5.730         ,5.730         ,0.074         ,0.084         
10:31:10.617585     ,0.879       ,0.880       ,20.372      ,15.390      ,15.390      ,15.726      ,-0.156      ,-0.161      ,0.000          ,0.000       ,-5.594      ,0.000       ,0.064       ,880.000     ,0.000       ,-0.156      ,15.57000      ,2147478743    ,-0.004          ,288.896       ,0.200               ,-0.001              ,0.003           ,25494.36719       ,0.00000               ,-0.001        ,5.730         ,5.730         ,0.064         ,0.072         
