Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
08:28:32.986898     ,0.441       ,0.000       ,9.138       ,21.060      ,21.038      ,0.022       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.006927     ,0.441       ,0.000       ,9.138       ,21.080      ,21.040      ,0.040       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.026901     ,0.441       ,0.000       ,9.106       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.047638     ,0.441       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.068857     ,0.441       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.091400     ,0.441       ,0.000       ,9.122       ,21.070      ,21.041      ,0.029       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.112733     ,0.441       ,0.000       ,9.155       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.134208     ,0.441       ,0.000       ,9.155       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.155544     ,0.438       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.166921     ,0.439       ,0.000       ,9.122       ,21.070      ,21.041      ,0.029       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.186898     ,0.439       ,0.000       ,9.122       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.206912     ,0.441       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.226910     ,0.439       ,0.000       ,9.106       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.246889     ,0.439       ,0.000       ,9.106       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.267961     ,0.438       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.289274     ,0.439       ,0.000       ,9.106       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.310569     ,0.439       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.334111     ,0.441       ,0.000       ,9.106       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.355520     ,0.441       ,0.000       ,9.171       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.366910     ,0.441       ,0.000       ,9.171       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.386934     ,0.441       ,0.000       ,9.138       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.406938     ,0.441       ,0.000       ,9.138       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.426969     ,0.441       ,0.000       ,9.155       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.446897     ,0.439       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.466926     ,0.441       ,0.000       ,9.138       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.486905     ,0.441       ,0.000       ,9.138       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.507624     ,0.439       ,0.000       ,9.155       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.528906     ,0.439       ,0.000       ,9.155       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.550101     ,0.439       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.571216     ,0.439       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.592144     ,0.441       ,0.000       ,9.106       ,21.070      ,21.041      ,0.029       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.613093     ,0.441       ,0.000       ,9.138       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.634067     ,0.439       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.655024     ,0.441       ,0.000       ,9.138       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.666898     ,0.441       ,0.000       ,9.138       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.686894     ,0.441       ,0.000       ,9.106       ,21.070      ,21.041      ,0.029       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.706903     ,0.439       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.726907     ,0.439       ,0.000       ,9.171       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.746899     ,0.441       ,0.000       ,9.155       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.766901     ,0.441       ,0.000       ,9.155       ,21.070      ,21.041      ,0.029       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.786900     ,0.441       ,0.000       ,9.171       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.806902     ,0.439       ,0.000       ,9.122       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.826915     ,0.439       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.846913     ,0.441       ,0.000       ,9.171       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.866891     ,0.441       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.886907     ,0.441       ,0.000       ,9.122       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.908868     ,0.441       ,0.000       ,9.171       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.929916     ,0.441       ,0.000       ,9.171       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.950905     ,0.441       ,0.000       ,9.171       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.971927     ,0.438       ,0.000       ,9.171       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:33.993200     ,0.439       ,0.000       ,9.122       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.014226     ,0.439       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.035778     ,0.441       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.046915     ,0.438       ,0.000       ,9.122       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.066923     ,0.438       ,0.000       ,9.122       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.086909     ,0.441       ,0.000       ,9.171       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.110746     ,0.439       ,0.000       ,9.171       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.134428     ,0.439       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.155471     ,0.441       ,0.000       ,9.138       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.166925     ,0.439       ,0.000       ,9.138       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.186904     ,0.439       ,0.000       ,9.122       ,21.070      ,21.041      ,0.029       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.206900     ,0.441       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.229298     ,0.441       ,0.000       ,9.122       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.250496     ,0.441       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.272864     ,0.439       ,0.000       ,9.122       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.294120     ,0.439       ,0.000       ,9.122       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.315130     ,0.439       ,0.000       ,9.171       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.326916     ,0.441       ,0.000       ,9.106       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.346924     ,0.441       ,0.000       ,9.106       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.366907     ,0.439       ,0.000       ,9.171       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.386905     ,0.441       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.406907     ,0.441       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.426909     ,0.441       ,0.000       ,9.155       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.446925     ,0.439       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.466934     ,0.439       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.486906     ,0.439       ,0.000       ,9.122       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.506926     ,0.439       ,0.000       ,9.155       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.526940     ,0.439       ,0.000       ,9.155       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.547699     ,0.439       ,0.000       ,9.171       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.569172     ,0.441       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.590397     ,0.441       ,0.000       ,9.106       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.611650     ,0.441       ,0.000       ,9.155       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.633034     ,0.441       ,0.000       ,9.155       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.655401     ,0.441       ,0.000       ,9.122       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.666922     ,0.441       ,0.000       ,9.171       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.686901     ,0.441       ,0.000       ,9.171       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.706904     ,0.441       ,0.000       ,9.171       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.726967     ,0.439       ,0.000       ,9.171       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.746924     ,0.439       ,0.000       ,9.171       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.766961     ,0.439       ,0.000       ,9.171       ,21.020      ,21.041      ,-0.021      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.786904     ,0.439       ,0.000       ,9.122       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.806925     ,0.441       ,0.000       ,9.122       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.827617     ,0.441       ,0.000       ,9.171       ,21.030      ,21.041      ,-0.011      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.848654     ,0.439       ,0.000       ,9.138       ,21.040      ,21.041      ,-0.001      ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.870041     ,0.441       ,0.000       ,9.138       ,21.060      ,21.041      ,0.019       ,0.000       ,0.000       ,0.00000       ,0             ,0.000           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
08:28:34.891478     ,0.441       ,0.000       ,9.155       ,21.140      ,21.041      ,0.099       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-1723.858       ,0.00000           ,0.00000               
