Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:42:06.544372     ,0.049       ,0.880       ,0.869       ,16.160      ,16.173      ,16.172      ,0.006       ,0.032       ,-0.000      ,-0.156      ,-0.156      ,880.000     ,0.006       ,16.178      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
17:42:06.559545     ,0.051       ,0.880       ,0.885       ,16.190      ,16.175      ,16.172      ,0.002       ,0.008       ,-0.000      ,-0.115      ,-0.115      ,880.000     ,0.002       ,16.173      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.564384     ,0.051       ,0.880       ,0.885       ,16.180      ,16.173      ,16.172      ,0.003       ,0.016       ,-0.000      ,0.066       ,0.066       ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.578493     ,0.051       ,0.880       ,0.885       ,16.190      ,16.173      ,16.172      ,0.001       ,0.006       ,-0.000      ,-0.096      ,-0.096      ,880.000     ,0.001       ,16.173      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.584433     ,0.051       ,0.880       ,0.869       ,16.180      ,16.172      ,16.172      ,0.002       ,0.009       ,-0.000      ,0.017       ,0.017       ,880.000     ,0.002       ,16.173      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.598517     ,0.051       ,0.880       ,0.885       ,16.190      ,16.178      ,16.172      ,0.006       ,0.031       ,-0.000      ,0.016       ,0.016       ,880.000     ,0.006       ,16.178      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
17:42:06.604427     ,0.051       ,0.880       ,0.885       ,16.180      ,16.175      ,16.172      ,0.006       ,0.031       ,-0.000      ,0.016       ,0.016       ,880.000     ,0.006       ,16.178      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
17:42:06.619688     ,0.049       ,0.880       ,0.869       ,16.190      ,16.176      ,16.172      ,0.003       ,0.016       ,-0.000      ,-0.235      ,-0.235      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.624383     ,0.049       ,0.880       ,0.869       ,16.190      ,16.176      ,16.172      ,0.005       ,0.024       ,-0.000      ,-0.003      ,-0.003      ,880.000     ,0.005       ,16.176      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.640890     ,0.051       ,0.880       ,0.869       ,16.180      ,16.177      ,16.172      ,0.005       ,0.023       ,-0.000      ,-0.126      ,-0.126      ,880.000     ,0.005       ,16.176      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.644372     ,0.051       ,0.880       ,0.869       ,16.190      ,16.177      ,16.172      ,0.005       ,0.025       ,-0.000      ,-0.087      ,-0.087      ,880.000     ,0.005       ,16.177      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.660838     ,0.049       ,0.880       ,0.869       ,16.180      ,16.178      ,16.172      ,0.006       ,0.028       ,-0.000      ,-0.106      ,-0.106      ,880.000     ,0.006       ,16.177      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.004        
17:42:06.664365     ,0.049       ,0.880       ,0.869       ,16.180      ,16.176      ,16.172      ,0.006       ,0.030       ,-0.000      ,-0.122      ,-0.122      ,880.000     ,0.006       ,16.178      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.004        
17:42:06.680747     ,0.051       ,0.880       ,0.885       ,16.180      ,16.175      ,16.172      ,0.006       ,0.030       ,-0.000      ,-0.122      ,-0.122      ,880.000     ,0.006       ,16.178      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.684565     ,0.051       ,0.880       ,0.885       ,16.180      ,16.175      ,16.172      ,0.003       ,0.017       ,-0.000      ,-0.131      ,-0.131      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.700770     ,0.051       ,0.880       ,0.869       ,16.180      ,16.173      ,16.172      ,0.004       ,0.018       ,-0.000      ,-0.014      ,-0.014      ,880.000     ,0.004       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.704450     ,0.051       ,0.880       ,0.869       ,16.180      ,16.173      ,16.172      ,0.004       ,0.018       ,-0.000      ,-0.014      ,-0.014      ,880.000     ,0.004       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.720750     ,0.049       ,0.880       ,0.869       ,16.190      ,16.174      ,16.172      ,0.001       ,0.005       ,-0.000      ,-0.076      ,-0.076      ,880.000     ,0.001       ,16.173      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.004        
17:42:06.724387     ,0.049       ,0.880       ,0.869       ,16.180      ,16.173      ,16.172      ,0.002       ,0.010       ,-0.000      ,0.033       ,0.033       ,880.000     ,0.002       ,16.174      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.004        
17:42:06.738753     ,0.049       ,0.880       ,0.885       ,16.190      ,16.174      ,16.172      ,0.001       ,0.011       ,-0.000      ,0.004       ,-0.058      ,880.000     ,0.001       ,16.173      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,-0.006        
17:42:06.744373     ,0.049       ,0.880       ,0.885       ,16.180      ,16.174      ,16.172      ,0.002       ,0.011       ,-0.000      ,0.004       ,0.004       ,880.000     ,0.002       ,16.174      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.001        ,-0.006        
17:42:06.756616     ,0.051       ,0.880       ,0.869       ,16.190      ,16.176      ,16.172      ,0.002       ,0.010       ,-0.000      ,-0.070      ,-0.070      ,880.000     ,0.002       ,16.174      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:42:06.764369     ,0.049       ,0.880       ,0.869       ,16.180      ,16.175      ,16.172      ,0.004       ,0.021       ,-0.000      ,-0.037      ,-0.037      ,880.000     ,0.004       ,16.176      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:42:06.777968     ,0.049       ,0.880       ,0.869       ,16.180      ,16.176      ,16.172      ,0.003       ,0.015       ,-0.000      ,-0.131      ,-0.131      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
17:42:06.784425     ,0.049       ,0.880       ,0.869       ,16.180      ,16.176      ,16.172      ,0.004       ,0.021       ,-0.000      ,-0.036      ,-0.036      ,880.000     ,0.004       ,16.176      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
17:42:06.796865     ,0.049       ,0.880       ,0.869       ,16.190      ,16.177      ,16.172      ,0.003       ,0.016       ,-0.000      ,-0.106      ,-0.106      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.804403     ,0.051       ,0.880       ,0.885       ,16.190      ,16.176      ,16.172      ,0.005       ,0.026       ,-0.000      ,-0.042      ,-0.042      ,880.000     ,0.005       ,16.177      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:42:06.816909     ,0.049       ,0.880       ,0.885       ,16.180      ,16.175      ,16.172      ,0.005       ,0.023       ,-0.000      ,-0.149      ,-0.149      ,880.000     ,0.005       ,16.176      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.824377     ,0.049       ,0.880       ,0.885       ,16.190      ,16.177      ,16.172      ,0.004       ,0.019       ,-0.000      ,-0.075      ,-0.075      ,880.000     ,0.004       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.835746     ,0.049       ,0.880       ,0.869       ,16.180      ,16.176      ,16.172      ,0.005       ,0.025       ,-0.000      ,-0.059      ,-0.059      ,880.000     ,0.005       ,16.177      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
17:42:06.844375     ,0.049       ,0.880       ,0.869       ,16.180      ,16.175      ,16.172      ,0.004       ,0.022       ,-0.000      ,-0.122      ,-0.122      ,880.000     ,0.004       ,16.176      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
17:42:06.856641     ,0.051       ,0.880       ,0.869       ,16.180      ,16.174      ,16.172      ,0.003       ,0.014       ,-0.000      ,-0.077      ,-0.077      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:42:06.864373     ,0.051       ,0.880       ,0.885       ,16.180      ,16.175      ,16.172      ,0.002       ,0.011       ,-0.000      ,-0.027      ,-0.027      ,880.000     ,0.002       ,16.174      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:42:06.876677     ,0.051       ,0.880       ,0.869       ,16.190      ,16.175      ,16.172      ,0.003       ,0.016       ,-0.000      ,-0.031      ,-0.031      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
17:42:06.884396     ,0.051       ,0.880       ,0.869       ,16.190      ,16.175      ,16.172      ,0.003       ,0.017       ,-0.000      ,-0.087      ,-0.087      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
17:42:06.895578     ,0.051       ,0.880       ,0.885       ,16.190      ,16.176      ,16.172      ,0.003       ,0.015       ,-0.000      ,-0.073      ,-0.073      ,880.000     ,0.003       ,16.175      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.904438     ,0.049       ,0.880       ,0.869       ,16.180      ,16.174      ,16.172      ,0.004       ,0.019       ,-0.000      ,-0.050      ,-0.050      ,880.000     ,0.004       ,16.176      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:42:06.915553     ,0.049       ,0.880       ,0.869       ,16.180      ,16.174      ,16.172      ,0.003       ,0.014       ,-0.000      ,-0.096      ,-0.096      ,880.000     ,0.003       ,16.174      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
17:42:06.924378     ,0.051       ,0.880       ,0.869       ,16.190      ,16.174      ,16.172      ,0.002       ,0.012       ,-0.000      ,-0.034      ,-0.034      ,880.000     ,0.002       ,16.174      ,0.00000       ,1517          ,133.330         ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
