Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:00:15.281762     ,0.051       ,0.880       ,0.885       ,16.060      ,16.047      ,16.039      ,0.009       ,0.045       ,0.000       ,-0.134      ,-0.134      ,880.000     ,0.009       ,16.047      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:00:15.295599     ,0.051       ,0.880       ,0.869       ,16.060      ,16.049      ,16.039      ,0.009       ,0.045       ,0.000       ,-0.134      ,-0.134      ,880.000     ,0.009       ,16.047      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.003        
17:00:15.301774     ,0.049       ,0.880       ,0.885       ,16.060      ,16.049      ,16.039      ,0.011       ,0.054       ,0.000       ,-0.006      ,0.048       ,880.000     ,0.011       ,16.049      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.003        
17:00:15.314220     ,0.051       ,0.880       ,0.885       ,16.060      ,16.047      ,16.039      ,0.011       ,0.054       ,0.000       ,-0.006      ,0.048       ,880.000     ,0.011       ,16.049      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.008        
17:00:15.321758     ,0.051       ,0.880       ,0.885       ,16.060      ,16.048      ,16.039      ,0.009       ,0.045       ,0.000       ,-0.232      ,-0.232      ,880.000     ,0.009       ,16.048      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.008        
17:00:15.332828     ,0.051       ,0.880       ,0.869       ,16.060      ,16.049      ,16.039      ,0.009       ,0.045       ,0.000       ,-0.232      ,-0.232      ,880.000     ,0.009       ,16.048      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.006        
17:00:15.341764     ,0.051       ,0.880       ,0.869       ,16.040      ,16.048      ,16.039      ,0.009       ,0.047       ,0.000       ,-0.247      ,-0.247      ,880.000     ,0.009       ,16.048      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.006        
17:00:15.352762     ,0.051       ,0.880       ,0.869       ,16.040      ,16.047      ,16.039      ,0.009       ,0.047       ,0.000       ,-0.247      ,-0.247      ,880.000     ,0.009       ,16.048      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:00:15.361770     ,0.051       ,0.880       ,0.885       ,16.060      ,16.048      ,16.039      ,0.010       ,0.048       ,0.000       ,-0.145      ,-0.145      ,880.000     ,0.010       ,16.048      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.003         
17:00:15.372670     ,0.051       ,0.880       ,0.853       ,16.060      ,16.047      ,16.039      ,0.010       ,0.048       ,0.000       ,-0.145      ,-0.145      ,880.000     ,0.010       ,16.048      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.004        
17:00:15.381766     ,0.049       ,0.880       ,0.885       ,16.040      ,16.042      ,16.039      ,0.003       ,0.017       ,0.000       ,-0.161      ,-0.161      ,880.000     ,0.003       ,16.042      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.004        
17:00:15.393770     ,0.049       ,0.880       ,0.853       ,16.060      ,16.044      ,16.039      ,0.003       ,0.017       ,0.000       ,-0.161      ,-0.161      ,880.000     ,0.003       ,16.042      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:00:15.401763     ,0.051       ,0.880       ,0.885       ,16.040      ,16.042      ,16.039      ,0.003       ,0.017       ,0.000       ,-0.153      ,-0.153      ,880.000     ,0.003       ,16.042      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:00:15.413618     ,0.049       ,0.880       ,0.869       ,16.060      ,16.041      ,16.039      ,0.003       ,0.017       ,0.000       ,-0.153      ,-0.153      ,880.000     ,0.003       ,16.042      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:00:15.421760     ,0.051       ,0.880       ,0.869       ,16.040      ,16.038      ,16.039      ,-0.000      ,-0.002      ,0.000       ,-0.034      ,-0.034      ,880.000     ,-0.000      ,16.038      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
17:00:15.432437     ,0.049       ,0.880       ,0.869       ,16.040      ,16.040      ,16.039      ,-0.000      ,-0.002      ,0.000       ,-0.034      ,-0.034      ,880.000     ,-0.000      ,16.038      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:00:15.441757     ,0.049       ,0.880       ,0.885       ,16.040      ,16.038      ,16.039      ,-0.001      ,-0.004      ,0.000       ,-0.065      ,-0.065      ,880.000     ,-0.001      ,16.038      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:00:15.452383     ,0.049       ,0.880       ,0.869       ,16.060      ,16.042      ,16.039      ,-0.001      ,-0.004      ,0.000       ,-0.065      ,-0.065      ,880.000     ,-0.001      ,16.038      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:00:15.461758     ,0.051       ,0.880       ,0.885       ,16.040      ,16.037      ,16.039      ,-0.001      ,-0.006      ,0.000       ,-0.159      ,-0.159      ,880.000     ,-0.001      ,16.037      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:00:15.473394     ,0.049       ,0.880       ,0.885       ,16.060      ,16.040      ,16.039      ,-0.001      ,-0.006      ,0.000       ,-0.159      ,-0.159      ,880.000     ,-0.001      ,16.037      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:00:15.481755     ,0.049       ,0.880       ,0.869       ,16.060      ,16.042      ,16.039      ,0.003       ,0.017       ,0.000       ,-0.090      ,-0.090      ,880.000     ,0.003       ,16.042      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
17:00:15.494345     ,0.051       ,0.880       ,0.869       ,16.040      ,16.040      ,16.039      ,0.003       ,0.017       ,0.000       ,-0.090      ,-0.090      ,880.000     ,0.003       ,16.042      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.004        
17:00:15.501783     ,0.049       ,0.880       ,0.869       ,16.040      ,16.037      ,16.039      ,0.002       ,0.009       ,0.000       ,-0.101      ,-0.101      ,880.000     ,0.002       ,16.040      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.004        
17:00:15.512061     ,0.051       ,0.880       ,0.885       ,16.040      ,16.039      ,16.039      ,-0.001      ,-0.007      ,0.000       ,-0.004      ,-0.004      ,880.000     ,-0.001      ,16.037      ,0.00000       ,873           ,76.729          ,0.000         ,-0.000              ,-0.000              ,23921.871       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         
