Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:54:20.788144     ,0.883       ,0.880       ,19.700      ,14.200      ,14.200      ,14.185      ,0.015       ,0.005       ,0.005          ,0.005       ,-0.021      ,0.000       ,-0.016      ,880.000     ,0.000       ,0.015       ,14.20000      ,55            ,0.000           ,4.834         ,0.000               ,-0.000              ,0.000           ,25533.86328       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.016        ,-0.018        
17:54:20.791761     ,0.883       ,0.880       ,19.700      ,14.240      ,14.240      ,14.185      ,0.015       ,0.005       ,0.005          ,0.005       ,-0.021      ,0.000       ,-0.016      ,880.000     ,0.000       ,0.015       ,14.20000      ,55            ,0.000           ,4.834         ,0.000               ,-0.000              ,0.000           ,25533.86328       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.016        ,-0.018        
17:54:20.801796     ,0.883       ,0.880       ,19.700      ,14.310      ,14.310      ,14.185      ,0.055       ,0.009       ,0.009          ,0.018       ,-0.019      ,0.000       ,-0.010      ,880.000     ,0.000       ,0.055       ,14.24000      ,55            ,0.000           ,4.834         ,0.000               ,-0.000              ,0.000           ,25533.86328       ,0.00000               ,-0.000        ,0.000         ,0.000         ,-0.010        ,-0.010        
17:54:20.815235     ,0.879       ,0.880       ,19.700      ,14.380      ,14.380      ,14.185      ,0.195       ,0.066       ,0.033          ,0.065       ,-0.011      ,-0.000      ,0.010       ,880.000     ,0.000       ,0.195       ,14.38000      ,55            ,0.000           ,4.834         ,0.000               ,-0.000              ,0.000           ,25533.86328       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.010         ,0.000         
17:54:20.821743     ,0.879       ,0.880       ,19.700      ,14.380      ,14.380      ,14.185      ,0.195       ,0.085       ,0.042          ,0.065       ,-0.005      ,-0.000      ,0.020       ,880.000     ,0.000       ,0.195       ,14.38000      ,55            ,0.000           ,4.834         ,0.000               ,-0.000              ,0.000           ,25533.86328       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.020         ,0.000         
17:54:20.831754     ,0.879       ,0.880       ,19.700      ,14.400      ,14.400      ,14.185      ,0.215       ,0.103       ,0.051          ,0.072       ,0.000       ,0.000       ,0.030       ,880.000     ,0.000       ,0.215       ,14.40000      ,55            ,0.000           ,4.834         ,0.000               ,-0.000              ,0.000           ,25533.86328       ,0.00000               ,-0.000        ,0.000         ,0.000         ,0.030         ,0.009         
17:54:20.841780     ,0.879       ,0.880       ,19.700      ,14.550      ,14.550      ,14.185      ,0.365       ,0.290       ,0.072          ,0.122       ,0.010       ,0.000       ,0.040       ,880.000     ,0.000       ,0.365       ,14.55000      ,56            ,0.000           ,4.922         ,0.000               ,-0.000              ,0.000           ,25533.86328       ,-0.00768              ,-0.000        ,0.000         ,0.000         ,0.040         ,0.027         
17:54:20.851743     ,0.879       ,0.880       ,19.700      ,14.610      ,14.610      ,14.185      ,0.425       ,0.373       ,0.093          ,0.142       ,0.021       ,-0.000      ,0.050       ,880.000     ,0.000       ,0.425       ,14.61000      ,58            ,0.001           ,5.098         ,0.000               ,-0.000              ,0.001           ,25533.86328       ,-0.01534              ,-0.000        ,0.000         ,0.000         ,0.050         ,0.029         
17:54:20.861751     ,0.879       ,0.880       ,19.700      ,14.320      ,14.320      ,14.185      ,0.135       ,0.079       ,0.079          ,0.045       ,0.025       ,-0.000      ,0.060       ,880.000     ,0.000       ,0.135       ,14.32000      ,59            ,0.001           ,5.186         ,0.400               ,-0.001              ,0.001           ,25533.86523       ,-0.01534              ,-0.000        ,0.000         ,0.000         ,0.060         ,0.038         
17:54:20.871753     ,0.879       ,0.880       ,19.700      ,14.250      ,14.250      ,14.185      ,0.065       ,0.062       ,0.062          ,0.022       ,0.027       ,0.000       ,0.070       ,880.000     ,0.000       ,0.065       ,14.25000      ,62            ,0.001           ,5.449         ,0.800               ,-0.003              ,0.005           ,25533.86523       ,-0.02299              ,-0.002        ,0.000         ,0.000         ,0.070         ,0.048         
