Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
19:12:10.548357     ,0.000       ,0.000       ,0.000       ,16.060      ,16.058      ,16.058      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,28.400        ,-0.099              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.077         ,0.081         
19:12:10.560615     ,0.000       ,0.000       ,0.000       ,16.060      ,16.056      ,16.058      ,-0.002      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,25.200        ,-0.088              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.075         ,0.075         
19:12:10.568301     ,0.000       ,0.000       ,0.000       ,16.070      ,16.054      ,16.058      ,-0.003      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,23.400        ,-0.082              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.073         ,0.075         
19:12:10.579053     ,0.000       ,0.000       ,0.000       ,16.080      ,16.053      ,16.057      ,-0.004      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,20.800        ,-0.073              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.071         ,0.072         
19:12:10.589190     ,0.000       ,0.000       ,0.000       ,16.080      ,16.056      ,16.057      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,19.200        ,-0.067              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.068         ,0.072         
19:12:10.601205     ,0.000       ,0.000       ,0.000       ,16.080      ,16.057      ,16.057      ,-0.001      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,17.000        ,-0.059              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.066         ,0.071         
19:12:10.608301     ,0.000       ,0.000       ,0.000       ,16.080      ,16.060      ,16.057      ,0.003       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,15.600        ,-0.054              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.064         ,0.071         
19:12:10.619603     ,0.000       ,0.000       ,0.000       ,16.080      ,16.065      ,16.058      ,0.007       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,13.800        ,-0.048              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.061         ,0.062         
19:12:10.629340     ,0.000       ,0.000       ,0.000       ,16.080      ,16.069      ,16.058      ,0.010       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,12.800        ,-0.045              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.062         
19:12:10.641674     ,0.000       ,0.000       ,0.000       ,16.080      ,16.072      ,16.059      ,0.013       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,11.400        ,-0.040              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.056         ,0.058         
19:12:10.648348     ,0.000       ,0.000       ,0.000       ,16.090      ,16.076      ,16.060      ,0.016       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,10.600        ,-0.037              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.054         ,0.058         
19:12:10.659321     ,0.000       ,0.000       ,0.000       ,16.080      ,16.076      ,16.061      ,0.016       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,9.400         ,-0.033              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.051         ,0.052         
19:12:10.675896     ,0.000       ,0.000       ,0.000       ,16.090      ,16.077      ,16.061      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,8.600         ,-0.030              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.048         ,0.048         
19:12:10.680299     ,0.000       ,0.000       ,0.000       ,16.090      ,16.077      ,16.062      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,7.600         ,-0.027              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.045         ,0.048         
19:12:10.700429     ,0.000       ,0.000       ,0.000       ,16.090      ,16.078      ,16.063      ,0.015       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,6.800         ,-0.024              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.043         ,0.043         
19:12:10.717663     ,0.000       ,0.000       ,0.000       ,16.100      ,16.082      ,16.063      ,0.018       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,5.800         ,-0.020              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.040         ,0.041         
19:12:10.720254     ,0.000       ,0.000       ,0.000       ,16.090      ,16.083      ,16.064      ,0.019       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,5.200         ,-0.018              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.037         ,0.041         
19:12:10.736378     ,0.000       ,0.000       ,0.000       ,16.090      ,16.084      ,16.065      ,0.020       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,4.400         ,-0.015              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.034         ,0.034         
19:12:10.741295     ,0.000       ,0.000       ,0.000       ,16.100      ,16.086      ,16.066      ,0.020       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,3.800         ,-0.013              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.034         
19:12:10.756180     ,0.000       ,0.000       ,0.000       ,16.120      ,16.092      ,16.066      ,0.025       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,3.400         ,-0.012              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.028         ,0.029         
19:12:10.761258     ,0.000       ,0.000       ,0.000       ,16.120      ,16.094      ,16.067      ,0.027       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,3.200         ,-0.011              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.025         ,0.029         
19:12:10.779526     ,0.000       ,0.000       ,0.000       ,16.120      ,16.098      ,16.068      ,0.030       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00046       ,2482          ,218.145         ,2.800         ,-0.010              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.022         ,0.023         
19:12:10.789587     ,0.000       ,0.000       ,0.000       ,16.140      ,16.110      ,16.070      ,0.040       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00038       ,2481          ,218.057         ,2.600         ,-0.009              ,0.000               ,34514.227       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.019         ,0.023         
19:12:10.802997     ,0.000       ,0.000       ,0.000       ,16.130      ,16.112      ,16.071      ,0.041       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00038       ,2481          ,218.057         ,2.200         ,-0.008              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.016         ,0.018         
19:12:10.809479     ,0.000       ,0.000       ,0.000       ,16.130      ,16.116      ,16.072      ,0.044       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00038       ,2481          ,218.057         ,1.800         ,-0.006              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.013         ,0.018         
19:12:10.823080     ,0.000       ,0.000       ,0.000       ,16.130      ,16.121      ,16.073      ,0.048       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00031       ,2480          ,217.969         ,1.400         ,-0.005              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.009         ,0.011         
19:12:10.829463     ,0.000       ,0.000       ,0.000       ,16.150      ,16.127      ,16.075      ,0.052       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00031       ,2480          ,217.969         ,1.200         ,-0.004              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.006         ,0.011         
19:12:10.844986     ,0.000       ,0.000       ,0.000       ,16.150      ,16.130      ,16.076      ,0.053       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00031       ,2480          ,217.969         ,1.000         ,-0.003              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.003         ,0.006         
19:12:10.849431     ,0.000       ,0.000       ,0.000       ,16.160      ,16.135      ,16.078      ,0.057       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00023       ,2479          ,217.881         ,1.000         ,-0.003              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.006         
19:12:10.869653     ,0.000       ,0.000       ,0.000       ,16.160      ,16.142      ,16.079      ,0.063       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2478          ,217.793         ,0.800         ,-0.003              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.003        ,-0.003        
19:12:10.884818     ,0.000       ,0.000       ,0.000       ,16.150      ,16.142      ,16.081      ,0.061       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2478          ,217.793         ,0.600         ,-0.002              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.006        ,-0.001        
19:12:10.889371     ,0.000       ,0.000       ,0.000       ,16.140      ,16.142      ,16.082      ,0.059       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2477          ,217.705         ,0.400         ,-0.001              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.009        ,-0.001        
19:12:10.904996     ,0.000       ,0.000       ,0.000       ,16.140      ,16.142      ,16.084      ,0.058       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2477          ,217.705         ,0.200         ,-0.001              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.013        ,-0.010        
19:12:10.909327     ,0.000       ,0.000       ,0.000       ,16.140      ,16.141      ,16.085      ,0.056       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2476          ,217.617         ,0.000         ,-0.000              ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.016        ,-0.010        
19:12:10.925210     ,0.000       ,0.000       ,0.000       ,16.140      ,16.140      ,16.086      ,0.053       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2476          ,217.617         ,-0.200        ,0.001               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.019        ,-0.017        
19:12:10.929597     ,0.000       ,0.000       ,0.000       ,16.160      ,16.141      ,16.088      ,0.054       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2475          ,217.529         ,-0.400        ,0.001               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.022        ,-0.017        
19:12:10.945599     ,0.000       ,0.000       ,0.000       ,16.160      ,16.142      ,16.089      ,0.053       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2475          ,217.529         ,-0.600        ,0.002               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.025        ,-0.023        
19:12:10.949602     ,0.000       ,0.000       ,0.000       ,16.160      ,16.141      ,16.090      ,0.052       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2474          ,217.441         ,-0.800        ,0.003               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.028        ,-0.023        
19:12:10.966922     ,0.000       ,0.000       ,0.000       ,16.150      ,16.140      ,16.091      ,0.049       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00015      ,2474          ,217.441         ,-1.000        ,0.003               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.028        
19:12:10.969519     ,0.000       ,0.000       ,0.000       ,16.150      ,16.141      ,16.092      ,0.049       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2473          ,217.354         ,-1.000        ,0.003               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.034        ,-0.028        
19:12:10.986838     ,0.000       ,0.000       ,0.000       ,16.150      ,16.141      ,16.092      ,0.049       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2473          ,217.354         ,-1.200        ,0.004               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.037        ,-0.041        
19:12:10.989670     ,0.000       ,0.000       ,0.000       ,16.150      ,16.143      ,16.092      ,0.051       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00023      ,2473          ,217.354         ,-1.400        ,0.005               ,0.000               ,34514.223       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.040        ,-0.041        
19:12:11.005674     ,0.000       ,0.000       ,0.000       ,16.160      ,16.146      ,16.092      ,0.054       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2472          ,217.266         ,-1.600        ,0.006               ,0.000               ,34514.219       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.043        ,-0.041        
19:12:11.009508     ,0.000       ,0.000       ,0.000       ,16.160      ,16.149      ,16.092      ,0.057       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00031      ,2472          ,217.266         ,-1.800        ,0.006               ,0.000               ,34514.219       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.045        ,-0.041        
19:12:11.027152     ,0.000       ,0.000       ,0.000       ,16.180      ,16.153      ,16.092      ,0.061       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00038      ,2471          ,217.178         ,-2.200        ,0.008               ,0.000               ,34514.215       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.048        ,-0.048        
19:12:11.029408     ,0.000       ,0.000       ,0.000       ,16.190      ,16.157      ,16.092      ,0.065       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00038      ,2471          ,217.178         ,-2.400        ,0.008               ,0.000               ,34514.215       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.051        ,-0.048        
19:12:11.047978     ,0.000       ,0.000       ,0.000       ,16.180      ,16.159      ,16.092      ,0.067       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00038      ,2471          ,217.178         ,-2.600        ,0.009               ,0.000               ,34514.215       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.054        ,-0.050        
19:12:11.050355     ,0.000       ,0.000       ,0.000       ,16.190      ,16.163      ,16.092      ,0.071       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00046      ,2470          ,217.090         ,-2.800        ,0.010               ,0.000               ,34514.215       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.056        ,-0.050        
19:12:11.066921     ,0.000       ,0.000       ,0.000       ,16.180      ,16.167      ,16.092      ,0.075       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00046      ,2470          ,217.090         ,-3.000        ,0.010               ,0.000               ,34514.215       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.056        
19:12:11.068373     ,0.000       ,0.000       ,0.000       ,16.190      ,16.172      ,16.092      ,0.080       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00046      ,2470          ,217.090         ,-3.000        ,0.010               ,0.000               ,34514.211       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.061        ,-0.056        
19:12:11.083885     ,0.000       ,0.000       ,0.000       ,16.180      ,16.173      ,16.092      ,0.082       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00046      ,2470          ,217.090         ,-3.200        ,0.011               ,0.000               ,34514.211       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.064        ,-0.062        
19:12:11.089379     ,0.000       ,0.000       ,0.000       ,16.190      ,16.179      ,16.092      ,0.087       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00054      ,2469          ,217.002         ,-3.400        ,0.012               ,0.000               ,34514.211       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.066        ,-0.062        
19:12:11.106288     ,0.000       ,0.000       ,0.000       ,16.200      ,16.182      ,16.092      ,0.090       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00054      ,2469          ,217.002         ,-3.800        ,0.013               ,0.000               ,34514.203       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.068        ,-0.066        
19:12:11.109420     ,0.000       ,0.000       ,0.000       ,16.180      ,16.182      ,16.092      ,0.090       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00054      ,2469          ,217.002         ,-4.200        ,0.015               ,0.000               ,34514.203       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.071        ,-0.066        
19:12:11.126834     ,0.000       ,0.000       ,0.000       ,16.200      ,16.182      ,16.092      ,0.090       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00054      ,2469          ,217.002         ,-5.200        ,0.018               ,0.000               ,34514.199       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.073        ,-0.071        
19:12:11.129363     ,0.000       ,0.000       ,0.000       ,16.190      ,16.182      ,16.092      ,0.090       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-6.000        ,0.021               ,0.000               ,34514.199       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.075        ,-0.071        
19:12:11.145480     ,0.000       ,0.000       ,0.000       ,16.200      ,16.183      ,16.092      ,0.091       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-7.200        ,0.025               ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.077        ,-0.074        
19:12:11.148438     ,0.000       ,0.000       ,0.000       ,16.190      ,16.181      ,16.092      ,0.089       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-8.200        ,0.029               ,0.000               ,34514.191       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.079        ,-0.074        
19:12:11.165109     ,0.000       ,0.000       ,0.000       ,16.200      ,16.186      ,16.092      ,0.094       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-9.400        ,0.033               ,0.000               ,34514.188       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.079        
19:12:11.169237     ,0.000       ,0.000       ,0.000       ,16.210      ,16.188      ,16.092      ,0.096       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-10.000       ,0.035               ,0.000               ,34514.188       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.083        ,-0.079        
19:12:11.182594     ,0.000       ,0.000       ,0.000       ,16.200      ,16.190      ,16.092      ,0.098       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-10.600       ,0.037               ,0.000               ,34514.188       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.084        ,-0.083        
19:12:11.188487     ,0.000       ,0.000       ,0.000       ,16.200      ,16.190      ,16.092      ,0.099       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-10.800       ,0.038               ,0.000               ,34514.188       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.086        ,-0.083        
19:12:11.202421     ,0.000       ,0.000       ,0.000       ,16.210      ,16.194      ,16.092      ,0.103       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-10.600       ,0.037               ,0.000               ,34514.188       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.088        ,-0.086        
19:12:11.208264     ,0.000       ,0.000       ,0.000       ,16.220      ,16.198      ,16.092      ,0.106       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-10.200       ,0.036               ,0.000               ,34514.188       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.089        ,-0.086        
19:12:11.222159     ,0.000       ,0.000       ,0.000       ,16.220      ,16.199      ,16.092      ,0.107       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00061      ,2468          ,216.914         ,-9.600        ,0.034               ,0.000               ,34514.188       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.090        ,-0.088        
