Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:52:30.741359     ,0.049       ,0.040       ,0.885       ,20.800      ,20.798      ,20.841      ,-0.043      ,-0.243      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.800       ,-0.526              ,0.000               ,1470.585        ,0.00000           ,0.00000               
16:52:30.762162     ,0.049       ,0.040       ,0.885       ,20.790      ,20.805      ,20.841      ,-0.036      ,-0.267      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.400       ,-0.525              ,0.000               ,1470.634        ,0.00000           ,0.00000               
16:52:30.782959     ,0.051       ,0.039       ,0.885       ,20.800      ,20.805      ,20.841      ,-0.036      ,-0.274      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.000       ,-0.524              ,0.000               ,1470.705        ,0.00000           ,0.00000               
16:52:30.803613     ,0.051       ,0.039       ,0.869       ,20.830      ,20.813      ,20.841      ,-0.028      ,-0.289      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.000       ,-0.524              ,0.000               ,1470.756        ,0.00000           ,0.00000               
16:52:30.824699     ,0.051       ,0.038       ,0.853       ,20.830      ,20.815      ,20.841      ,-0.026      ,-0.287      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.000       ,-0.524              ,0.000               ,1470.805        ,0.00000           ,0.00000               
16:52:30.845416     ,0.051       ,0.038       ,0.853       ,20.790      ,20.805      ,20.841      ,-0.036      ,-0.283      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.800       ,-0.523              ,0.000               ,1470.854        ,0.00000           ,0.00000               
16:52:30.867214     ,0.051       ,0.037       ,0.885       ,20.810      ,20.826      ,20.841      ,-0.015      ,-0.290      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.400       ,-0.522              ,0.000               ,1470.904        ,0.00000           ,0.00000               
16:52:30.888082     ,0.049       ,0.036       ,0.885       ,20.810      ,20.802      ,20.841      ,-0.039      ,-0.287      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.200       ,-0.521              ,0.000               ,1470.955        ,0.00000           ,0.00000               
16:52:30.908812     ,0.051       ,0.035       ,0.885       ,20.810      ,20.802      ,20.841      ,-0.039      ,-0.293      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.600       ,-0.522              ,-0.000              ,1471.004        ,0.00000           ,-0.00000              
16:52:30.920896     ,0.051       ,0.035       ,0.885       ,20.800      ,20.804      ,20.841      ,-0.037      ,-0.302      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.000       ,-0.524              ,-0.000              ,1471.029        ,0.00000           ,-0.00000              
16:52:30.940929     ,0.051       ,0.034       ,0.885       ,20.810      ,20.814      ,20.841      ,-0.027      ,-0.304      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.600       ,-0.522              ,-0.000              ,1471.077        ,0.00000           ,-0.00000              
16:52:30.960910     ,0.051       ,0.034       ,0.885       ,20.800      ,20.800      ,20.841      ,-0.041      ,-0.311      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.200       ,-0.521              ,-0.000              ,1471.126        ,0.00000           ,-0.00000              
16:52:30.980911     ,0.047       ,0.033       ,0.885       ,20.810      ,20.808      ,20.841      ,-0.033      ,-0.320      ,0.000       ,0.01940       ,2147474699    ,293.467         ,148.600       ,-0.519              ,-0.000              ,1471.177        ,0.00000           ,-0.00000              
16:52:31.000903     ,0.051       ,0.032       ,0.869       ,20.800      ,20.800      ,20.841      ,-0.041      ,-0.326      ,0.000       ,0.01940       ,2147474699    ,293.467         ,148.600       ,-0.519              ,-0.000              ,1471.228        ,0.00000           ,-0.00000              
16:52:31.020897     ,0.051       ,0.032       ,0.869       ,20.800      ,20.804      ,20.841      ,-0.037      ,-0.337      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.200       ,-0.521              ,-0.000              ,1471.278        ,0.00000           ,-0.00000              
16:52:31.040934     ,0.049       ,0.031       ,0.885       ,20.800      ,20.801      ,20.841      ,-0.040      ,-0.342      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.800       ,-0.523              ,-0.000              ,1471.327        ,0.00000           ,-0.00000              
16:52:31.060924     ,0.051       ,0.030       ,0.869       ,20.810      ,20.806      ,20.841      ,-0.035      ,-0.340      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.600       ,-0.522              ,-0.000              ,1471.376        ,0.00000           ,-0.00000              
16:52:31.080914     ,0.051       ,0.030       ,0.869       ,20.830      ,20.819      ,20.841      ,-0.021      ,-0.335      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.200       ,-0.521              ,-0.000              ,1471.427        ,0.00000           ,-0.00000              
16:52:31.100905     ,0.051       ,0.029       ,0.869       ,20.800      ,20.802      ,20.841      ,-0.039      ,-0.334      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.400       ,-0.522              ,-0.000              ,1471.478        ,0.00000           ,-0.00000              
16:52:31.120907     ,0.049       ,0.028       ,0.869       ,20.800      ,20.814      ,20.841      ,-0.027      ,-0.338      ,0.000       ,0.01940       ,2147474699    ,293.467         ,149.800       ,-0.523              ,-0.000              ,1471.528        ,0.00000           ,-0.00000              
16:52:31.140959     ,0.049       ,0.028       ,0.885       ,20.810      ,20.810      ,20.841      ,-0.031      ,-0.337      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.000       ,-0.524              ,-0.000              ,1471.577        ,0.00000           ,-0.00000              
16:52:31.160922     ,0.049       ,0.027       ,0.869       ,20.810      ,20.801      ,20.841      ,-0.039      ,-0.343      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.000       ,-0.524              ,-0.000              ,1471.627        ,0.00000           ,-0.00000              
16:52:31.180919     ,0.051       ,0.026       ,0.869       ,20.810      ,20.808      ,20.841      ,-0.033      ,-0.350      ,0.000       ,0.01940       ,2147474699    ,293.467         ,150.000       ,-0.524              ,-0.000              ,1471.678        ,0.00000           ,-0.00000              
