Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
13:36:53.504939     ,0.881       ,0.880       ,19.848      ,16.280      ,16.299      ,16.256      ,0.044       ,0.013       ,0.014       ,0.000       ,0.027       ,880.000     ,0.000       ,0.044       ,16.299      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.002               ,24284.982       ,0.00000           ,-0.00052              ,0.000         ,0.000         ,0.025         ,0.025         
13:36:53.514933     ,0.881       ,0.880       ,19.848      ,16.300      ,16.299      ,16.256      ,0.044       ,0.013       ,0.014       ,0.000       ,0.027       ,880.000     ,0.000       ,0.044       ,16.299      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.002               ,24284.982       ,0.00000           ,-0.00056              ,0.000         ,0.000         ,0.027         ,0.027         
13:36:53.524956     ,0.881       ,0.880       ,19.848      ,16.300      ,16.298      ,16.256      ,0.042       ,0.013       ,0.014       ,-0.000      ,0.027       ,880.000     ,0.000       ,0.042       ,16.298      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.002               ,24284.982       ,0.00000           ,-0.00059              ,0.000         ,0.000         ,0.027         ,0.025         
13:36:53.549245     ,0.881       ,0.880       ,19.848      ,16.300      ,16.294      ,16.256      ,0.040       ,0.012       ,0.015       ,-0.000      ,0.027       ,880.000     ,0.000       ,0.040       ,16.296      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.002               ,24284.982       ,0.00000           ,-0.00062              ,0.000         ,0.000         ,0.028         ,0.028         
13:36:53.566854     ,0.881       ,0.880       ,19.848      ,16.310      ,16.294      ,16.256      ,0.038       ,0.011       ,0.015       ,-0.000      ,0.026       ,880.000     ,0.000       ,0.038       ,16.294      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.002               ,24284.982       ,0.00000           ,-0.00052              ,0.000         ,0.000         ,0.025         ,0.025         
13:36:53.584574     ,0.881       ,0.880       ,19.848      ,16.320      ,16.296      ,16.256      ,0.038       ,0.011       ,0.015       ,0.000       ,0.026       ,880.000     ,0.000       ,0.038       ,16.294      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.001               ,24284.982       ,0.00000           ,-0.00045              ,0.000         ,0.000         ,0.027         ,0.027         
13:36:53.584691     ,0.881       ,0.880       ,19.848      ,16.320      ,16.296      ,16.256      ,0.040       ,0.012       ,0.015       ,0.000       ,0.027       ,880.000     ,0.000       ,0.040       ,16.296      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.001               ,24284.982       ,0.00000           ,-0.00045              ,0.000         ,0.000         ,0.027         ,0.027         
13:36:53.593861     ,0.881       ,0.880       ,19.848      ,16.310      ,16.299      ,16.256      ,0.044       ,0.013       ,0.016       ,0.000       ,0.029       ,880.000     ,0.000       ,0.044       ,16.299      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.001               ,24284.982       ,0.00000           ,-0.00032              ,0.000         ,0.000         ,0.018         ,0.018         
13:36:53.607518     ,0.881       ,0.880       ,19.880      ,16.300      ,16.300      ,16.256      ,0.044       ,0.013       ,0.016       ,-0.000      ,0.029       ,880.000     ,0.000       ,0.044       ,16.300      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.001               ,24284.982       ,0.00000           ,-0.00027              ,0.000         ,0.000         ,0.025         ,0.032         
13:36:53.613666     ,0.881       ,0.880       ,19.880      ,16.310      ,16.303      ,16.256      ,0.047       ,0.014       ,0.016       ,0.000       ,0.030       ,880.000     ,0.000       ,0.047       ,16.303      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.001               ,24284.982       ,0.00000           ,-0.00023              ,0.000         ,0.000         ,0.032         ,0.032         
13:36:53.623557     ,0.881       ,0.880       ,19.880      ,16.310      ,16.304      ,16.256      ,0.048       ,0.014       ,0.017       ,-0.000      ,0.031       ,880.000     ,0.000       ,0.048       ,16.304      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.001               ,24284.982       ,0.00000           ,-0.00020              ,0.000         ,0.000         ,0.025         ,0.025         
13:36:53.633755     ,0.881       ,0.880       ,19.880      ,16.320      ,16.304      ,16.256      ,0.048       ,0.014       ,0.017       ,-0.000      ,0.031       ,880.000     ,0.000       ,0.048       ,16.304      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.001               ,24284.982       ,0.00000           ,-0.00017              ,0.000         ,0.000         ,0.030         ,0.030         
13:36:53.643799     ,0.881       ,0.880       ,19.880      ,16.300      ,16.301      ,16.256      ,0.046       ,0.014       ,0.017       ,-0.000      ,0.031       ,880.000     ,0.000       ,0.046       ,16.301      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00014              ,0.000         ,0.000         ,0.030         ,0.030         
13:36:53.654073     ,0.881       ,0.880       ,19.880      ,16.280      ,16.297      ,16.256      ,0.041       ,0.012       ,0.017       ,-0.000      ,0.030       ,880.000     ,0.000       ,0.041       ,16.297      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00012              ,0.000         ,0.000         ,0.032         ,0.032         
13:36:53.663531     ,0.881       ,0.880       ,19.880      ,16.280      ,16.292      ,16.256      ,0.036       ,0.011       ,0.018       ,-0.000      ,0.029       ,880.000     ,0.000       ,0.036       ,16.292      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00010              ,0.000         ,0.000         ,0.030         ,0.030         
13:36:53.673871     ,0.881       ,0.880       ,19.880      ,16.300      ,16.291      ,16.256      ,0.035       ,0.010       ,0.018       ,0.000       ,0.028       ,880.000     ,0.000       ,0.035       ,16.291      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00009              ,0.000         ,0.000         ,0.029         ,0.029         
13:36:53.693704     ,0.881       ,0.880       ,19.880      ,16.280      ,16.284      ,16.256      ,0.028       ,0.008       ,0.018       ,-0.000      ,0.027       ,880.000     ,0.000       ,0.028       ,16.284      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00007              ,0.000         ,0.000         ,0.029         ,0.029         
13:36:53.693840     ,0.881       ,0.880       ,19.880      ,16.300      ,16.284      ,16.256      ,0.028       ,0.008       ,0.018       ,0.000       ,0.027       ,880.000     ,0.000       ,0.028       ,16.284      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00006              ,0.000         ,0.000         ,0.029         ,0.029         
13:36:53.708551     ,0.879       ,0.880       ,19.864      ,16.320      ,16.289      ,16.256      ,0.033       ,0.010       ,0.019       ,0.000       ,0.029       ,880.000     ,0.000       ,0.033       ,16.289      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00005              ,0.000         ,0.000         ,0.027         ,0.025         
13:36:53.713957     ,0.879       ,0.880       ,19.864      ,16.310      ,16.290      ,16.256      ,0.035       ,0.010       ,0.019       ,-0.000      ,0.029       ,880.000     ,0.000       ,0.035       ,16.290      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00005              ,0.000         ,0.000         ,0.025         ,0.025         
13:36:53.723950     ,0.879       ,0.880       ,19.864      ,16.310      ,16.289      ,16.256      ,0.033       ,0.010       ,0.019       ,-0.000      ,0.029       ,880.000     ,0.000       ,0.033       ,16.289      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00004              ,0.000         ,0.000         ,0.025         ,0.025         
13:36:53.733466     ,0.879       ,0.880       ,19.864      ,16.310      ,16.294      ,16.256      ,0.038       ,0.011       ,0.019       ,0.000       ,0.031       ,880.000     ,0.000       ,0.038       ,16.294      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00003              ,0.000         ,0.000         ,0.024         ,0.024         
13:36:53.744916     ,0.879       ,0.880       ,19.864      ,16.310      ,16.297      ,16.256      ,0.041       ,0.012       ,0.020       ,-0.000      ,0.032       ,880.000     ,0.000       ,0.041       ,16.297      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00003              ,0.000         ,0.000         ,0.029         ,0.029         
13:36:53.753788     ,0.879       ,0.880       ,19.864      ,16.300      ,16.296      ,16.256      ,0.040       ,0.012       ,0.020       ,-0.000      ,0.032       ,880.000     ,0.000       ,0.040       ,16.296      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00002              ,0.000         ,0.000         ,0.030         ,0.030         
13:36:53.763690     ,0.879       ,0.880       ,19.864      ,16.270      ,16.294      ,16.256      ,0.038       ,0.011       ,0.020       ,-0.000      ,0.031       ,880.000     ,0.000       ,0.038       ,16.294      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00002              ,0.000         ,0.000         ,0.032         ,0.032         
13:36:53.773723     ,0.879       ,0.880       ,19.864      ,16.280      ,16.293      ,16.256      ,0.037       ,0.011       ,0.020       ,0.000       ,0.031       ,880.000     ,0.000       ,0.037       ,16.293      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00002              ,0.000         ,0.000         ,0.029         ,0.029         
13:36:53.783632     ,0.879       ,0.880       ,19.864      ,16.280      ,16.289      ,16.256      ,0.034       ,0.010       ,0.021       ,-0.000      ,0.031       ,880.000     ,0.000       ,0.034       ,16.289      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00002              ,0.000         ,0.000         ,0.030         ,0.030         
13:36:53.793758     ,0.879       ,0.880       ,19.864      ,16.300      ,16.287      ,16.256      ,0.031       ,0.009       ,0.021       ,0.000       ,0.030       ,880.000     ,0.000       ,0.031       ,16.287      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.029         ,0.029         
13:36:53.807085     ,0.883       ,0.880       ,19.848      ,16.280      ,16.280      ,16.256      ,0.024       ,0.007       ,0.021       ,-0.000      ,0.028       ,880.000     ,0.000       ,0.024       ,16.280      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.032         ,0.034         
13:36:53.813703     ,0.883       ,0.880       ,19.848      ,16.300      ,16.281      ,16.256      ,0.025       ,0.008       ,0.021       ,0.000       ,0.029       ,880.000     ,0.000       ,0.025       ,16.281      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.034         ,0.034         
13:36:53.823623     ,0.883       ,0.880       ,19.848      ,16.300      ,16.279      ,16.256      ,0.024       ,0.007       ,0.021       ,-0.000      ,0.028       ,880.000     ,0.000       ,0.024       ,16.279      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.030         ,0.030         
13:36:53.833502     ,0.883       ,0.880       ,19.848      ,16.280      ,16.277      ,16.256      ,0.021       ,0.006       ,0.021       ,-0.000      ,0.028       ,880.000     ,0.000       ,0.021       ,16.277      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.032         ,0.032         
13:36:53.843551     ,0.883       ,0.880       ,19.848      ,16.300      ,16.277      ,16.256      ,0.022       ,0.006       ,0.022       ,0.000       ,0.028       ,880.000     ,0.000       ,0.022       ,16.277      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.025         ,0.025         
13:36:53.853432     ,0.883       ,0.880       ,19.848      ,16.280      ,16.280      ,16.256      ,0.024       ,0.007       ,0.022       ,0.000       ,0.029       ,880.000     ,0.000       ,0.024       ,16.280      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00001              ,0.000         ,0.000         ,0.028         ,0.028         
13:36:53.863457     ,0.883       ,0.880       ,19.848      ,16.300      ,16.283      ,16.256      ,0.027       ,0.008       ,0.022       ,0.000       ,0.030       ,880.000     ,0.000       ,0.027       ,16.283      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.024         ,0.024         
13:36:53.873345     ,0.883       ,0.880       ,19.848      ,16.280      ,16.282      ,16.256      ,0.026       ,0.008       ,0.022       ,-0.000      ,0.030       ,880.000     ,0.000       ,0.026       ,16.282      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.027         ,0.027         
13:36:53.883490     ,0.883       ,0.880       ,19.848      ,16.280      ,16.284      ,16.256      ,0.028       ,0.008       ,0.022       ,0.000       ,0.031       ,880.000     ,0.000       ,0.028       ,16.284      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.027         ,0.027         
13:36:53.893338     ,0.883       ,0.880       ,19.848      ,16.280      ,16.280      ,16.256      ,0.024       ,0.007       ,0.022       ,-0.000      ,0.030       ,880.000     ,0.000       ,0.024       ,16.280      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.029         ,0.029         
13:36:53.907105     ,0.879       ,0.880       ,19.848      ,16.280      ,16.279      ,16.256      ,0.023       ,0.007       ,0.023       ,0.000       ,0.029       ,880.000     ,0.000       ,0.023       ,16.279      ,0.00008       ,3106          ,272.988         ,0.000         ,-0.000              ,0.000               ,24284.982       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.032         ,0.030         
