Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:32:32.007076     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.027585     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.048372     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.069076     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.081158     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.101143     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.121135     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.141143     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.161158     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.181152     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.201168     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.221139     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.241159     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.261145     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.281131     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.301182     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.321137     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.341148     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.361145     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
10:32:32.381183     ,0.000       ,0.000       ,0.000       ,5.260       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2961.502       ,0.00000           ,0.00000               
