Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:23:33.730634     ,0.883       ,0.880       ,20.192      ,14.360      ,14.360      ,14.271      ,0.089       ,500.000     ,1.000          ,-36.562     ,0.073       ,1.328       ,0.480       ,880.000     ,0.000       ,0.089       ,14.36000      ,251           ,0.034           ,22.061        ,32.400              ,-0.113              ,0.370           ,25001.19531       ,-0.19142              ,-0.123        ,5.220         ,5.220         ,0.480         ,0.462         
17:23:33.740540     ,0.883       ,0.880       ,20.192      ,14.280      ,14.280      ,14.271      ,0.089       ,500.000     ,1.000          ,-36.562     ,0.073       ,1.328       ,0.480       ,880.000     ,0.000       ,0.089       ,14.36000      ,276           ,0.036           ,24.258        ,34.000              ,-0.119              ,0.370           ,25001.20508       ,-0.19142              ,-0.123        ,5.220         ,5.220         ,0.480         ,0.479         
17:23:33.759976     ,0.883       ,0.880       ,20.192      ,14.300      ,14.300      ,14.271      ,0.009       ,500.000     ,1.000          ,-12.633     ,0.025       ,-1.023      ,0.490       ,880.000     ,0.000       ,0.009       ,14.28000      ,302           ,0.038           ,26.543        ,36.600              ,-0.128              ,0.388           ,25001.22461       ,-0.19200              ,-0.129        ,5.260         ,5.260         ,0.500         ,0.488         
17:23:33.773251     ,0.883       ,0.880       ,20.175      ,13.910      ,13.910      ,14.271      ,-0.361      ,500.000     ,4.000          ,482.391     ,-0.241      ,-8.336      ,0.480       ,880.000     ,0.000       ,-0.361      ,13.91000      ,357           ,0.042           ,31.377        ,39.800              ,-0.139              ,0.443           ,25001.23438       ,-0.21517              ,-0.148        ,5.260         ,5.260         ,0.480         ,0.488         
17:23:33.789556     ,0.883       ,0.880       ,20.175      ,14.240      ,14.240      ,14.271      ,-0.031      ,500.000     ,1.000          ,31.373      ,-0.063      ,1.982       ,0.460       ,880.000     ,0.000       ,-0.031      ,14.24000      ,418           ,0.047           ,36.738        ,42.600              ,-0.149              ,0.483           ,25001.24609       ,-0.23767              ,-0.161        ,5.260         ,5.260         ,0.460         ,0.476         
17:23:33.799675     ,0.883       ,0.880       ,20.175      ,14.020      ,14.020      ,14.271      ,-0.251      ,500.000     ,2.000          ,196.802     ,-0.197      ,-4.268      ,0.450       ,880.000     ,0.000       ,-0.251      ,14.02000      ,450           ,0.049           ,39.551        ,44.600              ,-0.156              ,0.483           ,25001.25977       ,-0.23767              ,-0.161        ,5.270         ,5.270         ,0.450         ,0.457         
17:23:33.809533     ,0.883       ,0.880       ,20.175      ,14.060      ,14.060      ,14.271      ,-0.211      ,500.000     ,1.000          ,90.983      ,-0.182      ,-2.062      ,0.440       ,880.000     ,0.000       ,-0.211      ,14.06000      ,483           ,0.052           ,42.451        ,46.000              ,-0.161              ,0.524           ,25001.26758       ,-0.25278              ,-0.175        ,5.270         ,5.270         ,0.440         ,0.458         
17:23:33.819834     ,0.883       ,0.880       ,20.175      ,14.370      ,14.370      ,14.271      ,0.099       ,500.000     ,1.000          ,-4.269      ,0.009       ,6.289       ,0.450       ,880.000     ,0.000       ,0.099       ,14.37000      ,517           ,0.054           ,45.439        ,47.600              ,-0.166              ,0.524           ,25001.28711       ,-0.25278              ,-0.175        ,5.270         ,5.270         ,0.450         ,0.433         
17:23:33.829437     ,0.883       ,0.880       ,20.175      ,14.360      ,14.360      ,14.271      ,0.089       ,500.000     ,1.000          ,-11.726     ,0.023       ,4.464       ,0.460       ,880.000     ,0.000       ,0.089       ,14.36000      ,552           ,0.057           ,48.516        ,49.400              ,-0.172              ,0.568           ,25001.28906       ,-0.26832              ,-0.189        ,5.270         ,5.270         ,0.460         ,0.433         
17:23:33.839673     ,0.883       ,0.880       ,20.175      ,14.140      ,14.140      ,14.271      ,-0.131      ,500.000     ,1.000          ,50.516      ,-0.101      ,-2.206      ,0.450       ,880.000     ,0.000       ,-0.131      ,14.14000      ,588           ,0.060           ,51.680        ,51.400              ,-0.179              ,0.591           ,25001.30469       ,-0.27653              ,-0.197        ,5.270         ,5.270         ,0.450         ,0.458         
