Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:27:26.938446     ,0.881       ,0.880       ,22.157      ,14.330      ,14.330      ,14.260      ,-0.010      ,-0.010      ,0.000          ,0.000       ,0.130       ,0.000       ,-0.049      ,880.000     ,0.000       ,-0.010      ,14.25000      ,14            ,-0.000          ,1.230         ,0.000               ,-0.000              ,-0.001          ,25670.08594       ,0.00000               ,0.000         ,5.270         ,5.270         ,-0.049        ,-0.050        
17:27:26.966689     ,0.879       ,0.880       ,22.107      ,14.340      ,14.340      ,14.260      ,0.080       ,0.075       ,0.000          ,0.000       ,2.173       ,0.000       ,-0.029      ,880.000     ,0.000       ,0.080       ,14.34000      ,14            ,-0.000          ,1.230         ,0.000               ,-0.000              ,-0.001          ,25670.08594       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.029        ,-0.039        
17:27:26.983171     ,0.879       ,0.880       ,22.107      ,14.360      ,14.360      ,14.260      ,0.100       ,0.094       ,0.000          ,0.000       ,3.004       ,0.000       ,-0.019      ,880.000     ,0.000       ,0.100       ,14.36000      ,14            ,-0.000          ,1.230         ,0.000               ,-0.000              ,-0.001          ,25670.08594       ,0.00000               ,0.000         ,5.280         ,5.280         ,-0.019        ,-0.029        
17:27:27.004706     ,0.879       ,0.880       ,22.107      ,14.480      ,14.480      ,14.260      ,0.110       ,0.103       ,0.000          ,0.000       ,3.753       ,0.000       ,-0.009      ,880.000     ,0.000       ,0.110       ,14.37000      ,14            ,-0.000          ,1.230         ,0.000               ,-0.000              ,-0.001          ,25670.08594       ,0.00000               ,0.000         ,5.290         ,5.290         ,-0.019        ,-0.028        
17:27:27.004777     ,0.879       ,0.880       ,22.107      ,14.570      ,14.570      ,14.260      ,0.310       ,0.295       ,0.000          ,0.000       ,8.184       ,0.000       ,0.001       ,880.000     ,0.000       ,0.310       ,14.57000      ,14            ,-0.000          ,1.230         ,0.000               ,-0.000              ,-0.001          ,25670.08594       ,0.00000               ,0.000         ,5.290         ,5.290         ,0.001         ,-0.028        
17:27:27.024816     ,0.879       ,0.880       ,22.107      ,14.740      ,14.740      ,14.260      ,0.480       ,0.475       ,0.000          ,0.000       ,10.000      ,0.000       ,0.011       ,880.000     ,0.000       ,0.480       ,14.74000      ,14            ,-0.000          ,1.230         ,0.000               ,-0.000              ,-0.000          ,25670.08594       ,0.00000               ,0.000         ,5.300         ,5.300         ,0.011         ,-0.001        
17:27:27.034808     ,0.879       ,0.880       ,22.107      ,14.810      ,14.810      ,14.260      ,0.550       ,0.553       ,0.000          ,0.000       ,10.000      ,0.000       ,0.021       ,880.000     ,0.000       ,0.550       ,14.81000      ,15            ,-0.000          ,1.318         ,0.000               ,-0.000              ,-0.000          ,25670.08789       ,-0.00768              ,0.000         ,5.310         ,5.310         ,0.021         ,-0.001        
17:27:27.044824     ,0.879       ,0.880       ,22.107      ,14.900      ,14.900      ,14.260      ,0.640       ,0.643       ,0.000          ,0.000       ,10.000      ,0.000       ,0.031       ,880.000     ,0.000       ,0.640       ,14.90000      ,15            ,-0.000          ,1.318         ,0.000               ,-0.000              ,0.000           ,25670.08789       ,0.00000               ,-0.000        ,5.320         ,5.320         ,0.031         ,0.009         
17:27:27.054836     ,0.879       ,0.880       ,22.107      ,14.910      ,14.910      ,14.260      ,0.650       ,0.656       ,0.000          ,0.000       ,9.602       ,0.000       ,0.041       ,880.000     ,0.000       ,0.650       ,14.91000      ,16            ,0.000           ,1.406         ,0.000               ,-0.000              ,0.001           ,25670.08789       ,-0.00767              ,-0.000        ,5.320         ,5.320         ,0.041         ,0.029         
17:27:27.074425     ,0.879       ,0.880       ,22.107      ,14.900      ,14.900      ,14.260      ,0.660       ,0.665       ,0.000          ,0.000       ,9.207       ,0.000       ,0.051       ,880.000     ,0.000       ,0.660       ,14.92000      ,18            ,0.000           ,1.582         ,0.600               ,-0.002              ,0.002           ,25670.08789       ,-0.00767              ,-0.001        ,5.330         ,5.330         ,0.051         ,0.039         
