Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:42:38.843688     ,0.881       ,0.880       ,19.356      ,14.460      ,14.555      ,14.538      ,0.017       ,500.000     ,1.000          ,-8.471      ,0.017       ,0.105       ,0.060       ,880.000     ,0.000       ,0.017       ,14.55540      ,2147483445    ,-0.000          ,342.158       ,1.000               ,-0.003              ,0.000           ,24925.43164       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.060         ,0.000         
18:42:38.855660     ,0.881       ,0.880       ,19.356      ,14.460      ,14.554      ,14.538      ,0.015       ,500.000     ,1.000          ,-7.505      ,0.015       ,0.089       ,0.070       ,880.000     ,0.000       ,0.015       ,14.55350      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.001           ,24925.43164       ,-0.00767              ,-0.000        ,5.220         ,5.220         ,0.070         ,0.000         
18:42:38.861691     ,0.881       ,0.880       ,19.356      ,14.490      ,14.553      ,14.538      ,0.015       ,500.000     ,1.000          ,-7.278      ,0.015       ,0.101       ,0.075       ,880.000     ,0.000       ,0.015       ,14.55300      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.001           ,24925.43164       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.075         ,0.000         
18:42:38.861755     ,0.881       ,0.880       ,19.356      ,14.490      ,14.553      ,14.538      ,0.015       ,500.000     ,1.000          ,-7.278      ,0.015       ,0.101       ,0.075       ,880.000     ,0.000       ,0.015       ,14.55300      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.001           ,24925.43164       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.075         ,0.000         
18:42:38.861972     ,0.881       ,0.880       ,19.356      ,14.490      ,14.553      ,14.538      ,0.015       ,500.000     ,1.000          ,-7.275      ,0.015       ,0.127       ,0.080       ,880.000     ,0.000       ,0.015       ,14.55300      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.001           ,24925.43164       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.080         ,0.000         
18:42:38.873691     ,0.881       ,0.880       ,19.356      ,14.510      ,14.554      ,14.538      ,0.016       ,500.000     ,1.000          ,-7.870      ,0.016       ,0.206       ,0.090       ,880.000     ,0.000       ,0.016       ,14.55410      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.001           ,24925.43164       ,0.00000               ,-0.000        ,5.220         ,5.220         ,0.090         ,0.000         
18:42:38.887326     ,0.881       ,0.880       ,19.291      ,14.550      ,14.556      ,14.538      ,0.017       ,500.000     ,1.000          ,-8.660      ,0.017       ,0.268       ,0.100       ,880.000     ,0.000       ,0.017       ,14.55560      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.002           ,24925.43164       ,0.00000               ,-0.001        ,5.220         ,5.220         ,0.100         ,0.000         
18:42:38.895835     ,0.881       ,0.880       ,19.291      ,14.550      ,14.557      ,14.538      ,0.019       ,500.000     ,1.000          ,-9.436      ,0.019       ,0.307       ,0.110       ,880.000     ,0.000       ,0.019       ,14.55710      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.002           ,24925.43164       ,0.00000               ,-0.001        ,5.220         ,5.220         ,0.110         ,0.000         
18:42:38.901828     ,0.881       ,0.880       ,19.291      ,14.540      ,14.558      ,14.538      ,0.020       ,500.000     ,1.000          ,-9.865      ,0.020       ,0.327       ,0.115       ,880.000     ,0.000       ,0.020       ,14.55800      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.002           ,24925.43359       ,0.00000               ,-0.001        ,5.220         ,5.220         ,0.115         ,0.000         
18:42:38.901886     ,0.881       ,0.880       ,19.291      ,14.540      ,14.558      ,14.538      ,0.020       ,500.000     ,1.000          ,-9.865      ,0.020       ,0.327       ,0.115       ,880.000     ,0.000       ,0.020       ,14.55800      ,2147483446    ,0.000           ,342.246       ,1.000               ,-0.003              ,0.002           ,24925.43359       ,0.00000               ,-0.001        ,5.220         ,5.220         ,0.115         ,0.000         
