Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:23:48.735410     ,0.878       ,0.880       ,19.209      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.018      ,0.000       ,-0.008      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.008        ,-0.009        
17:23:48.745416     ,0.878       ,0.880       ,19.209      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.018      ,0.000       ,-0.008      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.008        ,-0.010        
17:23:48.755421     ,0.878       ,0.880       ,19.209      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.017      ,0.000       ,-0.008      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.008        ,-0.008        
17:23:48.765409     ,0.878       ,0.880       ,19.209      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.017      ,0.000       ,-0.007      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.008        
17:23:48.775403     ,0.878       ,0.880       ,19.209      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.017      ,0.000       ,-0.007      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.007        ,-0.009        
17:23:48.785413     ,0.878       ,0.880       ,19.209      ,15.510      ,15.510      ,15.471      ,0.029       ,0.010       ,-0.016      ,0.000       ,-0.006      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.006        ,-0.009        
17:23:48.798957     ,0.876       ,0.880       ,19.193      ,15.500      ,15.500      ,15.471      ,0.039       ,0.011       ,-0.016      ,0.000       ,-0.005      ,880.000     ,0.000       ,0.039       ,15.510      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.003        
17:23:48.805427     ,0.876       ,0.880       ,19.193      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.015      ,-0.000      ,-0.005      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.003        
17:23:48.815426     ,0.876       ,0.880       ,19.193      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.015      ,0.000       ,-0.005      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.005        ,-0.001        
17:23:48.825418     ,0.876       ,0.880       ,19.193      ,15.500      ,15.500      ,15.471      ,0.029       ,0.010       ,-0.014      ,0.000       ,-0.004      ,880.000     ,0.000       ,0.029       ,15.500      ,0.00023       ,2147483626    ,358.066         ,0.000         ,-0.000              ,0.000               ,24551.520       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.004        ,-0.003        
