Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
10:22:07.816884     ,0.000       ,0.000       ,5.270       ,5.324       ,-0.017      ,-0.00752      ,2147482186    ,231.504         ,17.000        ,-0.059              ,-0.106              ,-4182.971       ,-0.01151          ,-0.00154              
10:22:07.836891     ,0.000       ,0.000       ,5.270       ,5.324       ,-0.011      ,-0.00729      ,2147482189    ,231.768         ,18.000        ,-0.063              ,-0.110              ,-4182.963       ,-0.01151          ,-0.00537              
10:22:07.856888     ,0.000       ,0.000       ,5.270       ,5.324       ,-0.005      ,-0.00706      ,2147482192    ,232.031         ,19.000        ,-0.066              ,-0.112              ,-4182.955       ,-0.01150          ,-0.00767              
10:22:07.876893     ,0.000       ,0.000       ,5.270       ,5.324       ,0.002       ,-0.00675      ,2147482196    ,232.383         ,19.000        ,-0.066              ,0.095               ,-4182.960       ,-0.01150          ,-0.00997              
10:22:07.896899     ,0.000       ,0.000       ,5.270       ,5.324       ,0.008       ,-0.00660      ,2147482198    ,232.559         ,9.000         ,-0.031              ,0.092               ,-4182.968       ,-0.01533          ,-0.01227              
10:22:07.916900     ,0.000       ,0.000       ,5.270       ,5.324       ,0.014       ,-0.00644      ,2147482200    ,232.734         ,7.000         ,-0.024              ,0.093               ,-4182.972       ,-0.00768          ,-0.01150              
10:22:07.936907     ,0.000       ,0.000       ,5.320       ,5.324       ,0.014       ,-0.00637      ,2147482201    ,232.822         ,3.000         ,-0.010              ,0.093               ,-4182.977       ,-0.00768          ,-0.01150              
10:22:07.956948     ,0.000       ,0.000       ,5.320       ,5.324       ,0.020       ,-0.00637      ,2147482201    ,232.822         ,-2.000        ,0.007               ,0.094               ,-4182.983       ,-0.00767          ,-0.01074              
10:22:07.976891     ,0.000       ,0.000       ,5.320       ,5.324       ,0.023       ,-0.00637      ,2147482201    ,232.822         ,-5.000        ,0.017               ,0.096               ,-4182.990       ,0.00000           ,-0.00844              
10:22:07.996897     ,0.000       ,0.000       ,5.320       ,5.324       ,0.026       ,-0.00652      ,2147482199    ,232.646         ,-7.000        ,0.024               ,0.099               ,-4182.999       ,0.00000           ,-0.00613              
10:22:08.016880     ,0.000       ,0.000       ,5.320       ,5.324       ,0.023       ,-0.00667      ,2147482197    ,232.471         ,-12.000       ,0.042               ,0.103               ,-4183.008       ,0.00767           ,-0.00154              
10:22:08.036900     ,0.000       ,0.000       ,5.360       ,5.324       ,0.020       ,-0.00698      ,2147482193    ,232.119         ,-13.000       ,0.045               ,0.106               ,-4183.016       ,0.00767           ,0.00153               
10:22:08.056882     ,0.000       ,0.000       ,5.360       ,5.324       ,0.020       ,-0.00721      ,2147482190    ,231.855         ,-16.000       ,0.056               ,0.106               ,-4183.023       ,0.00767           ,0.00153               
10:22:08.076919     ,0.000       ,0.000       ,5.360       ,5.324       ,0.017       ,-0.00752      ,2147482186    ,231.504         ,-17.000       ,0.059               ,0.111               ,-4183.034       ,0.01529           ,0.00613               
10:22:08.096893     ,0.000       ,0.000       ,5.360       ,5.324       ,0.012       ,-0.00782      ,2147482182    ,231.152         ,-19.000       ,0.066               ,0.114               ,-4183.044       ,0.01529           ,0.00919               
10:22:08.116886     ,0.000       ,0.000       ,5.360       ,5.324       ,0.006       ,-0.00805      ,2147482179    ,230.889         ,-23.000       ,0.080               ,0.117               ,-4183.055       ,0.01539           ,0.01226               
10:22:08.136896     ,0.000       ,0.000       ,5.330       ,5.324       ,0.001       ,-0.00836      ,2147482175    ,230.537         ,-24.000       ,0.084               ,0.118               ,-4183.065       ,0.01150           ,0.01303               
10:22:08.156890     ,0.000       ,0.000       ,5.330       ,5.324       ,-0.004      ,-0.00859      ,2147482172    ,230.273         ,-25.000       ,0.087               ,-0.090              ,-4183.070       ,0.01534           ,0.01456               
10:22:08.176909     ,0.000       ,0.000       ,5.330       ,5.324       ,-0.004      ,-0.00882      ,2147482169    ,230.010         ,-22.000       ,0.077               ,-0.090              ,-4183.061       ,0.01534           ,0.01456               
10:22:08.196883     ,0.000       ,0.000       ,5.330       ,5.324       ,-0.008      ,-0.00897      ,2147482167    ,229.834         ,-14.000       ,0.049               ,-0.091              ,-4183.056       ,0.01151           ,0.01381               
10:22:08.216883     ,0.000       ,0.000       ,5.330       ,5.324       ,-0.008      ,-0.00905      ,2147482166    ,229.746         ,-9.000        ,0.031               ,-0.092              ,-4183.054       ,0.00767           ,0.01228               
