Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:13:18.186436     ,0.878       ,0.880       ,20.945      ,14.400      ,14.400      ,14.293      ,0.097       ,250.000     ,1.000          ,-15.365     ,0.061       ,2.339       ,0.170       ,880.000     ,0.000       ,0.097       ,14.39000      ,16            ,0.001           ,1.406         ,4.600               ,-0.016              ,0.004           ,24994.31445       ,-0.00767              ,-0.001        ,5.200         ,5.200         ,0.170         ,0.161         
17:13:18.196497     ,0.878       ,0.880       ,20.945      ,14.330      ,14.330      ,14.293      ,0.107       ,250.000     ,1.000          ,-19.556     ,0.078       ,2.168       ,0.180       ,880.000     ,0.000       ,0.107       ,14.40000      ,17            ,0.001           ,1.494         ,4.200               ,-0.015              ,0.004           ,24994.31445       ,0.00000               ,-0.001        ,5.200         ,5.200         ,0.180         ,0.178         
17:13:18.206427     ,0.878       ,0.880       ,20.945      ,14.400      ,14.400      ,14.293      ,0.037       ,250.000     ,1.000          ,-10.121     ,0.040       ,-0.114      ,0.190       ,880.000     ,0.000       ,0.037       ,14.33000      ,18            ,0.001           ,1.582         ,4.000               ,-0.014              ,0.004           ,24994.31445       ,-0.00767              ,-0.001        ,5.200         ,5.200         ,0.190         ,0.187         
17:13:18.216678     ,0.878       ,0.880       ,20.945      ,14.440      ,14.440      ,14.293      ,0.107       ,250.000     ,1.000          ,-21.347     ,0.085       ,1.822       ,0.200       ,880.000     ,0.000       ,0.107       ,14.40000      ,18            ,0.001           ,1.582         ,4.000               ,-0.014              ,0.005           ,24994.31445       ,-0.00767              ,-0.002        ,5.200         ,5.200         ,0.200         ,0.188         
17:13:18.226432     ,0.878       ,0.880       ,20.945      ,14.320      ,14.320      ,14.293      ,0.147       ,250.000     ,1.000          ,-28.884     ,0.116       ,2.394       ,0.210       ,880.000     ,0.000       ,0.147       ,14.44000      ,19            ,0.001           ,1.670         ,3.600               ,-0.013              ,0.005           ,24994.31445       ,0.00000               ,-0.002        ,5.200         ,5.200         ,0.210         ,0.208         
17:13:18.236436     ,0.878       ,0.880       ,20.945      ,14.270      ,14.270      ,14.293      ,0.027       ,250.000     ,1.000          ,-11.540     ,0.046       ,-1.244      ,0.220       ,880.000     ,0.000       ,0.027       ,14.32000      ,19            ,0.001           ,1.670         ,3.200               ,-0.011              ,0.006           ,24994.31445       ,-0.00766              ,-0.002        ,5.200         ,5.200         ,0.220         ,0.216         
17:13:18.266501     ,0.878       ,0.880       ,20.945      ,14.300      ,14.300      ,14.293      ,0.007       ,250.000     ,1.000          ,-5.611      ,0.022       ,-0.683      ,0.240       ,880.000     ,0.000       ,0.007       ,14.30000      ,21            ,0.001           ,1.846         ,3.000               ,-0.010              ,0.007           ,24994.31641       ,-0.00769              ,-0.002        ,5.200         ,5.200         ,0.240         ,0.240         
17:13:18.296450     ,0.878       ,0.880       ,20.945      ,14.510      ,14.510      ,14.293      ,0.267       ,250.000     ,2.000          ,-86.130     ,0.172       ,6.697       ,0.240       ,880.000     ,0.000       ,0.267       ,14.56000      ,24            ,0.001           ,2.109         ,4.400               ,-0.015              ,0.010           ,24994.32812       ,-0.00767              ,-0.003        ,5.200         ,5.200         ,0.240         ,0.232         
17:13:18.306432     ,0.878       ,0.880       ,20.945      ,13.690      ,13.690      ,14.293      ,0.267       ,250.000     ,2.000          ,-86.130     ,0.172       ,6.697       ,0.240       ,880.000     ,0.000       ,0.267       ,14.56000      ,26            ,0.001           ,2.285         ,6.400               ,-0.022              ,0.010           ,24994.33008       ,-0.00767              ,-0.003        ,5.200         ,5.200         ,0.240         ,0.237         
17:13:18.320044     ,0.878       ,0.880       ,20.978      ,13.710      ,13.710      ,14.293      ,-0.583      ,250.000     ,4.000          ,349.636     ,-0.350      ,-10.000     ,0.230       ,880.000     ,0.000       ,-0.583      ,13.71000      ,27            ,0.001           ,2.373         ,7.600               ,-0.027              ,0.011           ,24994.33008       ,-0.00767              ,-0.004        ,5.200         ,5.200         ,0.230         ,0.229         
