Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:59:09.728938     ,0.055       ,0.055       ,0.951       ,20.830      ,20.830      ,20.826      ,0.004       ,0.083       ,0.012       ,0.00107       ,2147474666    ,290.566         ,147.600       ,-0.515              ,-0.000              ,1525.411        ,0.00000           ,-0.00000              
16:59:09.748942     ,0.055       ,0.055       ,0.918       ,20.830      ,20.828      ,20.826      ,0.002       ,0.080       ,0.012       ,0.00107       ,2147474666    ,290.566         ,147.600       ,-0.515              ,-0.000              ,1525.462        ,0.00000           ,-0.00000              
16:59:09.768936     ,0.055       ,0.055       ,0.967       ,20.830      ,20.830      ,20.826      ,0.004       ,0.077       ,0.012       ,0.00107       ,2147474666    ,290.566         ,148.200       ,-0.517              ,-0.000              ,1525.512        ,0.00000           ,-0.00000              
16:59:09.788933     ,0.055       ,0.055       ,0.967       ,20.830      ,20.831      ,20.826      ,0.005       ,0.075       ,0.013       ,0.00107       ,2147474666    ,290.566         ,148.800       ,-0.519              ,-0.000              ,1525.561        ,0.00000           ,-0.00000              
16:59:09.808948     ,0.055       ,0.055       ,0.951       ,20.830      ,20.830      ,20.826      ,0.005       ,0.077       ,0.013       ,0.00107       ,2147474666    ,290.566         ,148.600       ,-0.519              ,-0.000              ,1525.609        ,0.00000           ,-0.00000              
16:59:09.828927     ,0.055       ,0.055       ,0.967       ,20.830      ,20.830      ,20.826      ,0.004       ,0.076       ,0.013       ,0.00107       ,2147474666    ,290.566         ,148.200       ,-0.517              ,-0.000              ,1525.659        ,0.00000           ,-0.00000              
16:59:09.848943     ,0.055       ,0.056       ,0.967       ,20.810      ,20.816      ,20.826      ,-0.010      ,0.064       ,0.014       ,0.00107       ,2147474666    ,290.566         ,148.400       ,-0.518              ,-0.000              ,1525.711        ,0.00000           ,-0.00000              
16:59:09.868939     ,0.055       ,0.056       ,0.951       ,20.810      ,20.818      ,20.826      ,-0.008      ,0.050       ,0.014       ,0.00107       ,2147474666    ,290.566         ,149.200       ,-0.521              ,-0.000              ,1525.762        ,0.00000           ,-0.00000              
16:59:09.888929     ,0.057       ,0.056       ,0.951       ,20.810      ,20.810      ,20.826      ,-0.016      ,0.037       ,0.014       ,0.00107       ,2147474666    ,290.566         ,149.800       ,-0.523              ,-0.000              ,1525.812        ,0.00000           ,-0.00000              
16:59:09.908956     ,0.057       ,0.056       ,1.000       ,20.840      ,20.828      ,20.826      ,0.002       ,0.026       ,0.014       ,0.00107       ,2147474666    ,290.566         ,150.000       ,-0.524              ,-0.000              ,1525.860        ,0.00000           ,-0.00000              
16:59:09.928948     ,0.057       ,0.056       ,0.967       ,20.810      ,20.807      ,20.826      ,-0.019      ,0.015       ,0.015       ,0.00107       ,2147474666    ,290.566         ,149.600       ,-0.522              ,-0.000              ,1525.910        ,0.00000           ,-0.00000              
16:59:09.948947     ,0.057       ,0.056       ,0.967       ,20.830      ,20.837      ,20.826      ,0.011       ,0.007       ,0.015       ,0.00107       ,2147474666    ,290.566         ,149.600       ,-0.522              ,-0.000              ,1525.961        ,0.00000           ,-0.00000              
16:59:09.968937     ,0.057       ,0.056       ,0.967       ,20.810      ,20.813      ,20.826      ,-0.013      ,0.000       ,0.015       ,0.00107       ,2147474666    ,290.566         ,149.800       ,-0.523              ,-0.000              ,1526.010        ,0.00000           ,-0.00000              
16:59:09.988936     ,0.055       ,0.056       ,0.967       ,20.810      ,20.814      ,20.826      ,-0.012      ,-0.012      ,0.015       ,0.00107       ,2147474666    ,290.566         ,149.800       ,-0.523              ,-0.000              ,1526.058        ,0.00000           ,-0.00000              
16:59:10.008946     ,0.055       ,0.056       ,0.967       ,20.810      ,20.810      ,20.826      ,-0.016      ,-0.024      ,0.014       ,0.00107       ,2147474666    ,290.566         ,149.200       ,-0.521              ,-0.000              ,1526.109        ,0.00000           ,-0.00000              
16:59:10.029583     ,0.057       ,0.056       ,0.967       ,20.830      ,20.822      ,20.826      ,-0.003      ,-0.031      ,0.014       ,0.00107       ,2147474666    ,290.566         ,148.400       ,-0.518              ,-0.000              ,1526.162        ,0.00000           ,-0.00000              
16:59:10.050485     ,0.055       ,0.056       ,0.967       ,20.810      ,20.808      ,20.826      ,-0.018      ,-0.040      ,0.014       ,0.00107       ,2147474666    ,290.566         ,148.200       ,-0.517              ,-0.000              ,1526.215        ,0.00000           ,-0.00000              
16:59:10.071177     ,0.055       ,0.056       ,0.967       ,20.810      ,20.819      ,20.826      ,-0.007      ,-0.048      ,0.014       ,0.00107       ,2147474666    ,290.566         ,148.600       ,-0.519              ,-0.000              ,1526.283        ,0.00000           ,-0.00000              
16:59:10.090651     ,0.057       ,0.055       ,1.000       ,20.830      ,20.827      ,20.826      ,0.001       ,-0.051      ,0.014       ,0.00107       ,2147474666    ,290.566         ,149.200       ,-0.521              ,-0.000              ,1526.333        ,0.00000           ,-0.00000              
16:59:10.111330     ,0.055       ,0.055       ,1.000       ,20.800      ,20.799      ,20.826      ,-0.027      ,-0.061      ,0.013       ,0.00107       ,2147474666    ,290.566         ,149.600       ,-0.522              ,-0.000              ,1526.384        ,0.00000           ,-0.00000              
16:59:10.130857     ,0.055       ,0.055       ,0.918       ,20.810      ,20.817      ,20.826      ,-0.009      ,-0.070      ,0.013       ,0.00107       ,2147474666    ,290.566         ,150.200       ,-0.524              ,-0.000              ,1526.437        ,0.00000           ,-0.00000              
16:59:10.151510     ,0.055       ,0.055       ,0.918       ,20.810      ,20.809      ,20.826      ,-0.017      ,-0.077      ,0.013       ,0.00107       ,2147474666    ,290.566         ,150.800       ,-0.526              ,-0.000              ,1526.489        ,0.00000           ,-0.00000              
16:59:10.172065     ,0.055       ,0.055       ,0.918       ,20.840      ,20.828      ,20.826      ,0.002       ,-0.080      ,0.012       ,0.00107       ,2147474666    ,290.566         ,151.600       ,-0.529              ,-0.000              ,1526.539        ,0.00000           ,-0.00000              
16:59:10.192601     ,0.055       ,0.055       ,0.951       ,20.830      ,20.821      ,20.826      ,-0.005      ,-0.074      ,0.012       ,0.00107       ,2147474666    ,290.566         ,152.000       ,-0.531              ,-0.000              ,1526.587        ,0.00000           ,-0.00000              
16:59:10.213310     ,0.055       ,0.055       ,0.951       ,20.810      ,20.821      ,20.826      ,-0.004      ,-0.070      ,0.011       ,0.00107       ,2147474666    ,290.566         ,151.800       ,-0.530              ,-0.000              ,1526.637        ,0.00000           ,-0.00000              
16:59:10.234243     ,0.055       ,0.054       ,0.951       ,20.830      ,20.837      ,20.826      ,0.011       ,-0.064      ,0.011       ,0.00107       ,2147474666    ,290.566         ,151.400       ,-0.528              ,-0.000              ,1526.689        ,0.00000           ,-0.00000              
16:59:10.256250     ,0.055       ,0.054       ,0.951       ,20.810      ,20.807      ,20.826      ,-0.019      ,-0.064      ,0.011       ,0.00107       ,2147474666    ,290.566         ,151.200       ,-0.528              ,-0.000              ,1526.740        ,0.00000           ,-0.00000              
