Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:32:43.509989     ,0.876       ,0.880       ,23.909      ,16.260      ,16.240      ,16.230      ,0.008       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.008       ,16.237      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:43.521223     ,0.876       ,0.880       ,23.909      ,16.250      ,16.238      ,16.230      ,0.010       ,0.005       ,0.000       ,0.000       ,0.002       ,880.000     ,0.010       ,16.240      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.019         
15:32:43.529991     ,0.876       ,0.880       ,23.909      ,16.250      ,16.238      ,16.230      ,0.009       ,0.000       ,0.000       ,-0.001      ,-0.000      ,880.000     ,0.009       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.019         
15:32:43.541915     ,0.876       ,0.880       ,23.909      ,16.240      ,16.238      ,16.230      ,0.008       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.008       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.004         
15:32:43.549988     ,0.876       ,0.880       ,23.909      ,16.240      ,16.239      ,16.230      ,0.008       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.008       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.004         
15:32:43.560386     ,0.876       ,0.880       ,23.909      ,16.240      ,16.236      ,16.230      ,0.009       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.009       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
15:32:43.573538     ,0.876       ,0.880       ,23.909      ,16.250      ,16.238      ,16.230      ,0.008       ,0.000       ,0.000       ,-0.000      ,0.000       ,880.000     ,0.008       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.001         
15:32:43.581098     ,0.876       ,0.880       ,23.909      ,16.250      ,16.238      ,16.230      ,0.008       ,0.000       ,0.000       ,-0.000      ,0.000       ,880.000     ,0.008       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
15:32:43.589982     ,0.876       ,0.880       ,23.909      ,16.250      ,16.239      ,16.230      ,0.008       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.008       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
15:32:43.600739     ,0.876       ,0.880       ,23.909      ,16.250      ,16.239      ,16.230      ,0.009       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.009       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.018         
15:32:43.609984     ,0.876       ,0.880       ,23.909      ,16.250      ,16.239      ,16.230      ,0.009       ,0.000       ,0.000       ,-0.001      ,-0.000      ,880.000     ,0.009       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.018         
15:32:43.620425     ,0.876       ,0.880       ,23.909      ,16.250      ,16.239      ,16.230      ,0.010       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.010       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:43.629980     ,0.876       ,0.880       ,23.909      ,16.240      ,16.238      ,16.230      ,0.009       ,0.000       ,0.000       ,-0.001      ,-0.000      ,880.000     ,0.009       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:43.639983     ,0.876       ,0.880       ,23.909      ,16.250      ,16.239      ,16.230      ,0.008       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.008       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.649985     ,0.876       ,0.880       ,23.909      ,16.250      ,16.241      ,16.230      ,0.010       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.010       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.659981     ,0.876       ,0.880       ,23.909      ,16.240      ,16.239      ,16.230      ,0.011       ,0.005       ,0.000       ,-0.000      ,0.002       ,880.000     ,0.011       ,16.241      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.002         ,0.001         
15:32:43.680668     ,0.881       ,0.880       ,23.909      ,16.250      ,16.239      ,16.230      ,0.010       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.010       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.680699     ,0.881       ,0.880       ,23.909      ,16.250      ,16.240      ,16.230      ,0.010       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.010       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.695739     ,0.881       ,0.880       ,23.909      ,16.250      ,16.239      ,16.230      ,0.011       ,0.005       ,0.000       ,0.000       ,0.002       ,880.000     ,0.011       ,16.240      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.699978     ,0.881       ,0.880       ,23.909      ,16.250      ,16.238      ,16.230      ,0.010       ,0.000       ,0.000       ,-0.001      ,-0.000      ,880.000     ,0.010       ,16.239      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.715368     ,0.881       ,0.880       ,23.909      ,16.240      ,16.238      ,16.230      ,0.009       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.009       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
15:32:43.719978     ,0.881       ,0.880       ,23.909      ,16.240      ,16.237      ,16.230      ,0.009       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.009       ,16.238      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
15:32:43.736057     ,0.881       ,0.880       ,23.909      ,16.240      ,16.236      ,16.230      ,0.007       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.007       ,16.237      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.004         
15:32:43.739986     ,0.881       ,0.880       ,23.909      ,16.240      ,16.235      ,16.230      ,0.007       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.007       ,16.236      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.004         
15:32:43.749981     ,0.881       ,0.880       ,23.909      ,16.250      ,16.236      ,16.230      ,0.006       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.006       ,16.235      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.004         
15:32:43.760063     ,0.881       ,0.880       ,23.909      ,16.240      ,16.235      ,16.230      ,0.006       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.006       ,16.236      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:43.778830     ,0.881       ,0.880       ,24.056      ,16.250      ,16.236      ,16.230      ,0.006       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.006       ,16.236      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.780016     ,0.881       ,0.880       ,24.056      ,16.240      ,16.234      ,16.230      ,0.006       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.006       ,16.236      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.795833     ,0.881       ,0.880       ,24.056      ,16.250      ,16.235      ,16.230      ,0.005       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.005       ,16.234      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
15:32:43.799979     ,0.881       ,0.880       ,24.056      ,16.240      ,16.234      ,16.230      ,0.006       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.006       ,16.235      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
15:32:43.815324     ,0.881       ,0.880       ,24.056      ,16.250      ,16.236      ,16.230      ,0.004       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.004       ,16.234      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.819978     ,0.881       ,0.880       ,24.056      ,16.240      ,16.235      ,16.230      ,0.007       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.007       ,16.236      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.833810     ,0.881       ,0.880       ,24.056      ,16.240      ,16.236      ,16.230      ,0.006       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.006       ,16.235      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.004         
15:32:43.839979     ,0.881       ,0.880       ,24.056      ,16.250      ,16.237      ,16.230      ,0.007       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.007       ,16.236      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.004         
15:32:43.852293     ,0.881       ,0.880       ,24.056      ,16.240      ,16.236      ,16.230      ,0.007       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.007       ,16.237      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.859980     ,0.881       ,0.880       ,24.056      ,16.240      ,16.234      ,16.230      ,0.007       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.007       ,16.236      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.874260     ,0.876       ,0.880       ,23.909      ,16.220      ,16.231      ,16.230      ,0.001       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.001       ,16.231      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.880029     ,0.876       ,0.880       ,23.909      ,16.250      ,16.233      ,16.230      ,0.001       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.001       ,16.231      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.891399     ,0.876       ,0.880       ,23.909      ,16.240      ,16.230      ,16.230      ,0.003       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.003       ,16.233      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:43.899980     ,0.876       ,0.880       ,23.909      ,16.240      ,16.230      ,16.230      ,0.001       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.001       ,16.230      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:43.910056     ,0.876       ,0.880       ,23.909      ,16.240      ,16.230      ,16.230      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.001       ,16.230      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.000        
15:32:43.919986     ,0.876       ,0.880       ,23.909      ,16.240      ,16.233      ,16.230      ,0.000       ,0.000       ,0.000       ,-0.000      ,0.000       ,880.000     ,0.000       ,16.230      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.000        
15:32:43.929986     ,0.876       ,0.880       ,23.909      ,16.250      ,16.232      ,16.230      ,0.003       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.003       ,16.233      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.001        
15:32:43.939990     ,0.876       ,0.880       ,23.909      ,16.240      ,16.232      ,16.230      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.232      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:43.949984     ,0.876       ,0.880       ,23.909      ,16.220      ,16.229      ,16.230      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.232      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.959999     ,0.876       ,0.880       ,23.909      ,16.240      ,16.231      ,16.230      ,-0.001      ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,-0.001      ,16.229      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.973498     ,0.883       ,0.880       ,23.991      ,16.240      ,16.231      ,16.230      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.231      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.985905     ,0.883       ,0.880       ,23.991      ,16.240      ,16.229      ,16.230      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.231      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:43.989991     ,0.883       ,0.880       ,23.991      ,16.250      ,16.231      ,16.230      ,-0.000      ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,-0.000      ,16.229      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
15:32:44.004489     ,0.883       ,0.880       ,23.991      ,16.240      ,16.233      ,16.230      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.001       ,16.231      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:44.009996     ,0.883       ,0.880       ,23.991      ,16.240      ,16.231      ,16.230      ,0.003       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.003       ,16.233      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:44.023057     ,0.883       ,0.880       ,23.991      ,16.240      ,16.231      ,16.230      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.231      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.008         
15:32:44.030001     ,0.883       ,0.880       ,23.991      ,16.240      ,16.232      ,16.230      ,0.001       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.001       ,16.231      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.008         
15:32:44.041865     ,0.883       ,0.880       ,23.991      ,16.250      ,16.233      ,16.230      ,0.002       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.002       ,16.232      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:44.049992     ,0.883       ,0.880       ,23.991      ,16.240      ,16.234      ,16.230      ,0.003       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.003       ,16.233      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.001        
15:32:44.060437     ,0.883       ,0.880       ,23.991      ,16.220      ,16.231      ,16.230      ,0.004       ,0.000       ,0.000       ,-0.000      ,-0.000      ,880.000     ,0.004       ,16.234      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
15:32:44.073510     ,0.879       ,0.880       ,23.974      ,16.240      ,16.232      ,16.230      ,0.002       ,0.000       ,0.000       ,0.000       ,0.000       ,880.000     ,0.002       ,16.232      ,0.00000       ,98            ,8.613           ,0.000         ,-0.000              ,-0.000              ,23922.098       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,-0.003        
