Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:33:30.594573     ,0.100       ,1.950       ,5.370       ,0.000       ,0.000       ,0.09158       ,1194          ,104.941         ,-10.000       ,0.035               ,0.000               ,-3707.158       ,0.00000           ,0.00000               
16:33:30.604249     ,0.100       ,1.901       ,5.370       ,0.000       ,0.000       ,0.09089       ,1185          ,104.150         ,-10.000       ,0.035               ,0.000               ,-3707.160       ,0.00000           ,0.00000               
16:33:30.635110     ,0.100       ,1.950       ,5.370       ,0.000       ,0.000       ,0.09020       ,1176          ,103.359         ,-10.000       ,0.035               ,0.000               ,-3707.165       ,0.00000           ,0.00000               
16:33:30.654721     ,0.100       ,1.950       ,5.370       ,0.000       ,0.000       ,0.08951       ,1167          ,102.568         ,-10.000       ,0.035               ,0.000               ,-3707.168       ,0.00000           ,0.00000               
16:33:30.675283     ,0.100       ,1.901       ,5.390       ,0.000       ,0.000       ,0.08882       ,1158          ,101.777         ,-10.000       ,0.035               ,0.000               ,-3707.171       ,0.00000           ,0.00000               
16:33:30.695909     ,0.100       ,1.901       ,5.390       ,0.000       ,0.000       ,0.08813       ,1149          ,100.986         ,-10.000       ,0.035               ,0.000               ,-3707.175       ,0.00000           ,0.00000               
16:33:30.707867     ,0.100       ,1.901       ,5.390       ,0.000       ,0.000       ,0.08736       ,1139          ,100.107         ,-10.000       ,0.035               ,0.000               ,-3707.178       ,0.00000           ,0.00000               
16:33:30.727852     ,0.100       ,1.950       ,5.390       ,0.000       ,0.000       ,0.08667       ,1130          ,99.316          ,-10.000       ,0.035               ,0.000               ,-3707.182       ,0.00000           ,0.00000               
16:33:30.747823     ,0.100       ,1.917       ,5.390       ,0.000       ,0.000       ,0.08590       ,1120          ,98.438          ,-10.000       ,0.035               ,0.000               ,-3707.185       ,0.00000           ,0.00000               
16:33:30.767787     ,0.100       ,1.917       ,5.390       ,0.000       ,0.000       ,0.08590       ,1120          ,98.438          ,-10.000       ,0.035               ,0.000               ,-3707.188       ,0.00000           ,0.00000               
16:33:30.787914     ,0.100       ,1.901       ,5.390       ,0.000       ,0.000       ,0.08445       ,1101          ,96.768          ,-10.000       ,0.035               ,0.000               ,-3707.191       ,0.00000           ,0.00000               
16:33:30.807863     ,0.100       ,1.950       ,5.390       ,0.000       ,0.000       ,0.08376       ,1092          ,95.977          ,-10.000       ,0.035               ,0.000               ,-3707.194       ,0.00000           ,0.00000               
16:33:30.827823     ,0.102       ,1.950       ,5.390       ,0.000       ,0.000       ,0.08299       ,1082          ,95.098          ,-10.000       ,0.035               ,0.000               ,-3707.198       ,0.00000           ,0.00000               
16:33:30.847844     ,0.102       ,1.884       ,5.390       ,0.000       ,0.000       ,0.08230       ,1073          ,94.307          ,-10.000       ,0.035               ,0.000               ,-3707.201       ,0.00000           ,0.00000               
16:33:30.867775     ,0.100       ,1.884       ,5.390       ,0.000       ,0.000       ,0.08153       ,1063          ,93.428          ,-10.000       ,0.035               ,0.000               ,-3707.205       ,0.00000           ,0.00000               
16:33:30.887741     ,0.100       ,1.884       ,5.390       ,0.000       ,0.000       ,0.08076       ,1053          ,92.549          ,-10.000       ,0.035               ,0.000               ,-3707.208       ,0.00000           ,0.00000               
16:33:30.907850     ,0.100       ,1.901       ,5.390       ,0.000       ,0.000       ,0.08000       ,1043          ,91.670          ,-10.000       ,0.035               ,0.000               ,-3707.212       ,0.00000           ,0.00000               
16:33:30.927837     ,0.100       ,1.950       ,5.390       ,0.000       ,0.000       ,0.07923       ,1033          ,90.791          ,-10.000       ,0.035               ,0.000               ,-3707.215       ,0.00000           ,0.00000               
16:33:30.947822     ,0.100       ,1.950       ,5.390       ,0.000       ,0.000       ,0.07846       ,1023          ,89.912          ,-10.000       ,0.035               ,0.000               ,-3707.219       ,0.00000           ,0.00000               
16:33:30.968048     ,0.100       ,1.950       ,5.380       ,0.000       ,0.000       ,0.07770       ,1013          ,89.033          ,-10.000       ,0.035               ,0.000               ,-3707.222       ,0.00000           ,0.00000               
16:33:30.987757     ,0.100       ,1.901       ,5.380       ,0.000       ,0.000       ,0.07693       ,1003          ,88.154          ,-10.000       ,0.035               ,0.000               ,-3707.225       ,0.00000           ,0.00000               
16:33:31.007861     ,0.100       ,1.901       ,5.380       ,0.000       ,0.000       ,0.07616       ,993           ,87.275          ,-10.000       ,0.035               ,0.000               ,-3707.229       ,0.00000           ,0.00000               
16:33:31.024270     ,0.100       ,1.901       ,5.380       ,0.000       ,0.000       ,0.07540       ,983           ,86.396          ,-10.000       ,0.035               ,0.000               ,-3707.230       ,0.00000           ,0.00000               
16:33:31.047843     ,0.100       ,1.901       ,5.380       ,0.000       ,0.000       ,0.07463       ,973           ,85.518          ,-10.000       ,0.035               ,0.000               ,-3707.236       ,0.00000           ,0.00000               
16:33:31.067762     ,0.100       ,1.901       ,5.380       ,0.000       ,0.000       ,0.07386       ,963           ,84.639          ,-10.000       ,0.035               ,0.000               ,-3707.239       ,0.00000           ,0.00000               
16:33:31.087883     ,0.100       ,1.884       ,5.380       ,0.000       ,0.000       ,0.07302       ,952           ,83.672          ,-10.000       ,0.035               ,0.000               ,-3707.243       ,0.00000           ,0.00000               
16:33:31.107879     ,0.100       ,1.901       ,5.380       ,0.000       ,0.000       ,0.07225       ,942           ,82.793          ,-10.000       ,0.035               ,0.000               ,-3707.246       ,0.00000           ,0.00000               
16:33:31.127835     ,0.100       ,1.901       ,5.380       ,0.000       ,0.000       ,0.07148       ,932           ,81.914          ,-10.000       ,0.035               ,0.000               ,-3707.250       ,0.00000           ,0.00000               
16:33:31.147824     ,0.100       ,1.950       ,5.380       ,0.000       ,0.000       ,0.07072       ,922           ,81.035          ,-10.000       ,0.035               ,0.000               ,-3707.253       ,0.00000           ,0.00000               
16:33:31.167763     ,0.100       ,1.901       ,5.370       ,0.000       ,0.000       ,0.06995       ,912           ,80.156          ,-10.000       ,0.035               ,0.000               ,-3707.257       ,0.00000           ,0.00000               
16:33:31.187913     ,0.100       ,1.901       ,5.370       ,0.000       ,0.000       ,0.06918       ,902           ,79.277          ,-10.000       ,0.035               ,0.000               ,-3707.260       ,0.00000           ,0.00000               
16:33:31.207772     ,0.100       ,1.901       ,5.370       ,0.000       ,0.000       ,0.06849       ,893           ,78.486          ,-10.000       ,0.035               ,0.000               ,-3707.263       ,0.00000           ,0.00000               
16:33:31.228313     ,0.100       ,1.901       ,5.370       ,0.000       ,0.000       ,0.06780       ,884           ,77.695          ,-10.000       ,0.035               ,0.000               ,-3707.266       ,0.00000           ,0.00000               
16:33:31.248858     ,0.100       ,1.901       ,5.370       ,0.000       ,0.000       ,0.06711       ,875           ,76.904          ,-10.000       ,0.035               ,0.000               ,-3707.270       ,0.00000           ,0.00000               
