Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
08:26:49.622957     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483641    ,359.385         ,29.000        ,-0.101              ,-0.105              ,-3335.197       ,-0.001            ,0.000                 
08:26:49.640850     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483641    ,359.385         ,28.000        ,-0.098              ,-0.105              ,-3335.188       ,-0.001            ,0.000                 
08:26:49.658639     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483641    ,359.385         ,28.000        ,-0.098              ,-0.105              ,-3335.180       ,-0.001            ,0.000                 
08:26:49.685404     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483641    ,359.385         ,28.000        ,-0.098              ,-0.105              ,-3335.169       ,-0.001            ,-0.000                
08:26:49.703211     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483641    ,359.385         ,29.000        ,-0.101              ,-0.105              ,-3335.156       ,-0.001            ,-0.000                
08:26:49.720892     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483641    ,359.385         ,31.000        ,-0.108              ,-0.105              ,-3335.144       ,-0.001            ,-0.000                
08:26:49.738841     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483640    ,359.297         ,31.000        ,-0.108              ,-0.105              ,-3335.134       ,-0.001            ,-0.000                
08:26:49.765452     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483640    ,359.297         ,31.000        ,-0.108              ,-0.105              ,-3335.125       ,0.000             ,-0.000                
08:26:49.783312     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483640    ,359.297         ,31.000        ,-0.108              ,-0.105              ,-3335.113       ,0.000             ,-0.000                
08:26:49.800995     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483640    ,359.297         ,29.000        ,-0.101              ,-0.105              ,-3335.117       ,0.000             ,-0.000                
08:26:49.818718     ,0.000       ,0.000       ,5.260       ,5.266       ,-0.002      ,0.002         ,2147483640    ,359.297         ,20.000        ,-0.070              ,-0.105              ,-3335.126       ,0.000             ,-0.000                
08:26:49.845351     ,0.000       ,0.000       ,5.270       ,5.266       ,-0.002      ,0.002         ,2147483639    ,359.209         ,13.000        ,-0.045              ,-0.105              ,-3335.131       ,0.000             ,-0.000                
08:26:49.863253     ,0.000       ,0.000       ,5.270       ,5.266       ,-0.002      ,0.002         ,2147483638    ,359.121         ,8.000         ,-0.028              ,-0.105              ,-3335.135       ,0.000             ,-0.000                
08:26:49.881273     ,0.000       ,0.000       ,5.270       ,5.266       ,0.002       ,0.002         ,2147483636    ,358.945         ,3.000         ,-0.010              ,0.104               ,-3335.144       ,0.001             ,-0.001                
08:26:49.898928     ,0.000       ,0.000       ,5.270       ,5.266       ,0.002       ,0.002         ,2147483635    ,358.857         ,-2.000        ,0.007               ,0.104               ,-3335.154       ,0.001             ,-0.001                
08:26:49.925575     ,0.000       ,0.000       ,5.320       ,5.266       ,0.002       ,0.001         ,2147483632    ,358.594         ,-7.000        ,0.024               ,0.104               ,-3335.164       ,0.001             ,-0.001                
08:26:49.943301     ,0.000       ,0.000       ,5.320       ,5.266       ,0.002       ,0.001         ,2147483630    ,358.418         ,-12.000       ,0.042               ,0.104               ,-3335.175       ,0.001             ,-0.001                
08:26:49.961141     ,0.000       ,0.000       ,5.320       ,5.266       ,0.005       ,0.001         ,2147483628    ,358.242         ,-15.000       ,0.052               ,0.104               ,-3335.184       ,0.002             ,-0.001                
