Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:30:00.945345     ,0.881       ,0.880       ,20.077      ,14.400      ,14.400      ,14.194      ,0.206       ,0.196       ,0.000          ,0.000       ,3.590       ,0.000       ,-0.019      ,880.000     ,0.000       ,0.206       ,14.40000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43945       ,0.00000               ,-0.000        ,5.360         ,5.360         ,-0.019        ,-0.038        
09:30:00.958000     ,0.881       ,0.880       ,20.077      ,14.310      ,14.310      ,14.194      ,0.026       ,0.026       ,0.000          ,0.000       ,0.818       ,0.000       ,-0.009      ,880.000     ,0.000       ,0.026       ,14.22000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.360         ,5.360         ,-0.009        ,-0.030        
09:30:00.973512     ,0.881       ,0.880       ,20.077      ,14.060      ,14.060      ,14.194      ,-0.134      ,-0.129      ,0.000          ,0.000       ,-2.139      ,0.000       ,-0.019      ,880.000     ,0.000       ,-0.134      ,14.06000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.360         ,5.360         ,-0.019        ,-0.009        
09:30:00.994410     ,0.881       ,0.880       ,20.077      ,14.040      ,14.040      ,14.194      ,-0.154      ,-0.149      ,0.000          ,0.000       ,-3.888      ,0.000       ,-0.039      ,880.000     ,0.000       ,-0.154      ,14.04000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43945       ,0.00000               ,-0.000        ,5.350         ,5.350         ,-0.039        ,-0.024        
09:30:01.006073     ,0.881       ,0.880       ,20.077      ,14.120      ,14.120      ,14.194      ,-0.074      ,-0.072      ,0.000          ,0.000       ,-2.896      ,0.000       ,-0.049      ,880.000     ,0.000       ,-0.074      ,14.12000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.350         ,5.350         ,-0.049        ,-0.030        
09:30:01.017509     ,0.881       ,0.880       ,20.077      ,14.300      ,14.300      ,14.194      ,0.106       ,0.103       ,0.000          ,0.000       ,0.166       ,0.000       ,-0.039      ,880.000     ,0.000       ,0.106       ,14.30000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.340         ,5.340         ,-0.039        ,-0.037        
09:30:01.033459     ,0.881       ,0.880       ,20.077      ,14.370      ,14.370      ,14.194      ,0.176       ,0.167       ,0.000          ,0.000       ,2.058       ,0.000       ,-0.029      ,880.000     ,0.000       ,0.176       ,14.37000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.320         ,5.320         ,-0.029        ,-0.038        
09:30:01.054695     ,0.881       ,0.880       ,20.077      ,14.180      ,14.180      ,14.194      ,0.176       ,0.167       ,0.000          ,0.000       ,2.058       ,0.000       ,-0.029      ,880.000     ,0.000       ,0.176       ,14.37000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.290         ,5.290         ,-0.029        ,-0.030        
09:30:01.064051     ,0.881       ,0.880       ,20.077      ,14.090      ,14.090      ,14.194      ,-0.104      ,-0.103      ,0.000          ,0.000       ,-1.634      ,0.000       ,-0.029      ,880.000     ,0.000       ,-0.104      ,14.09000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.280         ,5.280         ,-0.029        ,-0.014        
09:30:01.081272     ,0.878       ,0.880       ,20.044      ,14.010      ,14.010      ,14.194      ,-0.164      ,-0.156      ,0.000          ,0.000       ,-3.309      ,0.000       ,-0.039      ,880.000     ,0.000       ,-0.164      ,14.03000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25723.43750       ,0.00000               ,-0.000        ,5.270         ,5.270         ,-0.039        ,-0.038        
