Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
18:31:14.984482     ,0.883       ,0.880       ,19.618      ,15.770      ,15.770      ,15.600      ,0.110       ,0.062       ,0.000          ,0.000       ,3.116       ,0.000       ,-0.046      ,880.000     ,0.000       ,0.110       ,15.71000      ,2147481158    ,-0.008          ,141.152       ,-1.000              ,0.003               ,-0.008          ,25370.07227       ,0.00767               ,0.003         ,5.640         ,5.640         ,-0.036        ,-0.046        
18:31:14.993477     ,0.883       ,0.880       ,19.618      ,15.790      ,15.790      ,15.600      ,0.190       ,0.140       ,0.000          ,0.000       ,3.552       ,0.000       ,-0.026      ,880.000     ,0.000       ,0.190       ,15.79000      ,2147481158    ,-0.008          ,141.152       ,-1.000              ,0.003               ,-0.008          ,25370.07227       ,0.00000               ,0.003         ,5.640         ,5.640         ,-0.026        ,-0.029        
18:31:15.009789     ,0.883       ,0.880       ,19.618      ,15.810      ,15.810      ,15.600      ,0.210       ,0.165       ,0.000          ,0.000       ,3.227       ,0.000       ,-0.016      ,880.000     ,0.000       ,0.210       ,15.81000      ,2147481158    ,-0.008          ,141.152       ,-1.000              ,0.003               ,-0.008          ,25370.07227       ,0.00000               ,0.003         ,5.640         ,5.640         ,-0.016        ,-0.008        
18:31:15.023378     ,0.883       ,0.880       ,19.618      ,15.750      ,15.750      ,15.600      ,0.150       ,0.143       ,0.000          ,0.000       ,0.666       ,0.000       ,0.004       ,880.000     ,0.000       ,0.150       ,15.75000      ,2147481158    ,-0.008          ,141.152       ,-0.600              ,0.002               ,-0.007          ,25370.07227       ,0.00000               ,0.002         ,5.640         ,5.640         ,0.004         ,-0.003        
18:31:15.033393     ,0.883       ,0.880       ,19.618      ,15.780      ,15.780      ,15.600      ,0.150       ,0.143       ,0.000          ,0.000       ,0.666       ,0.000       ,0.004       ,880.000     ,0.000       ,0.150       ,15.75000      ,2147481158    ,-0.008          ,141.152       ,-0.200              ,0.001               ,-0.007          ,25370.07227       ,0.00000               ,0.002         ,5.640         ,5.640         ,0.004         ,-0.011        
18:31:15.046900     ,0.879       ,0.880       ,19.569      ,15.790      ,15.790      ,15.600      ,0.190       ,0.174       ,0.000          ,0.000       ,1.299       ,0.000       ,0.024       ,880.000     ,0.000       ,0.190       ,15.79000      ,2147481158    ,-0.008          ,141.152       ,0.000               ,-0.000              ,-0.006          ,25370.07227       ,0.00000               ,0.002         ,5.630         ,5.630         ,0.024         ,0.033         
18:31:15.063568     ,0.879       ,0.880       ,19.569      ,15.780      ,15.780      ,15.600      ,0.190       ,0.178       ,0.000          ,0.000       ,1.028       ,0.000       ,0.034       ,880.000     ,0.000       ,0.190       ,15.79000      ,2147481158    ,-0.008          ,141.152       ,0.000               ,-0.000              ,-0.005          ,25370.07422       ,0.00000               ,0.002         ,5.630         ,5.630         ,0.034         ,0.039         
18:31:15.074564     ,0.879       ,0.880       ,19.569      ,15.650      ,15.650      ,15.600      ,0.050       ,0.093       ,0.000          ,0.000       ,-2.828      ,0.000       ,0.054       ,880.000     ,0.000       ,0.050       ,15.65000      ,2147481159    ,-0.008          ,141.240       ,0.000               ,-0.000              ,-0.005          ,25370.07422       ,0.00000               ,0.002         ,5.630         ,5.630         ,0.054         ,0.044         
18:31:15.089770     ,0.879       ,0.880       ,19.569      ,15.600      ,15.600      ,15.600      ,-0.000      ,0.052       ,0.000          ,0.000       ,-3.242      ,0.000       ,0.064       ,880.000     ,0.000       ,-0.000      ,15.60000      ,2147481159    ,-0.008          ,141.240       ,0.000               ,-0.000              ,-0.003          ,25370.07422       ,0.00000               ,0.001         ,5.630         ,5.630         ,0.064         ,0.050         
18:31:15.109762     ,0.879       ,0.880       ,19.569      ,15.380      ,15.380      ,15.600      ,-0.220      ,-0.111      ,0.000          ,0.000       ,-7.335      ,0.000       ,0.064       ,880.000     ,0.000       ,-0.220      ,15.38000      ,2147481160    ,-0.008          ,141.328       ,0.000               ,-0.000              ,-0.001          ,25370.07422       ,0.00000               ,0.000         ,5.630         ,5.630         ,0.064         ,0.074         
