Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:55:10.794082     ,0.879       ,0.880       ,20.339      ,14.390      ,14.390      ,14.381      ,-0.101      ,250.000     ,1.000          ,15.782      ,-0.063      ,-2.767      ,0.020       ,880.000     ,0.000       ,-0.101      ,14.28000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.030         ,0.022         
16:55:10.804760     ,0.879       ,0.880       ,20.339      ,14.440      ,14.440      ,14.381      ,0.059       ,250.000     ,1.000          ,-8.649      ,0.035       ,1.966       ,0.040       ,880.000     ,0.000       ,0.059       ,14.44000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.040         ,0.028         
16:55:10.814895     ,0.879       ,0.880       ,20.339      ,14.490      ,14.490      ,14.381      ,0.109       ,250.000     ,1.000          ,-18.017     ,0.072       ,2.773       ,0.050       ,880.000     ,0.000       ,0.109       ,14.49000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.050         ,0.037         
16:55:10.821792     ,0.879       ,0.880       ,20.339      ,14.480      ,14.480      ,14.381      ,0.099       ,250.000     ,1.000          ,-18.579     ,0.074       ,1.848       ,0.060       ,880.000     ,0.000       ,0.099       ,14.48000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.070         ,0.041         
16:55:10.821854     ,0.879       ,0.880       ,20.339      ,14.480      ,14.480      ,14.381      ,0.099       ,250.000     ,1.000          ,-20.168     ,0.081       ,1.458       ,0.070       ,880.000     ,0.000       ,0.099       ,14.48000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.070         ,0.041         
16:55:10.843927     ,0.879       ,0.880       ,20.339      ,14.340      ,14.340      ,14.381      ,-0.041      ,250.000     ,1.000          ,1.738       ,-0.007      ,-2.084      ,0.070       ,880.000     ,0.000       ,-0.041      ,14.34000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.070         ,0.080         
16:55:10.853845     ,0.879       ,0.880       ,20.339      ,14.260      ,14.260      ,14.381      ,-0.041      ,250.000     ,1.000          ,1.738       ,-0.007      ,-2.084      ,0.070       ,880.000     ,0.000       ,-0.041      ,14.34000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.070         ,0.070         
16:55:10.865128     ,0.879       ,0.880       ,20.339      ,14.300      ,14.300      ,14.381      ,-0.121      ,250.000     ,1.000          ,17.157      ,-0.069      ,-3.812      ,0.060       ,880.000     ,0.000       ,-0.121      ,14.26000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.060         ,0.061         
16:55:10.874089     ,0.879       ,0.880       ,20.339      ,14.300      ,14.300      ,14.381      ,-0.081      ,250.000     ,1.000          ,13.715      ,-0.055      ,-1.831      ,0.050       ,880.000     ,0.000       ,-0.081      ,14.30000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.040         ,0.058         
16:55:10.888335     ,0.876       ,0.880       ,20.224      ,14.420      ,14.420      ,14.381      ,0.039       ,250.000     ,1.000          ,-4.348      ,0.017       ,1.278       ,0.050       ,880.000     ,0.000       ,0.039       ,14.42000      ,2             ,0.000           ,0.176         ,0.000               ,-0.000              ,-0.000          ,24976.94336       ,0.00000               ,0.000         ,5.230         ,5.230         ,0.050         ,0.039         
