Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
16:37:47.452012     ,0.051       ,0.000       ,0.836       ,16.210      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.200       ,0.105               ,0.000               ,-2352.458       ,0.00000           ,0.00000               
16:37:47.472724     ,0.051       ,0.000       ,0.853       ,16.210      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-29.400       ,0.103               ,0.000               ,-2352.469       ,0.00000           ,0.00000               
16:37:47.493367     ,0.051       ,0.000       ,0.853       ,16.220      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-29.200       ,0.102               ,0.000               ,-2352.480       ,0.00000           ,0.00000               
16:37:47.514136     ,0.051       ,0.000       ,0.853       ,16.210      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-29.800       ,0.104               ,0.000               ,-2352.491       ,0.00000           ,0.00000               
16:37:47.535025     ,0.049       ,0.000       ,0.836       ,16.200      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.400       ,0.106               ,0.000               ,-2352.500       ,0.00000           ,0.00000               
16:37:47.555780     ,0.049       ,0.000       ,0.869       ,16.200      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.400       ,0.106               ,0.000               ,-2352.515       ,0.00000           ,0.00000               
16:37:47.567869     ,0.049       ,0.000       ,0.869       ,16.210      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.000       ,0.105               ,0.000               ,-2352.520       ,0.00000           ,0.00000               
16:37:47.587876     ,0.049       ,0.000       ,0.853       ,16.210      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.000       ,0.105               ,0.000               ,-2352.530       ,0.00000           ,0.00000               
16:37:47.607878     ,0.051       ,0.000       ,0.853       ,16.220      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.000       ,0.105               ,0.000               ,-2352.539       ,0.00000           ,0.00000               
16:37:47.627876     ,0.051       ,0.000       ,0.836       ,16.210      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.000       ,0.105               ,0.000               ,-2352.548       ,0.00000           ,0.00000               
16:37:47.647880     ,0.049       ,0.000       ,0.836       ,16.210      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.000       ,0.105               ,0.000               ,-2352.559       ,0.00000           ,0.00000               
16:37:47.667878     ,0.051       ,0.000       ,0.836       ,16.220      ,0.000       ,0.000       ,0.00207       ,1994          ,175.254         ,-30.000       ,0.105               ,0.000               ,-2352.568       ,0.00000           ,0.00000               
