Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
19:13:37.549612     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-16.000       ,0.056               ,0.000               ,-3834.430       ,0.00000           ,0.00000               
19:13:37.570503     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.800       ,0.055               ,0.000               ,-3834.434       ,0.00000           ,0.00000               
19:13:37.591222     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.400       ,0.054               ,0.000               ,-3834.438       ,0.00000           ,0.00000               
19:13:37.611813     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.800       ,0.052               ,0.000               ,-3834.443       ,0.00000           ,0.00000               
19:13:37.632578     ,0.051       ,0.000       ,0.885       ,5.340       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.600       ,0.051               ,0.000               ,-3834.450       ,0.00000           ,0.00000               
19:13:37.653203     ,0.051       ,0.000       ,0.885       ,5.340       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.600       ,0.051               ,0.000               ,-3834.455       ,0.00000           ,0.00000               
19:13:37.673755     ,0.051       ,0.000       ,0.836       ,5.340       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.460       ,0.00000           ,0.00000               
19:13:37.694399     ,0.051       ,0.000       ,0.836       ,5.340       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.466       ,0.00000           ,0.00000               
19:13:37.715053     ,0.051       ,0.000       ,0.885       ,5.340       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.471       ,0.00000           ,0.00000               
19:13:37.735678     ,0.049       ,0.000       ,0.820       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.200       ,0.053               ,0.000               ,-3834.476       ,0.00000           ,0.00000               
19:13:37.747737     ,0.051       ,0.000       ,0.820       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.600       ,0.054               ,0.000               ,-3834.479       ,0.00000           ,0.00000               
19:13:37.775774     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.600       ,0.054               ,0.000               ,-3834.485       ,0.00000           ,0.00000               
19:13:37.787734     ,0.051       ,0.000       ,0.853       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.200       ,0.053               ,0.000               ,-3834.487       ,0.00000           ,0.00000               
19:13:37.807775     ,0.049       ,0.000       ,0.853       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.600       ,0.051               ,0.000               ,-3834.491       ,0.00000           ,0.00000               
19:13:37.827753     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.200       ,0.050               ,0.000               ,-3834.495       ,0.00000           ,0.00000               
19:13:37.847739     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.000       ,0.049               ,0.000               ,-3834.502       ,0.00000           ,0.00000               
19:13:37.867734     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.400       ,0.050               ,0.000               ,-3834.509       ,0.00000           ,0.00000               
19:13:37.887737     ,0.049       ,0.000       ,0.869       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.200       ,0.053               ,0.000               ,-3834.515       ,0.00000           ,0.00000               
19:13:37.907762     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.800       ,0.055               ,0.000               ,-3834.519       ,0.00000           ,0.00000               
19:13:37.927754     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-16.000       ,0.056               ,0.000               ,-3834.523       ,0.00000           ,0.00000               
19:13:37.947737     ,0.051       ,0.000       ,0.836       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.600       ,0.054               ,0.000               ,-3834.528       ,0.00000           ,0.00000               
19:13:37.967733     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.200       ,0.053               ,0.000               ,-3834.532       ,0.00000           ,0.00000               
19:13:37.987734     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.537       ,0.00000           ,0.00000               
19:13:38.007759     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.543       ,0.00000           ,0.00000               
19:13:38.027761     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.549       ,0.00000           ,0.00000               
19:13:38.047748     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.400       ,0.054               ,0.000               ,-3834.554       ,0.00000           ,0.00000               
19:13:38.067734     ,0.051       ,0.000       ,0.869       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.400       ,0.054               ,0.000               ,-3834.558       ,0.00000           ,0.00000               
19:13:38.087737     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.200       ,0.053               ,0.000               ,-3834.562       ,0.00000           ,0.00000               
19:13:38.107754     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.800       ,0.052               ,0.000               ,-3834.565       ,0.00000           ,0.00000               
19:13:38.127746     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.400       ,0.050               ,0.000               ,-3834.570       ,0.00000           ,0.00000               
19:13:38.147751     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.000       ,0.049               ,0.000               ,-3834.575       ,0.00000           ,0.00000               
19:13:38.168350     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.000       ,0.049               ,0.000               ,-3834.581       ,0.00000           ,0.00000               
19:13:38.188929     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.200       ,0.050               ,0.000               ,-3834.586       ,0.00000           ,0.00000               
19:13:38.209737     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.600       ,0.051               ,0.000               ,-3834.592       ,0.00000           ,0.00000               
19:13:38.230445     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.598       ,0.00000           ,0.00000               
19:13:38.251290     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.602       ,0.00000           ,0.00000               
19:13:38.272493     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.608       ,0.00000           ,0.00000               
19:13:38.293759     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.800       ,0.052               ,0.000               ,-3834.613       ,0.00000           ,0.00000               
19:13:38.315049     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.600       ,0.051               ,0.000               ,-3834.619       ,0.00000           ,0.00000               
19:13:38.336119     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-14.800       ,0.052               ,0.000               ,-3834.627       ,0.00000           ,0.00000               
19:13:38.347756     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.600       ,0.054               ,0.000               ,-3834.631       ,0.00000           ,0.00000               
19:13:38.367749     ,0.051       ,0.000       ,0.853       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-16.400       ,0.057               ,0.000               ,-3834.636       ,0.00000           ,0.00000               
19:13:38.387758     ,0.049       ,0.000       ,0.853       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-16.800       ,0.059               ,0.000               ,-3834.640       ,0.00000           ,0.00000               
19:13:38.407760     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-16.600       ,0.058               ,0.000               ,-3834.644       ,0.00000           ,0.00000               
19:13:38.427769     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.800       ,0.055               ,0.000               ,-3834.648       ,0.00000           ,0.00000               
19:13:38.447762     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.200       ,0.053               ,0.000               ,-3834.653       ,0.00000           ,0.00000               
19:13:38.467755     ,0.051       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.658       ,0.00000           ,0.00000               
19:13:38.487729     ,0.049       ,0.000       ,0.885       ,5.330       ,0.000       ,0.000       ,-0.00721      ,2147483554    ,351.738         ,-15.000       ,0.052               ,0.000               ,-3834.665       ,0.00000           ,0.00000               
