Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
08:30:40.758255     ,0.000       ,0.000       ,0.000       ,6.530       ,6.530       ,6.530       ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,64            ,0.005           ,5.625         ,5.800               ,-0.020              ,0.000           ,25363.68359       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.768241     ,0.000       ,0.000       ,0.000       ,6.530       ,6.530       ,6.530       ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,69            ,0.006           ,6.064         ,6.000               ,-0.021              ,0.000           ,25363.68555       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
08:30:40.778257     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.533       ,0.007       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,74            ,0.006           ,6.504         ,6.400               ,-0.022              ,0.000           ,25363.68555       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.794104     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.535       ,0.005       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,80            ,0.007           ,7.031         ,6.800               ,-0.024              ,0.000           ,25363.68750       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.798252     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.536       ,0.004       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,85            ,0.007           ,7.471         ,7.000               ,-0.024              ,0.000           ,25363.68945       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.808252     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.537       ,0.003       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,90            ,0.007           ,7.910         ,7.400               ,-0.026              ,0.000           ,25363.69141       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.003         
08:30:40.818239     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.537       ,0.003       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,96            ,0.008           ,8.438         ,7.800               ,-0.027              ,0.000           ,25363.69336       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.828254     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.538       ,0.002       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,101           ,0.008           ,8.877         ,8.000               ,-0.028              ,0.000           ,25363.69531       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.838243     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.538       ,0.002       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,107           ,0.009           ,9.404         ,8.400               ,-0.029              ,0.000           ,25363.69727       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.848254     ,0.000       ,0.000       ,0.000       ,6.530       ,6.530       ,6.537       ,-0.007      ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,113           ,0.009           ,9.932         ,8.800               ,-0.031              ,0.000           ,25363.69922       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.858252     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.537       ,0.003       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,119           ,0.010           ,10.459        ,9.000               ,-0.031              ,0.000           ,25363.70117       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.868243     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.538       ,0.002       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,125           ,0.010           ,10.986        ,9.400               ,-0.033              ,0.000           ,25363.70312       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.001         
08:30:40.878249     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.538       ,0.002       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,131           ,0.010           ,11.514        ,9.800               ,-0.034              ,0.000           ,25363.70508       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.894012     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.538       ,0.002       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,138           ,0.011           ,12.129        ,10.000              ,-0.035              ,0.000           ,25363.70703       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.001         
08:30:40.898255     ,0.000       ,0.000       ,0.000       ,6.550       ,6.550       ,6.539       ,0.011       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,144           ,0.011           ,12.656        ,10.000              ,-0.035              ,0.000           ,25363.71094       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.908260     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.539       ,0.001       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,150           ,0.012           ,13.184        ,10.400              ,-0.036              ,0.000           ,25363.71289       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.918236     ,0.000       ,0.000       ,0.000       ,6.540       ,6.540       ,6.539       ,0.001       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,157           ,0.012           ,13.799        ,10.800              ,-0.038              ,0.000           ,25363.71289       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.928249     ,0.000       ,0.000       ,0.000       ,6.560       ,6.560       ,6.540       ,0.020       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,163           ,0.013           ,14.326        ,11.000              ,-0.038              ,0.000           ,25363.71680       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.938237     ,0.000       ,0.000       ,0.000       ,6.550       ,6.550       ,6.541       ,0.009       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,170           ,0.013           ,14.941        ,11.000              ,-0.038              ,0.000           ,25363.71875       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.948260     ,0.000       ,0.000       ,0.000       ,6.550       ,6.550       ,6.541       ,0.009       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,177           ,0.014           ,15.557        ,11.000              ,-0.038              ,0.000           ,25363.72070       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.958258     ,0.000       ,0.000       ,0.000       ,6.560       ,6.560       ,6.542       ,0.018       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,184           ,0.014           ,16.172        ,11.000              ,-0.038              ,0.000           ,25363.72070       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.968240     ,0.000       ,0.000       ,0.000       ,6.560       ,6.560       ,6.543       ,0.017       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,192           ,0.015           ,16.875        ,11.000              ,-0.038              ,0.000           ,25363.72070       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
08:30:40.978257     ,0.000       ,0.000       ,0.000       ,6.560       ,6.560       ,6.543       ,0.017       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,199           ,0.016           ,17.490        ,11.000              ,-0.038              ,0.000           ,25363.72070       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.993922     ,0.000       ,0.000       ,0.000       ,6.560       ,6.560       ,6.544       ,0.016       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,207           ,0.016           ,18.193        ,10.600              ,-0.037              ,0.000           ,25363.72070       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:40.998246     ,0.000       ,0.000       ,0.000       ,6.560       ,6.560       ,6.545       ,0.015       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,215           ,0.017           ,18.896        ,9.800               ,-0.034              ,0.000           ,25363.72070       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:41.008254     ,0.000       ,0.000       ,0.000       ,6.570       ,6.570       ,6.546       ,0.024       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,223           ,0.017           ,19.600        ,8.800               ,-0.031              ,0.000           ,25363.72266       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
08:30:41.018240     ,0.000       ,0.000       ,0.000       ,6.570       ,6.570       ,6.547       ,0.023       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,231           ,0.018           ,20.303        ,8.200               ,-0.029              ,0.000           ,25363.72266       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,-0.001        
08:30:41.028256     ,0.000       ,0.000       ,0.000       ,6.560       ,6.560       ,6.547       ,0.013       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,240           ,0.019           ,21.094        ,7.600               ,-0.027              ,0.000           ,25363.72266       ,0.00000               ,0.000         ,0.000         ,0.000         ,0.000         ,0.000         
