Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
11:06:02.490092     ,0.000       ,0.000       ,5.360       ,5.312       ,-0.008      ,-0.00107      ,2147480747    ,105.029         ,-13.000       ,0.045               ,-0.101              ,-4804.762       ,0.00766           ,0.00411               
11:06:02.510094     ,0.000       ,0.000       ,5.360       ,5.312       ,-0.013      ,-0.00123      ,2147480745    ,104.854         ,-12.000       ,0.042               ,-0.098              ,-4804.755       ,0.01150           ,0.00654               
11:06:02.530104     ,0.000       ,0.000       ,5.360       ,5.312       ,-0.019      ,-0.00138      ,2147480743    ,104.678         ,-5.000        ,0.017               ,-0.097              ,-4804.744       ,0.00768           ,0.00790               
11:06:02.550084     ,0.000       ,0.000       ,5.360       ,5.312       ,-0.028      ,-0.00153      ,2147480741    ,104.502         ,1.000         ,-0.003              ,-0.097              ,-4804.734       ,0.00767           ,0.00814               
11:06:02.570145     ,0.000       ,0.000       ,5.310       ,5.312       ,-0.022      ,-0.00153      ,2147480741    ,104.502         ,6.000         ,-0.021              ,-0.097              ,-4804.726       ,0.00000           ,0.00744               
11:06:02.590109     ,0.000       ,0.000       ,5.310       ,5.312       ,-0.016      ,-0.00153      ,2147480741    ,104.502         ,9.000         ,-0.031              ,-0.099              ,-4804.719       ,0.00000           ,0.00553               
11:06:02.610088     ,0.000       ,0.000       ,5.310       ,5.312       ,-0.010      ,-0.00146      ,2147480742    ,104.590         ,12.000        ,-0.042              ,-0.102              ,-4804.712       ,-0.00384          ,0.00280               
11:06:02.630111     ,0.000       ,0.000       ,5.310       ,5.312       ,-0.005      ,-0.00130      ,2147480744    ,104.766         ,13.000        ,-0.045              ,-0.105              ,-4804.707       ,-0.00768          ,0.00013               
11:06:02.650096     ,0.000       ,0.000       ,5.310       ,5.312       ,0.001       ,-0.00107      ,2147480747    ,105.029         ,13.000        ,-0.045              ,0.102               ,-4804.703       ,-0.01151          ,-0.00297              
11:06:02.670097     ,0.000       ,0.000       ,5.260       ,5.312       ,0.007       ,-0.00092      ,2147480749    ,105.205         ,13.000        ,-0.045              ,0.099               ,-4804.700       ,-0.00767          ,-0.00599              
11:06:02.690109     ,0.000       ,0.000       ,5.260       ,5.312       ,0.013       ,-0.00069      ,2147480752    ,105.469         ,12.000        ,-0.042              ,0.097               ,-4804.709       ,-0.01150          ,-0.00786              
11:06:02.710087     ,0.000       ,0.000       ,5.260       ,5.312       ,0.019       ,-0.00046      ,2147480755    ,105.732         ,1.000         ,-0.003              ,0.096               ,-4804.722       ,-0.01151          ,-0.00894              
11:06:02.730101     ,0.000       ,0.000       ,5.260       ,5.312       ,0.024       ,-0.00038      ,2147480756    ,105.820         ,-5.000        ,0.017               ,0.095               ,-4804.731       ,-0.00383          ,-0.00963              
11:06:02.750087     ,0.000       ,0.000       ,5.260       ,5.312       ,0.030       ,-0.00038      ,2147480756    ,105.820         ,-9.000        ,0.031               ,0.096               ,-4804.738       ,0.00000           ,-0.00833              
11:06:02.770095     ,0.000       ,0.000       ,5.330       ,5.312       ,0.022       ,-0.00038      ,2147480756    ,105.820         ,-10.000       ,0.035               ,0.099               ,-4804.746       ,0.00000           ,-0.00535              
11:06:02.790101     ,0.000       ,0.000       ,5.330       ,5.312       ,0.014       ,-0.00038      ,2147480756    ,105.820         ,-12.000       ,0.042               ,0.102               ,-4804.752       ,0.00000           ,-0.00278              
11:06:02.810101     ,0.000       ,0.000       ,5.330       ,5.312       ,0.006       ,-0.00054      ,2147480754    ,105.645         ,-13.000       ,0.045               ,0.104               ,-4804.757       ,0.00767           ,-0.00090              
11:06:02.830114     ,0.000       ,0.000       ,5.330       ,5.312       ,-0.002      ,-0.00077      ,2147480751    ,105.381         ,-13.000       ,0.045               ,-0.103              ,-4804.759       ,0.01151           ,0.00181               
11:06:02.850154     ,0.000       ,0.000       ,5.330       ,5.312       ,-0.010      ,-0.00100      ,2147480748    ,105.117         ,-12.000       ,0.042               ,-0.099              ,-4804.762       ,0.01150           ,0.00549               
11:06:02.870155     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.012      ,-0.00123      ,2147480745    ,104.854         ,-9.000        ,0.031               ,-0.096              ,-4804.754       ,0.01152           ,0.00840               
11:06:02.890087     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.013      ,-0.00138      ,2147480743    ,104.678         ,-2.000        ,0.007               ,-0.095              ,-4804.743       ,0.00767           ,0.00975               
11:06:02.910091     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.013      ,-0.00153      ,2147480741    ,104.502         ,4.000         ,-0.014              ,-0.095              ,-4804.734       ,0.00767           ,0.00982               
11:06:02.930121     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.015      ,-0.00161      ,2147480740    ,104.414         ,6.000         ,-0.021              ,-0.095              ,-4804.728       ,0.00767           ,0.00928               
11:06:02.950084     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.016      ,-0.00161      ,2147480740    ,104.414         ,9.000         ,-0.031              ,-0.097              ,-4804.722       ,0.00383           ,0.00783               
11:06:02.970096     ,0.000       ,0.000       ,5.260       ,5.312       ,-0.012      ,-0.00153      ,2147480741    ,104.502         ,10.000        ,-0.035              ,-0.099              ,-4804.718       ,0.00000           ,0.00572               
11:06:02.990079     ,0.000       ,0.000       ,5.260       ,5.312       ,-0.002      ,-0.00146      ,2147480742    ,104.590         ,12.000        ,-0.042              ,-0.102              ,-4804.711       ,-0.00384          ,0.00273               
11:06:03.010078     ,0.000       ,0.000       ,5.260       ,5.312       ,0.012       ,-0.00123      ,2147480745    ,104.854         ,12.000        ,-0.042              ,0.103               ,-4804.706       ,-0.01154          ,-0.00166              
11:06:03.030093     ,0.000       ,0.000       ,5.260       ,5.312       ,0.021       ,-0.00107      ,2147480747    ,105.029         ,13.000        ,-0.045              ,0.100               ,-4804.702       ,-0.00767          ,-0.00457              
11:06:03.050085     ,0.000       ,0.000       ,5.260       ,5.312       ,0.030       ,-0.00084      ,2147480750    ,105.293         ,9.000         ,-0.031              ,0.098               ,-4804.711       ,-0.01151          ,-0.00701              
11:06:03.070084     ,0.000       ,0.000       ,5.260       ,5.312       ,0.030       ,-0.00061      ,2147480753    ,105.557         ,5.000         ,-0.017              ,0.096               ,-4804.723       ,-0.01150          ,-0.00852              
11:06:03.090083     ,0.000       ,0.000       ,5.260       ,5.312       ,0.030       ,-0.00054      ,2147480754    ,105.645         ,-5.000        ,0.017               ,0.095               ,-4804.733       ,-0.00383          ,-0.00942              
11:06:03.110077     ,0.000       ,0.000       ,5.260       ,5.312       ,0.030       ,-0.00046      ,2147480755    ,105.732         ,-7.000        ,0.024               ,0.096               ,-4804.741       ,-0.00384          ,-0.00846              
11:06:03.130097     ,0.000       ,0.000       ,5.260       ,5.312       ,0.030       ,-0.00046      ,2147480755    ,105.732         ,-10.000       ,0.035               ,0.099               ,-4804.750       ,0.00000           ,-0.00619              
11:06:03.150091     ,0.000       ,0.000       ,5.260       ,5.312       ,0.030       ,-0.00046      ,2147480755    ,105.732         ,-13.000       ,0.045               ,0.101               ,-4804.757       ,0.00000           ,-0.00398              
11:06:03.170082     ,0.000       ,0.000       ,5.360       ,5.312       ,0.019       ,-0.00061      ,2147480753    ,105.557         ,-14.000       ,0.049               ,0.103               ,-4804.760       ,0.00767           ,-0.00165              
11:06:03.190099     ,0.000       ,0.000       ,5.360       ,5.312       ,0.007       ,-0.00084      ,2147480750    ,105.293         ,-13.000       ,0.045               ,0.106               ,-4804.761       ,0.01150           ,0.00145               
11:06:03.210080     ,0.000       ,0.000       ,5.360       ,5.312       ,-0.005      ,-0.00100      ,2147480748    ,105.117         ,-12.000       ,0.042               ,-0.100              ,-4804.764       ,0.00767           ,0.00508               
11:06:03.230097     ,0.000       ,0.000       ,5.360       ,5.312       ,-0.016      ,-0.00123      ,2147480745    ,104.854         ,-12.000       ,0.042               ,-0.097              ,-4804.770       ,0.01150           ,0.00741               
11:06:03.250093     ,0.000       ,0.000       ,5.360       ,5.312       ,-0.028      ,-0.00146      ,2147480742    ,104.590         ,-12.000       ,0.042               ,-0.096              ,-4804.776       ,0.01151           ,0.00872               
11:06:03.270109     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.026      ,-0.00169      ,2147480739    ,104.326         ,-12.000       ,0.042               ,-0.095              ,-4804.769       ,0.01150           ,0.00998               
11:06:03.290099     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.023      ,-0.00184      ,2147480737    ,104.150         ,-3.000        ,0.010               ,-0.094              ,-4804.757       ,0.00767           ,0.01053               
11:06:03.310081     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.022      ,-0.00199      ,2147480735    ,103.975         ,2.000         ,-0.007              ,-0.094              ,-4804.749       ,0.00767           ,0.01036               
11:06:03.330112     ,0.000       ,0.000       ,5.340       ,5.312       ,-0.020      ,-0.00199      ,2147480735    ,103.975         ,6.000         ,-0.021              ,-0.095              ,-4804.741       ,0.00767           ,0.00954               
