Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,PI_D(mA)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
19:45:58.073189     ,0.000       ,0.000       ,0.000       ,16.510      ,16.302      ,16.038      ,0.265       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00023       ,2476          ,217.617         ,10.600        ,-0.037              ,0.000               ,34513.934       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.081        
19:45:58.079664     ,0.000       ,0.000       ,0.000       ,16.270      ,16.332      ,16.062      ,0.269       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00023       ,2476          ,217.617         ,5.000         ,-0.017              ,0.000               ,34513.922       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.081        
19:45:58.091897     ,0.000       ,0.000       ,0.000       ,16.190      ,16.333      ,16.083      ,0.250       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00023       ,2476          ,217.617         ,-3.400        ,0.012               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.034        
19:45:58.100784     ,0.000       ,0.000       ,0.000       ,16.180      ,16.322      ,16.100      ,0.222       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-9.400        ,0.033               ,0.000               ,34513.898       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.034        
19:45:58.110695     ,0.000       ,0.000       ,0.000       ,16.220      ,16.300      ,16.113      ,0.186       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-16.800       ,0.059               ,0.000               ,34513.898       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.028         
19:45:58.124014     ,0.000       ,0.000       ,0.000       ,16.180      ,16.265      ,16.123      ,0.142       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2474          ,217.441         ,-21.000       ,0.073               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.080         
19:45:58.137793     ,0.000       ,0.000       ,0.000       ,15.920      ,16.180      ,16.126      ,0.054       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-24.000       ,0.084               ,0.000               ,34513.918       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.080         
19:45:58.140735     ,0.000       ,0.000       ,0.000       ,15.920      ,16.180      ,16.129      ,0.051       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-24.200       ,0.084               ,0.000               ,34513.918       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.080         
19:45:58.151274     ,0.000       ,0.000       ,0.000       ,15.890      ,16.108      ,16.128      ,-0.020      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-21.800       ,0.076               ,0.000               ,34513.930       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.098         
19:45:58.160747     ,0.000       ,0.000       ,0.000       ,15.780      ,16.012      ,16.122      ,-0.110      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-18.000       ,0.063               ,0.000               ,34513.941       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.098         
19:45:58.172084     ,0.000       ,0.000       ,0.000       ,15.780      ,15.934      ,16.113      ,-0.179      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-11.000       ,0.038               ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.079         
19:45:58.180673     ,0.000       ,0.000       ,0.000       ,15.960      ,15.907      ,16.104      ,-0.197      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-5.200        ,0.018               ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.079         
19:45:58.191743     ,0.000       ,0.000       ,0.000       ,16.040      ,15.912      ,16.096      ,-0.184      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,3.200         ,-0.011              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.030         
19:45:58.200764     ,0.000       ,0.000       ,0.000       ,16.130      ,15.924      ,16.088      ,-0.165      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,9.000         ,-0.031              ,0.000               ,34513.992       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,0.030         
19:45:58.215580     ,0.000       ,0.000       ,0.000       ,16.120      ,15.951      ,16.083      ,-0.132      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,15.800        ,-0.055              ,0.000               ,34513.988       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.029        
19:45:58.219788     ,0.000       ,0.000       ,0.000       ,16.190      ,15.999      ,16.080      ,-0.080      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2474          ,217.441         ,19.400        ,-0.068              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.029        
19:45:58.233288     ,0.000       ,0.000       ,0.000       ,16.250      ,16.043      ,16.078      ,-0.036      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,21.600        ,-0.075              ,0.000               ,34513.977       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.081        
19:45:58.239746     ,0.000       ,0.000       ,0.000       ,16.310      ,16.105      ,16.079      ,0.026       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,21.200        ,-0.074              ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.100        ,-0.081        
19:45:58.251892     ,0.000       ,0.000       ,0.000       ,16.310      ,16.105      ,16.080      ,0.025       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,18.800        ,-0.066              ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.100        
19:45:58.260659     ,0.000       ,0.000       ,0.000       ,16.460      ,16.191      ,16.084      ,0.107       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,15.400        ,-0.054              ,0.000               ,34513.945       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.100        
19:45:58.270845     ,0.000       ,0.000       ,0.000       ,16.490      ,16.282      ,16.090      ,0.192       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,9.200         ,-0.032              ,0.000               ,34513.934       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.080        
19:45:58.290252     ,0.000       ,0.000       ,0.000       ,16.300      ,16.319      ,16.097      ,0.222       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,4.400         ,-0.015              ,0.000               ,34513.918       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.058        
19:45:58.298723     ,0.000       ,0.000       ,0.000       ,16.200      ,16.339      ,16.105      ,0.234       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-3.200        ,0.011               ,0.000               ,34513.898       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.058        
19:45:58.309990     ,0.000       ,0.000       ,0.000       ,16.190      ,16.309      ,16.111      ,0.198       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2474          ,217.441         ,-10.400       ,0.036               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.006        
19:45:58.318614     ,0.000       ,0.000       ,0.000       ,16.180      ,16.269      ,16.115      ,0.154       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-17.600       ,0.061               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,-0.006        
19:45:58.329881     ,0.000       ,0.000       ,0.000       ,16.150      ,16.247      ,16.119      ,0.128       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-21.200       ,0.074               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.058         
19:45:58.338854     ,0.000       ,0.000       ,0.000       ,15.950      ,16.185      ,16.121      ,0.064       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,-24.800       ,0.087               ,0.000               ,34513.906       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.058         
19:45:58.349723     ,0.000       ,0.000       ,0.000       ,15.860      ,16.111      ,16.120      ,-0.010      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,-23.600       ,0.082               ,0.000               ,34513.918       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.093         
19:45:58.358560     ,0.000       ,0.000       ,0.000       ,15.830      ,16.036      ,16.118      ,-0.082      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,-20.800       ,0.073               ,0.000               ,34513.930       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.093         
19:45:58.368110     ,0.000       ,0.000       ,0.000       ,15.830      ,16.036      ,16.116      ,-0.080      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,-18.000       ,0.063               ,0.000               ,34513.930       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.097         
19:45:58.370852     ,0.000       ,0.000       ,0.000       ,15.830      ,15.968      ,16.113      ,-0.145      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,-13.400       ,0.047               ,0.000               ,34513.941       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.097         
19:45:58.386879     ,0.000       ,0.000       ,0.000       ,15.920      ,15.921      ,16.108      ,-0.187      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,-6.000        ,0.021               ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.057         
19:45:58.389866     ,0.000       ,0.000       ,0.000       ,16.010      ,15.918      ,16.104      ,-0.185      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,-0.600        ,0.002               ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.057         
19:45:58.405617     ,0.000       ,0.000       ,0.000       ,16.130      ,15.938      ,16.100      ,-0.162      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,-0.00008      ,2472          ,217.266         ,6.800         ,-0.024              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,0.001         
19:45:58.409724     ,0.000       ,0.000       ,0.000       ,16.140      ,15.957      ,16.097      ,-0.139      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,14.200        ,-0.050              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,0.001         
19:45:58.424137     ,0.000       ,0.000       ,0.000       ,16.160      ,15.989      ,16.094      ,-0.105      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2474          ,217.441         ,19.000        ,-0.066              ,0.000               ,34513.980       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.057        
19:45:58.429660     ,0.000       ,0.000       ,0.000       ,16.210      ,16.033      ,16.093      ,-0.060      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,21.000        ,-0.073              ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.057        
19:45:58.441623     ,0.000       ,0.000       ,0.000       ,16.320      ,16.100      ,16.093      ,0.006       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,21.400        ,-0.075              ,0.000               ,34513.965       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.100        ,-0.098        
19:45:58.450650     ,0.000       ,0.000       ,0.000       ,16.360      ,16.164      ,16.095      ,0.069       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,19.800        ,-0.069              ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.098        
19:45:58.462585     ,0.000       ,0.000       ,0.000       ,16.430      ,16.243      ,16.098      ,0.146       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,15.400        ,-0.054              ,0.000               ,34513.938       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.091        
19:45:58.469696     ,0.000       ,0.000       ,0.000       ,16.450      ,16.314      ,16.098      ,0.217       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,11.000        ,-0.038              ,0.000               ,34513.926       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.091        
19:45:58.481175     ,0.000       ,0.000       ,0.000       ,16.370      ,16.353      ,16.098      ,0.256       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,3.600         ,-0.013              ,0.000               ,34513.910       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.057        
19:45:58.490804     ,0.000       ,0.000       ,0.000       ,16.280      ,16.355      ,16.098      ,0.258       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-2.200        ,0.008               ,0.000               ,34513.898       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.057        
19:45:58.500898     ,0.000       ,0.000       ,0.000       ,16.190      ,16.340      ,16.098      ,0.242       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-10.200       ,0.036               ,0.000               ,34513.891       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.003        
19:45:58.510759     ,0.000       ,0.000       ,0.000       ,16.190      ,16.316      ,16.098      ,0.218       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-15.400       ,0.054               ,0.000               ,34513.891       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,-0.003        
19:45:58.523000     ,0.000       ,0.000       ,0.000       ,16.070      ,16.265      ,16.098      ,0.167       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2474          ,217.441         ,-20.400       ,0.071               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.060         
19:45:58.530696     ,0.000       ,0.000       ,0.000       ,15.980      ,16.208      ,16.098      ,0.110       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-22.400       ,0.078               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.060         
19:45:58.542566     ,0.000       ,0.000       ,0.000       ,15.970      ,16.154      ,16.098      ,0.056       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-22.400       ,0.078               ,0.000               ,34513.914       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.100         ,0.095         
19:45:58.549602     ,0.000       ,0.000       ,0.000       ,16.000      ,16.106      ,16.098      ,0.008       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-20.200       ,0.071               ,0.000               ,34513.926       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.095         ,0.095         
19:45:58.561279     ,0.000       ,0.000       ,0.000       ,15.860      ,16.022      ,16.098      ,-0.076      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-15.000       ,0.052               ,0.000               ,34513.938       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.081         ,0.095         
19:45:58.569723     ,0.000       ,0.000       ,0.000       ,15.830      ,15.958      ,16.098      ,-0.139      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-10.000       ,0.035               ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.095         
19:45:58.579970     ,0.000       ,0.000       ,0.000       ,15.980      ,15.941      ,16.098      ,-0.157      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,-2.000        ,0.007               ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,0.058         
19:45:58.590826     ,0.000       ,0.000       ,0.000       ,16.060      ,15.936      ,16.098      ,-0.162      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,4.000         ,-0.014              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.000         ,0.058         
19:45:58.601675     ,0.000       ,0.000       ,0.000       ,16.080      ,15.931      ,16.098      ,-0.166      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,2473          ,217.354         ,12.200        ,-0.043              ,0.000               ,34513.992       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.004        
19:45:58.610751     ,0.000       ,0.000       ,0.000       ,16.080      ,15.960      ,16.098      ,-0.137      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2474          ,217.441         ,17.400        ,-0.061              ,0.000               ,34513.992       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.004        
19:45:58.622660     ,0.000       ,0.000       ,0.000       ,16.240      ,16.027      ,16.098      ,-0.071      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,22.200        ,-0.077              ,0.000               ,34513.984       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.057        
19:45:58.630649     ,0.000       ,0.000       ,0.000       ,16.330      ,16.082      ,16.098      ,-0.016      ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,24.000        ,-0.084              ,0.000               ,34513.980       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.057        
19:45:58.643156     ,0.000       ,0.000       ,0.000       ,16.320      ,16.131      ,16.098      ,0.033       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,23.800        ,-0.083              ,0.000               ,34513.973       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.100        ,-0.095        
19:45:58.649619     ,0.000       ,0.000       ,0.000       ,16.310      ,16.186      ,16.098      ,0.088       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,21.400        ,-0.075              ,0.000               ,34513.957       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.095        ,-0.095        
19:45:58.661894     ,0.000       ,0.000       ,0.000       ,16.400      ,16.262      ,16.098      ,0.165       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,16.200        ,-0.057              ,0.000               ,34513.945       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.081        ,-0.093        
19:45:58.670811     ,0.000       ,0.000       ,0.000       ,16.440      ,16.313      ,16.098      ,0.216       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,11.400        ,-0.040              ,0.000               ,34513.930       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.059        ,-0.093        
19:45:58.680747     ,0.000       ,0.000       ,0.000       ,16.280      ,16.321      ,16.098      ,0.223       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,3.800         ,-0.013              ,0.000               ,34513.914       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.031        ,-0.061        
19:45:58.698201     ,0.000       ,0.000       ,0.000       ,16.220      ,16.325      ,16.098      ,0.227       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-1.800        ,0.006               ,0.000               ,34513.902       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.030        
19:45:58.699667     ,0.000       ,0.000       ,0.000       ,16.210      ,16.327      ,16.098      ,0.229       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00015       ,2475          ,217.529         ,-9.800        ,0.034               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.031         ,-0.030        
19:45:58.718020     ,0.000       ,0.000       ,0.000       ,16.220      ,16.305      ,16.098      ,0.207       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00008       ,2474          ,217.441         ,-15.000       ,0.052               ,0.000               ,34513.895       ,0.00000           ,0.00000               ,0.000         ,0.000         ,0.059         ,0.028         
