Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:48:03.861586     ,0.883       ,0.880       ,19.291      ,15.590      ,15.590      ,15.669      ,-0.079      ,-0.052      ,0.000          ,0.000       ,-2.038      ,0.000       ,0.040       ,880.000     ,0.000       ,-0.079      ,15.59000      ,2147483643    ,-0.000          ,359.561       ,0.000               ,-0.000              ,0.004           ,25552.80078       ,0.00000               ,-0.001        ,5.630         ,5.630         ,0.040         ,0.058         
09:48:03.871575     ,0.883       ,0.880       ,19.291      ,15.560      ,15.560      ,15.669      ,-0.109      ,-0.078      ,0.000          ,0.000       ,-2.356      ,0.000       ,0.030       ,880.000     ,0.000       ,-0.109      ,15.56000      ,2147483643    ,-0.000          ,359.561       ,0.000               ,-0.000              ,0.004           ,25552.80078       ,0.00000               ,-0.001        ,5.630         ,5.630         ,0.030         ,0.050         
09:48:03.881581     ,0.883       ,0.880       ,19.291      ,15.620      ,15.620      ,15.669      ,-0.049      ,-0.047      ,0.000          ,0.000       ,-0.269      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.049      ,15.62000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.005           ,25552.80078       ,-0.00767              ,-0.002        ,5.630         ,5.630         ,0.020         ,0.020         
09:48:03.891565     ,0.883       ,0.880       ,19.291      ,15.650      ,15.650      ,15.669      ,-0.019      ,-0.029      ,0.000          ,0.000       ,0.457       ,0.000       ,0.010       ,880.000     ,0.000       ,-0.019      ,15.65000      ,2147483644    ,-0.000          ,359.648       ,0.000               ,-0.000              ,0.005           ,25552.80078       ,0.00000               ,-0.002        ,5.630         ,5.630         ,0.010         ,0.020         
09:48:03.901627     ,0.883       ,0.880       ,19.291      ,15.780      ,15.780      ,15.669      ,0.111       ,0.056       ,0.000          ,0.000       ,3.590       ,0.000       ,0.020       ,880.000     ,0.000       ,0.111       ,15.78000      ,2147483645    ,-0.000          ,359.736       ,0.000               ,-0.000              ,0.006           ,25552.80273       ,-0.00767              ,-0.002        ,5.630         ,5.630         ,0.020         ,0.019         
09:48:03.915141     ,0.881       ,0.880       ,19.291      ,15.850      ,15.850      ,15.669      ,0.181       ,0.116       ,0.000          ,0.000       ,4.630       ,0.000       ,0.030       ,880.000     ,0.000       ,0.181       ,15.85000      ,2147483645    ,-0.000          ,359.736       ,0.000               ,-0.000              ,0.006           ,25552.80273       ,0.00000               ,-0.002        ,5.630         ,5.630         ,0.030         ,0.028         
09:48:03.921561     ,0.881       ,0.880       ,19.291      ,15.790      ,15.790      ,15.669      ,0.121       ,0.093       ,0.000          ,0.000       ,1.944       ,0.000       ,0.040       ,880.000     ,0.000       ,0.121       ,15.79000      ,2147483645    ,-0.000          ,359.736       ,0.000               ,-0.000              ,0.006           ,25552.80273       ,0.00000               ,-0.002        ,5.630         ,5.630         ,0.040         ,0.028         
09:48:03.931571     ,0.881       ,0.880       ,19.291      ,15.730      ,15.730      ,15.669      ,0.061       ,0.062       ,0.000          ,0.000       ,0.035       ,0.000       ,0.050       ,880.000     ,0.000       ,0.061       ,15.73000      ,2147483645    ,-0.000          ,359.736       ,0.000               ,-0.000              ,0.006           ,25552.80273       ,0.00000               ,-0.002        ,5.630         ,5.630         ,0.050         ,0.038         
09:48:03.941579     ,0.881       ,0.880       ,19.291      ,15.730      ,15.730      ,15.669      ,0.061       ,0.063       ,0.000          ,0.000       ,0.133       ,0.000       ,0.060       ,880.000     ,0.000       ,0.061       ,15.73000      ,2147483645    ,-0.000          ,359.736       ,0.000               ,-0.000              ,0.006           ,25552.80273       ,0.00000               ,-0.002        ,5.630         ,5.630         ,0.060         ,0.038         
09:48:03.951570     ,0.881       ,0.880       ,19.291      ,15.710      ,15.710      ,15.669      ,0.041       ,0.049       ,0.000          ,0.000       ,-0.355      ,0.000       ,0.070       ,880.000     ,0.000       ,0.041       ,15.71000      ,2147483645    ,-0.000          ,359.736       ,0.000               ,-0.000              ,0.006           ,25552.80273       ,0.00000               ,-0.002        ,5.630         ,5.630         ,0.070         ,0.061         
