Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m)   ,EncoderValue  ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:18:06.326872     ,0.883       ,0.000       ,22.009      ,0.100       ,0.100       ,0.100       ,0.000       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.333379     ,0.883       ,0.000       ,22.009      ,0.150       ,0.150       ,0.125       ,0.025       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.343377     ,0.883       ,0.000       ,22.009      ,0.150       ,0.150       ,0.133       ,0.017       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.353381     ,0.883       ,0.000       ,22.009      ,0.150       ,0.150       ,0.138       ,0.013       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.363377     ,0.883       ,0.000       ,22.009      ,0.150       ,0.150       ,0.140       ,0.010       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,-0.001        
10:18:06.373371     ,0.883       ,0.000       ,22.009      ,0.160       ,0.160       ,0.143       ,0.017       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.383372     ,0.883       ,0.000       ,22.009      ,0.150       ,0.150       ,0.144       ,0.006       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.393371     ,0.883       ,0.000       ,22.009      ,0.200       ,0.200       ,0.151       ,0.049       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.403382     ,0.883       ,0.000       ,22.009      ,0.200       ,0.200       ,0.157       ,0.043       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.960         ,6.960         ,0.000         ,0.000         
10:18:06.413370     ,0.883       ,0.000       ,22.009      ,0.250       ,0.250       ,0.166       ,0.084       ,0.000       ,0.000          ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.000       ,0.00000       ,9134          ,0.000           ,82.793        ,0.000               ,-0.000              ,0.000           ,25750.10352       ,0.00000               ,0.000         ,6.970         ,6.970         ,0.000         ,-0.001        
