Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
15:47:19.654934     ,0.878       ,0.880       ,19.995      ,14.330      ,14.330      ,14.338      ,-0.008      ,500.000     ,1.000          ,8.211       ,-0.016      ,0.334       ,0.030       ,880.000     ,0.000       ,-0.008      ,14.33000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.170         ,5.170         ,0.030         ,0.030         
15:47:19.674932     ,0.878       ,0.880       ,19.995      ,14.420      ,14.420      ,14.338      ,0.082       ,500.000     ,1.000          ,-26.379     ,0.053       ,2.180       ,0.050       ,880.000     ,0.000       ,0.082       ,14.42000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.180         ,5.180         ,0.050         ,0.048         
15:47:19.684963     ,0.878       ,0.880       ,19.995      ,14.390      ,14.390      ,14.338      ,0.052       ,500.000     ,1.000          ,-20.215     ,0.040       ,0.909       ,0.060       ,880.000     ,0.000       ,0.052       ,14.39000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.180         ,5.180         ,0.060         ,0.058         
15:47:19.699350     ,0.878       ,0.880       ,19.995      ,14.330      ,14.330      ,14.338      ,0.052       ,500.000     ,1.000          ,-20.215     ,0.040       ,0.909       ,0.060       ,880.000     ,0.000       ,0.052       ,14.39000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.190         ,5.190         ,0.060         ,0.058         
15:47:19.704914     ,0.878       ,0.880       ,19.995      ,14.250      ,14.250      ,14.338      ,-0.088      ,500.000     ,1.000          ,24.298      ,-0.049      ,-2.519      ,0.060       ,880.000     ,0.000       ,-0.088      ,14.25000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.190         ,5.190         ,0.060         ,0.061         
15:47:19.714882     ,0.878       ,0.880       ,19.995      ,14.240      ,14.240      ,14.338      ,-0.098      ,500.000     ,1.000          ,33.350      ,-0.067      ,-2.330      ,0.050       ,880.000     ,0.000       ,-0.098      ,14.24000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.190         ,5.190         ,0.050         ,0.051         
15:47:19.724955     ,0.878       ,0.880       ,19.995      ,14.260      ,14.260      ,14.338      ,-0.078      ,500.000     ,1.000          ,30.776      ,-0.062      ,-1.287      ,0.040       ,880.000     ,0.000       ,-0.078      ,14.26000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.200         ,5.200         ,0.040         ,0.039         
15:47:19.744997     ,0.878       ,0.880       ,19.995      ,14.390      ,14.390      ,14.338      ,0.052       ,500.000     ,1.000          ,-8.632      ,0.017       ,2.199       ,0.040       ,880.000     ,0.000       ,0.052       ,14.39000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.200         ,5.200         ,0.040         ,0.038         
15:47:19.758299     ,0.879       ,0.880       ,20.011      ,14.400      ,14.400      ,14.338      ,0.062       ,500.000     ,1.000          ,-16.967     ,0.034       ,2.081       ,0.050       ,880.000     ,0.000       ,0.062       ,14.40000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.200         ,5.200         ,0.050         ,0.047         
15:47:19.764879     ,0.879       ,0.880       ,20.011      ,14.390      ,14.390      ,14.338      ,0.052       ,500.000     ,1.000          ,-17.123     ,0.034       ,1.355       ,0.060       ,880.000     ,0.000       ,0.052       ,14.39000      ,1             ,0.000           ,0.088         ,0.000               ,-0.000              ,0.000           ,25054.35352       ,0.00000               ,-0.000        ,5.200         ,5.200         ,0.060         ,0.060         
