Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:56:54.027970     ,0.878       ,0.880       ,21.567      ,14.370      ,14.370      ,14.398      ,0.002       ,250.000     ,1.000          ,-4.026      ,0.016       ,-0.739      ,0.120       ,880.000     ,0.000       ,0.002       ,14.40000      ,2147483642    ,0.000           ,359.473       ,0.000               ,-0.000              ,0.002           ,24977.01758       ,0.00000               ,-0.001        ,5.260         ,5.260         ,0.120         ,0.109         
16:56:54.033830     ,0.878       ,0.880       ,21.567      ,14.340      ,14.340      ,14.398      ,-0.058      ,250.000     ,1.000          ,6.401       ,-0.026      ,-2.017      ,0.110       ,880.000     ,0.000       ,-0.058      ,14.34000      ,2147483643    ,0.000           ,359.561       ,0.000               ,-0.000              ,0.003           ,24977.01758       ,-0.00768              ,-0.001        ,5.220         ,5.220         ,0.110         ,0.109         
16:56:54.054668     ,0.878       ,0.880       ,21.567      ,14.380      ,14.380      ,14.398      ,-0.018      ,250.000     ,1.000          ,2.546       ,-0.010      ,-0.688      ,0.100       ,880.000     ,0.000       ,-0.018      ,14.38000      ,2147483643    ,0.000           ,359.561       ,0.000               ,-0.000              ,0.003           ,24977.01758       ,0.00000               ,-0.001        ,5.220         ,5.220         ,0.100         ,0.110         
16:56:54.062963     ,0.878       ,0.880       ,21.567      ,14.390      ,14.390      ,14.398      ,-0.008      ,250.000     ,1.000          ,1.552       ,-0.006      ,-0.348      ,0.090       ,880.000     ,0.000       ,-0.008      ,14.39000      ,2147483644    ,0.000           ,359.648       ,0.000               ,-0.000              ,0.004           ,24977.01758       ,-0.00768              ,-0.001        ,5.240         ,5.240         ,0.090         ,0.110         
16:56:54.073540     ,0.878       ,0.880       ,21.567      ,14.440      ,14.440      ,14.398      ,0.042       ,250.000     ,1.000          ,-6.297      ,0.025       ,0.952       ,0.100       ,880.000     ,0.000       ,0.042       ,14.44000      ,2147483644    ,0.000           ,359.648       ,0.000               ,-0.000              ,0.004           ,24977.01758       ,0.00000               ,-0.001        ,5.240         ,5.240         ,0.100         ,0.088         
16:56:54.083627     ,0.878       ,0.880       ,21.567      ,14.530      ,14.530      ,14.398      ,0.132       ,250.000     ,1.000          ,-22.280     ,0.089       ,3.223       ,0.110       ,880.000     ,0.000       ,0.132       ,14.53000      ,2147483645    ,0.000           ,359.736       ,0.000               ,-0.000              ,0.005           ,24977.01758       ,-0.00768              ,-0.002        ,5.240         ,5.240         ,0.110         ,0.099         
16:56:54.093111     ,0.878       ,0.880       ,21.567      ,14.560      ,14.560      ,14.398      ,0.162       ,250.000     ,2.000          ,-58.855     ,0.118       ,3.172       ,0.120       ,880.000     ,0.000       ,0.162       ,14.56000      ,2147483645    ,0.000           ,359.736       ,0.000               ,-0.000              ,0.006           ,24977.01758       ,0.00000               ,-0.002        ,5.240         ,5.240         ,0.120         ,0.109         
16:56:54.103895     ,0.878       ,0.880       ,21.567      ,14.490      ,14.490      ,14.398      ,0.092       ,250.000     ,1.000          ,-20.877     ,0.084       ,0.630       ,0.130       ,880.000     ,0.000       ,0.092       ,14.49000      ,2147483645    ,0.000           ,359.736       ,0.000               ,-0.000              ,0.006           ,24977.01953       ,0.00000               ,-0.002        ,5.230         ,5.230         ,0.130         ,0.119         
16:56:54.112980     ,0.878       ,0.880       ,21.567      ,14.460      ,14.460      ,14.398      ,0.062       ,250.000     ,1.000          ,-16.813     ,0.067       ,-0.178      ,0.140       ,880.000     ,0.000       ,0.062       ,14.46000      ,2147483646    ,0.001           ,359.824       ,0.400               ,-0.001              ,0.006           ,24977.01953       ,-0.00768              ,-0.002        ,5.230         ,5.230         ,0.140         ,0.119         
16:56:54.123631     ,0.878       ,0.880       ,21.567      ,14.500      ,14.500      ,14.398      ,0.102       ,250.000     ,1.000          ,-22.961     ,0.092       ,0.971       ,0.150       ,880.000     ,0.000       ,0.102       ,14.50000      ,0             ,0.001           ,0.000         ,0.800               ,-0.003              ,0.007           ,24977.01953       ,-0.01533              ,-0.002        ,5.230         ,5.230         ,0.150         ,0.141         
16:56:54.137221     ,0.881       ,0.880       ,21.649      ,14.500      ,14.500      ,14.398      ,0.102       ,250.000     ,1.000          ,-23.451     ,0.094       ,0.756       ,0.160       ,880.000     ,0.000       ,0.102       ,14.50000      ,1             ,0.001           ,0.088         ,1.000               ,-0.003              ,0.009           ,24977.01953       ,-0.00768              ,-0.003        ,5.230         ,5.230         ,0.160         ,0.150         
16:56:54.143022     ,0.881       ,0.880       ,21.649      ,14.510      ,14.510      ,14.398      ,0.112       ,250.000     ,1.000          ,-25.550     ,0.102       ,0.884       ,0.170       ,880.000     ,0.000       ,0.112       ,14.51000      ,2             ,0.001           ,0.176         ,1.000               ,-0.003              ,0.010           ,24977.01953       ,-0.00767              ,-0.003        ,5.220         ,5.220         ,0.170         ,0.150         
16:56:54.162968     ,0.881       ,0.880       ,21.649      ,14.500      ,14.500      ,14.398      ,0.112       ,250.000     ,1.000          ,-26.114     ,0.104       ,0.715       ,0.180       ,880.000     ,0.000       ,0.112       ,14.51000      ,5             ,0.001           ,0.439         ,1.000               ,-0.003              ,0.011           ,24977.02148       ,-0.00767              ,-0.004        ,5.220         ,5.220         ,0.180         ,0.165         
16:56:54.163076     ,0.881       ,0.880       ,21.649      ,14.500      ,14.500      ,14.398      ,0.102       ,250.000     ,1.000          ,-24.970     ,0.100       ,0.340       ,0.190       ,880.000     ,0.000       ,0.102       ,14.50000      ,5             ,0.001           ,0.439         ,1.000               ,-0.003              ,0.011           ,24977.02148       ,-0.00767              ,-0.004        ,5.220         ,5.220         ,0.190         ,0.165         
16:56:54.172993     ,0.881       ,0.880       ,21.649      ,14.530      ,14.530      ,14.398      ,0.132       ,250.000     ,1.000          ,-29.920     ,0.120       ,1.091       ,0.200       ,880.000     ,0.000       ,0.132       ,14.53000      ,7             ,0.001           ,0.615         ,1.400               ,-0.005              ,0.013           ,24977.02148       ,-0.01535              ,-0.004        ,5.220         ,5.220         ,0.200         ,0.189         
16:56:54.183109     ,0.881       ,0.880       ,21.649      ,14.450      ,14.450      ,14.398      ,0.052       ,250.000     ,1.000          ,-17.777     ,0.071       ,-1.194      ,0.210       ,880.000     ,0.000       ,0.052       ,14.45000      ,10            ,0.001           ,0.879         ,1.800               ,-0.006              ,0.014           ,24977.02148       ,-0.01532              ,-0.005        ,5.220         ,5.220         ,0.210         ,0.197         
16:56:54.193005     ,0.881       ,0.880       ,21.649      ,14.460      ,14.460      ,14.398      ,0.062       ,250.000     ,1.000          ,-18.432     ,0.074       ,-0.517      ,0.220       ,880.000     ,0.000       ,0.062       ,14.46000      ,10            ,0.001           ,0.879         ,2.000               ,-0.007              ,0.017           ,24977.02344       ,-0.02304              ,-0.006        ,5.210         ,5.210         ,0.220         ,0.208         
16:56:54.203081     ,0.881       ,0.880       ,21.649      ,14.440      ,14.440      ,14.398      ,0.042       ,250.000     ,1.000          ,-14.453     ,0.058       ,-0.852      ,0.230       ,880.000     ,0.000       ,0.042       ,14.44000      ,16            ,0.002           ,1.406         ,2.400               ,-0.008              ,0.020           ,24977.02539       ,-0.02304              ,-0.007        ,5.210         ,5.210         ,0.230         ,0.218         
16:56:54.212976     ,0.881       ,0.880       ,21.649      ,14.420      ,14.420      ,14.398      ,0.022       ,250.000     ,1.000          ,-10.323     ,0.041       ,-1.078      ,0.240       ,880.000     ,0.000       ,0.022       ,14.42000      ,19            ,0.002           ,1.670         ,2.800               ,-0.010              ,0.023           ,24977.02539       ,-0.02300              ,-0.008        ,5.210         ,5.210         ,0.240         ,0.230         
16:56:54.232223     ,0.881       ,0.880       ,21.649      ,14.440      ,14.440      ,14.398      ,0.042       ,250.000     ,1.000          ,-12.374     ,0.049       ,-0.224      ,0.250       ,880.000     ,0.000       ,0.042       ,14.44000      ,23            ,0.002           ,2.021         ,3.200               ,-0.011              ,0.027           ,24977.02930       ,-0.02302              ,-0.009        ,5.210         ,5.210         ,0.250         ,0.239         
16:56:54.236468     ,0.881       ,0.880       ,21.616      ,14.460      ,14.460      ,14.398      ,0.062       ,250.000     ,1.000          ,-15.032     ,0.060       ,0.385       ,0.260       ,880.000     ,0.000       ,0.062       ,14.46000      ,27            ,0.003           ,2.373         ,3.600               ,-0.013              ,0.031           ,24977.02930       ,-0.03066              ,-0.010        ,5.210         ,5.210         ,0.260         ,0.259         
16:56:54.243023     ,0.881       ,0.880       ,21.616      ,14.490      ,14.490      ,14.398      ,0.092       ,250.000     ,1.000          ,-19.875     ,0.080       ,1.101       ,0.270       ,880.000     ,0.000       ,0.092       ,14.49000      ,32            ,0.003           ,2.812         ,4.000               ,-0.014              ,0.035           ,24977.03125       ,-0.03071              ,-0.012        ,5.210         ,5.210         ,0.270         ,0.259         
16:56:54.253106     ,0.881       ,0.880       ,21.616      ,14.490      ,14.490      ,14.398      ,0.092       ,250.000     ,1.000          ,-20.546     ,0.082       ,0.862       ,0.280       ,880.000     ,0.000       ,0.092       ,14.49000      ,37            ,0.004           ,3.252         ,4.400               ,-0.015              ,0.040           ,24977.03125       ,-0.03830              ,-0.013        ,5.210         ,5.210         ,0.280         ,0.260         
16:56:54.263013     ,0.881       ,0.880       ,21.616      ,14.480      ,14.480      ,14.398      ,0.082       ,250.000     ,1.000          ,-19.545     ,0.078       ,0.452       ,0.290       ,880.000     ,0.000       ,0.082       ,14.48000      ,42            ,0.004           ,3.691         ,4.800               ,-0.017              ,0.046           ,24977.03516       ,-0.03835              ,-0.015        ,5.210         ,5.210         ,0.290         ,0.277         
16:56:54.273700     ,0.881       ,0.880       ,21.616      ,14.430      ,14.430      ,14.398      ,0.032       ,250.000     ,1.000          ,-11.800     ,0.047       ,-0.874      ,0.300       ,880.000     ,0.000       ,0.032       ,14.43000      ,48            ,0.004           ,4.219         ,5.400               ,-0.019              ,0.052           ,24977.03711       ,-0.03839              ,-0.017        ,5.210         ,5.210         ,0.300         ,0.292         
16:56:54.283135     ,0.881       ,0.880       ,21.616      ,14.360      ,14.360      ,14.398      ,-0.038      ,250.000     ,1.000          ,0.200       ,-0.001      ,-2.350      ,0.290       ,880.000     ,0.000       ,-0.038      ,14.36000      ,55            ,0.005           ,4.834         ,6.200               ,-0.022              ,0.058           ,24977.03906       ,-0.04602              ,-0.019        ,5.210         ,5.210         ,0.290         ,0.287         
16:56:54.293044     ,0.881       ,0.880       ,21.616      ,14.390      ,14.390      ,14.398      ,-0.008      ,250.000     ,1.000          ,-1.786      ,0.007       ,-1.187      ,0.300       ,880.000     ,0.000       ,-0.008      ,14.39000      ,62            ,0.005           ,5.449         ,6.800               ,-0.024              ,0.065           ,24977.04102       ,-0.05371              ,-0.022        ,5.210         ,5.210         ,0.300         ,0.288         
16:56:54.312278     ,0.881       ,0.880       ,21.616      ,14.490      ,14.490      ,14.398      ,0.092       ,250.000     ,1.000          ,-17.464     ,0.070       ,1.891       ,0.310       ,880.000     ,0.000       ,0.092       ,14.49000      ,69            ,0.006           ,6.064         ,7.600               ,-0.027              ,0.072           ,24977.04688       ,-0.05365              ,-0.024        ,5.210         ,5.210         ,0.310         ,0.298         
16:56:54.312993     ,0.881       ,0.880       ,21.616      ,14.500      ,14.500      ,14.398      ,0.102       ,250.000     ,1.000          ,-20.092     ,0.080       ,1.650       ,0.320       ,880.000     ,0.000       ,0.102       ,14.50000      ,77            ,0.007           ,6.768         ,8.400               ,-0.029              ,0.088           ,24977.04688       ,-0.06140              ,-0.029        ,5.210         ,5.210         ,0.320         ,0.298         
