Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:14:43.094811     ,0.881       ,0.880       ,20.994      ,15.680      ,15.680      ,15.656      ,0.024       ,0.027       ,0.000          ,0.000       ,-0.018      ,0.000       ,0.002       ,880.000     ,0.000       ,0.024       ,15.68000      ,6704          ,-0.027          ,229.219       ,0.000               ,-0.000              ,0.000           ,25533.74609       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.002         ,-0.013        
10:14:43.101237     ,0.881       ,0.880       ,20.994      ,15.670      ,15.670      ,15.656      ,0.014       ,0.014       ,0.000          ,0.000       ,-0.229      ,0.000       ,0.012       ,880.000     ,0.000       ,0.014       ,15.67000      ,6704          ,-0.027          ,229.219       ,0.000               ,-0.000              ,0.000           ,25533.74609       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.012         ,-0.013        
10:14:43.111246     ,0.881       ,0.880       ,20.994      ,15.670      ,15.670      ,15.656      ,0.014       ,0.013       ,0.000          ,0.000       ,-0.162      ,0.000       ,0.022       ,880.000     ,0.000       ,0.014       ,15.67000      ,6704          ,-0.027          ,229.219       ,0.000               ,-0.000              ,0.000           ,25533.74805       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.022         ,0.000         
10:14:43.121238     ,0.881       ,0.880       ,20.994      ,15.710      ,15.710      ,15.656      ,0.054       ,0.052       ,0.000          ,0.000       ,0.686       ,0.000       ,0.032       ,880.000     ,0.000       ,0.054       ,15.71000      ,6704          ,-0.027          ,229.219       ,0.000               ,-0.000              ,0.000           ,25533.74805       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.032         ,0.011         
10:14:43.131256     ,0.881       ,0.880       ,20.994      ,15.800      ,15.800      ,15.656      ,0.144       ,0.141       ,0.000          ,0.000       ,2.389       ,0.000       ,0.042       ,880.000     ,0.000       ,0.144       ,15.80000      ,6704          ,-0.027          ,229.219       ,0.000               ,-0.000              ,0.000           ,25533.74805       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.042         ,0.020         
10:14:43.141252     ,0.881       ,0.880       ,20.994      ,15.790      ,15.790      ,15.656      ,0.134       ,0.139       ,0.000          ,0.000       ,1.906       ,0.000       ,0.052       ,880.000     ,0.000       ,0.134       ,15.79000      ,6704          ,-0.027          ,229.219       ,0.000               ,-0.000              ,0.000           ,25533.74805       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.052         ,0.041         
10:14:43.151244     ,0.881       ,0.880       ,20.994      ,15.710      ,15.710      ,15.656      ,0.054       ,0.061       ,0.000          ,0.000       ,0.015       ,0.000       ,0.062       ,880.000     ,0.000       ,0.054       ,15.71000      ,6704          ,-0.027          ,229.219       ,0.000               ,-0.000              ,0.000           ,25533.74805       ,0.00000               ,-0.000        ,5.590         ,5.590         ,0.062         ,0.051         
10:14:43.161245     ,0.881       ,0.880       ,20.994      ,15.720      ,15.720      ,15.656      ,0.064       ,0.063       ,0.000          ,0.000       ,0.113       ,0.000       ,0.072       ,880.000     ,0.000       ,0.064       ,15.72000      ,6705          ,-0.027          ,229.307       ,0.000               ,-0.000              ,0.000           ,25533.74805       ,-0.00767              ,-0.000        ,5.590         ,5.590         ,0.072         ,0.058         
10:14:43.181139     ,0.881       ,0.880       ,20.994      ,15.540      ,15.540      ,15.656      ,0.014       ,0.016       ,0.000          ,0.000       ,-0.816      ,0.000       ,0.062       ,880.000     ,0.000       ,0.014       ,15.67000      ,6707          ,-0.026          ,229.482       ,0.200               ,-0.001              ,0.001           ,25533.74805       ,-0.00767              ,-0.000        ,5.600         ,5.600         ,0.062         ,0.069         
10:14:43.181269     ,0.881       ,0.880       ,20.994      ,15.540      ,15.540      ,15.656      ,-0.116      ,-0.112      ,0.000          ,0.000       ,-3.253      ,0.000       ,0.052       ,880.000     ,0.000       ,-0.116      ,15.54000      ,6707          ,-0.026          ,229.482       ,0.600               ,-0.002              ,0.002           ,25533.74805       ,-0.00767              ,-0.001        ,5.600         ,5.600         ,0.052         ,0.069         
10:14:43.205413     ,0.879       ,0.880       ,21.027      ,15.370      ,15.370      ,15.656      ,-0.286      ,-0.300      ,0.000          ,0.000       ,-5.121      ,0.000       ,0.032       ,880.000     ,0.000       ,-0.286      ,15.37000      ,6708          ,-0.026          ,229.570       ,1.000               ,-0.003              ,0.003           ,25533.74805       ,-0.00767              ,-0.001        ,5.590         ,5.590         ,0.032         ,0.038         
10:14:43.219277     ,0.879       ,0.880       ,21.027      ,15.320      ,15.320      ,15.656      ,-0.336      ,-0.344      ,0.000          ,0.000       ,-5.031      ,0.000       ,0.022       ,880.000     ,0.000       ,-0.336      ,15.32000      ,6708          ,-0.026          ,229.570       ,1.000               ,-0.003              ,0.004           ,25533.74805       ,0.00000               ,-0.001        ,5.590         ,5.590         ,0.022         ,0.043         
10:14:43.219755     ,0.879       ,0.880       ,21.027      ,15.160      ,15.160      ,15.656      ,-0.336      ,-0.344      ,0.000          ,0.000       ,-5.031      ,0.000       ,0.022       ,880.000     ,0.000       ,-0.336      ,15.32000      ,6708          ,-0.026          ,229.570       ,1.000               ,-0.003              ,0.005           ,25533.74805       ,0.00000               ,-0.002        ,5.590         ,5.590         ,0.022         ,0.043         
10:14:43.221229     ,0.879       ,0.880       ,21.027      ,15.160      ,15.160      ,15.656      ,-0.496      ,-0.499      ,0.000          ,0.000       ,-7.176      ,0.000       ,0.012       ,880.000     ,0.000       ,-0.496      ,15.16000      ,6708          ,-0.026          ,229.570       ,1.000               ,-0.003              ,0.005           ,25533.74805       ,0.00000               ,-0.002        ,5.590         ,5.590         ,0.012         ,0.043         
