Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
08:40:16.239954     ,0.881       ,0.880       ,19.618      ,15.530      ,15.530      ,15.613      ,-0.083      ,-0.051      ,0.000          ,0.000       ,-2.326      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.083      ,15.53000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.760         ,5.760         ,0.020         ,0.037         
08:40:16.249954     ,0.881       ,0.880       ,19.618      ,15.560      ,15.560      ,15.613      ,-0.053      ,-0.040      ,0.000          ,0.000       ,-1.036      ,0.000       ,0.010       ,880.000     ,0.000       ,-0.053      ,15.56000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.760         ,5.760         ,0.010         ,0.020         
08:40:16.259951     ,0.881       ,0.880       ,19.618      ,15.600      ,15.600      ,15.613      ,-0.013      ,-0.018      ,0.000          ,0.000       ,0.162       ,0.000       ,0.000       ,880.000     ,0.000       ,-0.013      ,15.60000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.760         ,5.760         ,0.000         ,0.015         
08:40:16.270010     ,0.881       ,0.880       ,19.618      ,15.710      ,15.710      ,15.613      ,0.097       ,0.053       ,0.000          ,0.000       ,2.847       ,0.000       ,0.010       ,880.000     ,0.000       ,0.097       ,15.71000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.770         ,5.770         ,0.010         ,0.008         
08:40:16.279954     ,0.881       ,0.880       ,19.618      ,15.720      ,15.720      ,15.613      ,0.107       ,0.072       ,0.000          ,0.000       ,2.552       ,0.000       ,0.020       ,880.000     ,0.000       ,0.107       ,15.72000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.770         ,5.770         ,0.020         ,0.008         
08:40:16.289950     ,0.881       ,0.880       ,19.618      ,15.720      ,15.720      ,15.613      ,0.107       ,0.081       ,0.000          ,0.000       ,1.966       ,0.000       ,0.030       ,880.000     ,0.000       ,0.107       ,15.72000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.770         ,5.770         ,0.030         ,0.018         
08:40:16.299963     ,0.881       ,0.880       ,19.618      ,15.680      ,15.680      ,15.613      ,0.067       ,0.062       ,0.000          ,0.000       ,0.513       ,0.000       ,0.040       ,880.000     ,0.000       ,0.067       ,15.68000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.770         ,5.770         ,0.040         ,0.038         
08:40:16.309949     ,0.881       ,0.880       ,19.618      ,15.610      ,15.610      ,15.613      ,-0.003      ,0.019       ,0.000          ,0.000       ,-1.315      ,0.000       ,0.050       ,880.000     ,0.000       ,-0.003      ,15.61000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.770         ,5.770         ,0.050         ,0.038         
08:40:16.319956     ,0.881       ,0.880       ,19.618      ,15.560      ,15.560      ,15.613      ,-0.053      ,-0.018      ,0.000          ,0.000       ,-2.154      ,0.000       ,0.040       ,880.000     ,0.000       ,-0.053      ,15.56000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.780         ,5.780         ,0.040         ,0.048         
08:40:16.346760     ,0.881       ,0.880       ,19.602      ,15.550      ,15.550      ,15.613      ,-0.063      ,-0.043      ,0.000          ,0.000       ,-1.467      ,0.000       ,0.020       ,880.000     ,0.000       ,-0.063      ,15.55000      ,9424          ,-0.000          ,108.281       ,0.000               ,-0.000              ,-0.000          ,25071.95508       ,0.00000               ,0.000         ,5.780         ,5.780         ,0.020         ,0.020         
