Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:17:22.236530     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.256584     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.276526     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.296539     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.316532     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.336563     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.356540     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.376711     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.396534     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.417236     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.439163     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.458765     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.479740     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.499438     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.519278     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.540057     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.560879     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.581561     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.602388     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.623174     ,0.000       ,0.000       ,0.000       ,5.300       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.643792     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.664674     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.676523     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.696537     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.716534     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.736538     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.756532     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.776524     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.796531     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.816537     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.836540     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.856535     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.876525     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.896530     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.916537     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.936535     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.956529     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.976544     ,0.000       ,0.000       ,0.000       ,5.310       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.826       ,0.00000           ,0.00000               
09:17:22.998192     ,0.000       ,0.000       ,0.000       ,5.320       ,0.000       ,0.000       ,0.00015       ,2             ,0.176           ,0.000         ,-0.000              ,0.000               ,-2969.825       ,0.00000           ,0.00000               
