Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:41:43.917717     ,0.878       ,0.880       ,20.585      ,15.320      ,15.159      ,14.807      ,0.346       ,500.000     ,2.000          ,-344.157    ,0.344       ,-1.590      ,0.080       ,880.000     ,0.000       ,0.346       ,15.15300      ,197           ,0.015           ,17.314        ,6.200               ,-0.022              ,-0.019          ,24942.64648       ,-0.05859              ,0.006         ,5.270         ,5.270         ,0.080         ,0.071         
16:41:43.951886     ,0.878       ,0.880       ,20.585      ,15.390      ,15.143      ,14.807      ,0.337       ,500.000     ,2.000          ,-334.911    ,0.335       ,-1.250      ,0.090       ,880.000     ,0.000       ,0.337       ,15.14310      ,223           ,0.017           ,19.600        ,9.200               ,-0.032              ,-0.000          ,24942.65430       ,-0.05873              ,0.000         ,5.270         ,5.270         ,0.090         ,0.069         
16:41:43.969865     ,0.878       ,0.880       ,20.585      ,15.430      ,15.139      ,14.807      ,0.332       ,500.000     ,2.000          ,-330.884    ,0.331       ,-0.844      ,0.100       ,880.000     ,0.000       ,0.332       ,15.13880      ,238           ,0.018           ,20.918        ,10.400              ,-0.036              ,0.022           ,24942.66016       ,-0.07816              ,-0.007        ,5.260         ,5.260         ,0.100         ,0.094         
16:41:43.998071     ,0.878       ,0.880       ,20.585      ,15.330      ,15.130      ,14.807      ,0.323       ,500.000     ,2.000          ,-322.321    ,0.322       ,-0.971      ,0.105       ,880.000     ,0.000       ,0.323       ,15.12960      ,270           ,0.021           ,23.730        ,12.200              ,-0.043              ,0.033           ,24942.66992       ,-0.06827              ,-0.011        ,5.260         ,5.260         ,0.105         ,0.098         
16:41:44.016161     ,0.878       ,0.880       ,20.585      ,15.430      ,15.128      ,14.807      ,0.323       ,500.000     ,2.000          ,-322.321    ,0.322       ,-0.971      ,0.105       ,880.000     ,0.000       ,0.323       ,15.12960      ,291           ,0.022           ,25.576        ,13.400              ,-0.047              ,0.033           ,24942.67773       ,-0.06827              ,-0.011        ,5.220         ,5.220         ,0.110         ,0.109         
16:41:44.044225     ,0.878       ,0.880       ,20.585      ,15.460      ,15.120      ,14.807      ,0.319       ,500.000     ,2.000          ,-317.981    ,0.318       ,-0.692      ,0.115       ,880.000     ,0.000       ,0.319       ,15.12550      ,320           ,0.024           ,28.125        ,16.200              ,-0.057              ,0.059           ,24942.68750       ,-0.07737              ,-0.020        ,5.240         ,5.240         ,0.115         ,0.103         
16:41:44.072307     ,0.878       ,0.880       ,20.585      ,15.430      ,15.106      ,14.807      ,0.310       ,500.000     ,2.000          ,-309.285    ,0.309       ,-0.854      ,0.120       ,880.000     ,0.000       ,0.310       ,15.11640      ,354           ,0.027           ,31.113        ,18.200              ,-0.064              ,0.073           ,24942.70117       ,-0.09826              ,-0.024        ,5.240         ,5.240         ,0.120         ,0.118         
16:41:44.096306     ,0.878       ,0.880       ,20.585      ,15.420      ,15.093      ,14.807      ,0.286       ,500.000     ,1.000          ,-142.401    ,0.285       ,-1.316      ,0.130       ,880.000     ,0.000       ,0.286       ,15.09250      ,391           ,0.030           ,34.365        ,20.400              ,-0.071              ,0.101           ,24942.71289       ,-0.10610              ,-0.034        ,5.240         ,5.240         ,0.130         ,0.117         
16:41:44.124661     ,0.878       ,0.880       ,20.585      ,15.550      ,15.079      ,14.807      ,0.281       ,500.000     ,1.000          ,-139.987    ,0.280       ,-1.199      ,0.135       ,880.000     ,0.000       ,0.281       ,15.08790      ,432           ,0.033           ,37.969        ,22.800              ,-0.080              ,0.115           ,24942.72852       ,-0.12204              ,-0.038        ,5.240         ,5.240         ,0.135         ,0.136         
16:41:44.147205     ,0.876       ,0.880       ,20.650      ,15.440      ,15.062      ,14.807      ,0.267       ,500.000     ,1.000          ,-133.181    ,0.266       ,-1.456      ,0.140       ,880.000     ,0.000       ,0.267       ,15.07380      ,472           ,0.036           ,41.484        ,25.200              ,-0.088              ,0.129           ,24942.74023       ,-0.10639              ,-0.043        ,5.240         ,5.240         ,0.140         ,0.136         
16:41:44.170864     ,0.876       ,0.880       ,20.650      ,15.480      ,15.052      ,14.807      ,0.250       ,500.000     ,1.000          ,-124.523    ,0.249       ,-1.811      ,0.145       ,880.000     ,0.000       ,0.250       ,15.05660      ,517           ,0.040           ,45.439        ,27.200              ,-0.095              ,0.144           ,24942.75586       ,-0.13592              ,-0.048        ,5.240         ,5.240         ,0.145         ,0.138         
16:41:44.210977     ,0.876       ,0.880       ,20.650      ,15.450      ,15.039      ,14.807      ,0.233       ,500.000     ,1.000          ,-115.587    ,0.231       ,-1.716      ,0.155       ,880.000     ,0.000       ,0.233       ,15.03940      ,580           ,0.044           ,50.977        ,30.800              ,-0.108              ,0.174           ,24942.78320       ,-0.14287              ,-0.058        ,5.220         ,5.220         ,0.155         ,0.140         
16:41:44.222931     ,0.876       ,0.880       ,20.650      ,15.420      ,15.033      ,14.807      ,0.233       ,500.000     ,1.000          ,-115.587    ,0.231       ,-1.716      ,0.155       ,880.000     ,0.000       ,0.233       ,15.03940      ,616           ,0.047           ,54.141        ,32.400              ,-0.113              ,0.174           ,24942.79297       ,-0.14287              ,-0.058        ,5.220         ,5.220         ,0.155         ,0.146         
16:41:44.257273     ,0.876       ,0.880       ,20.650      ,15.400      ,15.033      ,14.807      ,0.225       ,500.000     ,1.000          ,-111.641    ,0.223       ,-1.642      ,0.160       ,880.000     ,0.000       ,0.225       ,15.03150      ,669           ,0.051           ,58.799        ,34.400              ,-0.120              ,0.190           ,24942.81836       ,-0.15108              ,-0.063        ,5.220         ,5.220         ,0.165         ,0.154         
16:41:44.274495     ,0.876       ,0.880       ,20.650      ,15.340      ,15.036      ,14.807      ,0.227       ,500.000     ,2.000          ,-224.673    ,0.225       ,-1.210      ,0.165       ,880.000     ,0.000       ,0.227       ,15.03320      ,725           ,0.056           ,63.721        ,36.000              ,-0.126              ,0.205           ,24942.82812       ,-0.16516              ,-0.068        ,5.260         ,5.260         ,0.165         ,0.151         
16:41:44.313566     ,0.876       ,0.880       ,20.650      ,15.300      ,15.043      ,14.807      ,0.236       ,500.000     ,2.000          ,-235.063    ,0.235       ,-0.304      ,0.175       ,880.000     ,0.000       ,0.236       ,15.04290      ,783           ,0.060           ,68.818        ,39.400              ,-0.138              ,0.237           ,24942.85938       ,-0.15560              ,-0.079        ,5.260         ,5.260         ,0.175         ,0.154         
16:41:44.325578     ,0.876       ,0.880       ,20.650      ,15.320      ,15.051      ,14.807      ,0.244       ,500.000     ,2.000          ,-243.283    ,0.243       ,0.133       ,0.180       ,880.000     ,0.000       ,0.244       ,15.05070      ,841           ,0.064           ,73.916        ,40.600              ,-0.142              ,0.254           ,24942.86914       ,-0.18379              ,-0.085        ,5.260         ,5.260         ,0.180         ,0.159         
16:41:44.337605     ,0.876       ,0.880       ,20.650      ,15.310      ,15.055      ,14.807      ,0.248       ,500.000     ,2.000          ,-247.985    ,0.248       ,0.342       ,0.185       ,880.000     ,0.000       ,0.248       ,15.05480      ,859           ,0.066           ,75.498        ,41.600              ,-0.145              ,0.270           ,24942.88477       ,-0.17514              ,-0.090        ,5.270         ,5.270         ,0.185         ,0.169         
16:41:44.359678     ,0.876       ,0.880       ,20.650      ,15.270      ,15.063      ,14.807      ,0.248       ,500.000     ,2.000          ,-247.985    ,0.248       ,0.342       ,0.185       ,880.000     ,0.000       ,0.248       ,15.05480      ,902           ,0.069           ,79.277        ,43.000              ,-0.150              ,0.270           ,24942.90234       ,-0.17514              ,-0.090        ,5.270         ,5.270         ,0.185         ,0.184         
16:41:44.387859     ,0.881       ,0.880       ,20.617      ,15.220      ,15.083      ,14.807      ,0.276       ,500.000     ,2.000          ,-276.002    ,0.276       ,1.329       ,0.195       ,880.000     ,0.000       ,0.276       ,15.08260      ,984           ,0.075           ,86.484        ,45.200              ,-0.158              ,0.304           ,24942.92188       ,-0.19504              ,-0.101        ,5.270         ,5.270         ,0.195         ,0.188         
16:41:44.411829     ,0.881       ,0.880       ,20.617      ,15.270      ,15.104      ,14.807      ,0.297       ,500.000     ,2.000          ,-297.723    ,0.298       ,1.979       ,0.200       ,880.000     ,0.000       ,0.297       ,15.10400      ,1048          ,0.080           ,92.109        ,47.400              ,-0.165              ,0.321           ,24942.94727       ,-0.19576              ,-0.107        ,5.280         ,5.280         ,0.200         ,0.192         
16:41:44.439972     ,0.881       ,0.880       ,20.617      ,15.280      ,15.124      ,14.807      ,0.318       ,500.000     ,4.000          ,-637.461    ,0.319       ,2.471       ,0.205       ,880.000     ,0.000       ,0.318       ,15.12430      ,1092          ,0.084           ,95.977        ,49.800              ,-0.174              ,0.338           ,24942.98242       ,-0.19028              ,-0.113        ,5.290         ,5.290         ,0.205         ,0.203         
16:41:44.464060     ,0.881       ,0.880       ,20.617      ,15.260      ,15.144      ,14.807      ,0.338       ,500.000     ,4.000          ,-679.811    ,0.340       ,2.404       ,0.215       ,880.000     ,0.000       ,0.338       ,15.14430      ,1172          ,0.090           ,103.008       ,54.000              ,-0.188              ,0.371           ,24943.00586       ,-0.16595              ,-0.124        ,5.290         ,5.290         ,0.215         ,0.213         
16:41:44.487151     ,0.881       ,0.880       ,20.617      ,15.250      ,15.165      ,14.807      ,0.358       ,500.000     ,4.000          ,-721.089    ,0.361       ,2.343       ,0.225       ,880.000     ,0.000       ,0.358       ,15.16500      ,1237          ,0.095           ,108.721       ,58.400              ,-0.204              ,0.402           ,24943.05078       ,-0.19244              ,-0.134        ,5.300         ,5.300         ,0.225         ,0.213         
16:41:44.498093     ,0.881       ,0.880       ,20.617      ,15.250      ,15.165      ,14.807      ,0.358       ,500.000     ,4.000          ,-721.089    ,0.361       ,2.343       ,0.225       ,880.000     ,0.000       ,0.358       ,15.16500      ,1237          ,0.095           ,108.721       ,62.400              ,-0.218              ,0.402           ,24943.06641       ,-0.19244              ,-0.134        ,5.300         ,5.300         ,0.225         ,0.222         
16:41:44.514126     ,0.881       ,0.880       ,20.617      ,15.010      ,15.188      ,14.807      ,0.381       ,500.000     ,4.000          ,-766.608    ,0.383       ,2.370       ,0.235       ,880.000     ,0.000       ,0.381       ,15.18770      ,1298          ,0.099           ,114.082       ,66.200              ,-0.231              ,0.430           ,24943.08398       ,-0.16589              ,-0.143        ,5.310         ,5.310         ,0.235         ,0.236         
16:41:44.547188     ,0.881       ,0.880       ,20.617      ,14.780      ,15.201      ,14.807      ,0.394       ,500.000     ,4.000          ,-792.227    ,0.396       ,2.049       ,0.245       ,880.000     ,0.000       ,0.394       ,15.20070      ,1362          ,0.104           ,119.707       ,69.400              ,-0.242              ,0.443           ,24943.11914       ,-0.19332              ,-0.148        ,5.310         ,5.310         ,0.245         ,0.235         
16:41:44.572618     ,0.881       ,0.880       ,20.617      ,14.900      ,15.217      ,14.807      ,0.410       ,500.000     ,4.000          ,-822.495    ,0.411       ,2.291       ,0.250       ,880.000     ,0.000       ,0.410       ,15.21650      ,1408          ,0.108           ,123.750       ,66.400              ,-0.232              ,0.468           ,24943.13672       ,-0.19450              ,-0.156        ,5.320         ,5.320         ,0.250         ,0.245         
16:41:44.594738     ,0.881       ,0.880       ,20.617      ,15.030      ,15.232      ,14.807      ,0.425       ,500.000     ,4.000          ,-852.991    ,0.426       ,2.490       ,0.255       ,880.000     ,0.000       ,0.425       ,15.23150      ,1495          ,0.115           ,131.396       ,63.600              ,-0.222              ,0.479           ,24943.15625       ,-0.19462              ,-0.160        ,5.320         ,5.320         ,0.255         ,0.246         
16:41:44.622177     ,0.881       ,0.880       ,20.601      ,14.710      ,15.240      ,14.807      ,0.433       ,500.000     ,4.000          ,-870.159    ,0.435       ,2.383       ,0.260       ,880.000     ,0.000       ,0.433       ,15.23960      ,1561          ,0.120           ,137.197       ,61.600              ,-0.215              ,0.490           ,24943.18164       ,-0.20281              ,-0.163        ,5.320         ,5.320         ,0.260         ,0.254         
16:41:44.634841     ,0.881       ,0.880       ,20.601      ,14.910      ,15.245      ,14.807      ,0.433       ,500.000     ,4.000          ,-870.159    ,0.435       ,2.383       ,0.260       ,880.000     ,0.000       ,0.433       ,15.23960      ,1611          ,0.123           ,141.592       ,60.000              ,-0.209              ,0.490           ,24943.19336       ,-0.20281              ,-0.163        ,5.330         ,5.330         ,0.260         ,0.258         
16:41:44.652825     ,0.881       ,0.880       ,20.601      ,14.890      ,15.247      ,14.807      ,0.440       ,500.000     ,4.000          ,-884.120    ,0.442       ,1.834       ,0.270       ,880.000     ,0.000       ,0.440       ,15.24650      ,1632          ,0.125           ,143.438       ,59.000              ,-0.206              ,0.510           ,24943.20898       ,-0.20368              ,-0.170        ,5.330         ,5.330         ,0.270         ,0.264         
16:41:44.674896     ,0.881       ,0.880       ,20.601      ,14.770      ,15.244      ,14.807      ,0.438       ,500.000     ,2.000          ,-439.654    ,0.440       ,1.419       ,0.275       ,880.000     ,0.000       ,0.438       ,15.24440      ,1678          ,0.129           ,147.480       ,58.200              ,-0.203              ,0.519           ,24943.22656       ,-0.21365              ,-0.173        ,5.330         ,5.330         ,0.275         ,0.271         
16:41:44.693449     ,0.881       ,0.880       ,20.601      ,14.740      ,15.237      ,14.807      ,0.438       ,500.000     ,2.000          ,-439.654    ,0.440       ,1.419       ,0.275       ,880.000     ,0.000       ,0.438       ,15.24440      ,1749          ,0.134           ,153.721       ,57.800              ,-0.202              ,0.519           ,24943.24805       ,-0.21365              ,-0.173        ,5.330         ,5.330         ,0.275         ,0.274         
16:41:44.700190     ,0.881       ,0.880       ,20.601      ,14.740      ,15.237      ,14.807      ,0.431       ,500.000     ,2.000          ,-432.422    ,0.432       ,0.893       ,0.280       ,880.000     ,0.000       ,0.431       ,15.23740      ,1774          ,0.136           ,155.918       ,57.400              ,-0.200              ,0.528           ,24943.25586       ,-0.22530              ,-0.176        ,5.320         ,5.320         ,0.285         ,0.272         
16:41:44.726826     ,0.881       ,0.880       ,20.601      ,14.910      ,15.227      ,14.807      ,0.421       ,500.000     ,2.000          ,-421.619    ,0.422       ,0.231       ,0.290       ,880.000     ,0.000       ,0.421       ,15.22720      ,1843          ,0.141           ,161.982       ,57.000              ,-0.199              ,0.544           ,24943.27734       ,-0.19534              ,-0.181        ,5.320         ,5.320         ,0.290         ,0.287         
16:41:44.750774     ,0.881       ,0.880       ,20.601      ,14.570      ,15.211      ,14.807      ,0.404       ,500.000     ,2.000          ,-404.881    ,0.405       ,-0.438      ,0.295       ,880.000     ,0.000       ,0.404       ,15.21070      ,1915          ,0.147           ,168.311       ,57.000              ,-0.199              ,0.551           ,24943.30273       ,-0.21416              ,-0.184        ,5.320         ,5.320         ,0.295         ,0.288         
16:41:44.772823     ,0.881       ,0.880       ,20.601      ,14.870      ,15.193      ,14.807      ,0.387       ,500.000     ,2.000          ,-385.633    ,0.386       ,-0.821      ,0.305       ,880.000     ,0.000       ,0.387       ,15.19340      ,1989          ,0.152           ,174.814       ,57.000              ,-0.199              ,0.563           ,24943.32227       ,-0.22373              ,-0.188        ,5.320         ,5.320         ,0.305         ,0.292         
16:41:44.794205     ,0.881       ,0.880       ,20.601      ,14.690      ,15.180      ,14.807      ,0.387       ,500.000     ,2.000          ,-385.633    ,0.386       ,-0.821      ,0.305       ,880.000     ,0.000       ,0.387       ,15.19340      ,2040          ,0.156           ,179.297       ,57.000              ,-0.199              ,0.563           ,24943.34180       ,-0.22373              ,-0.188        ,5.310         ,5.310         ,0.305         ,0.306         
