Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,ADRC_KP     ,ADRC_PGain     ,ADRC_U0(Nm) ,ADRC_Z1(kg) ,ADRC_Z2(Nm) ,ADRC_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
16:33:53.452933     ,0.883       ,0.880       ,19.144      ,15.130      ,15.130      ,14.302      ,0.828       ,250.000     ,2.000          ,-415.483    ,0.831       ,0.050       ,0.100       ,880.000     ,0.000       ,0.828       ,15.13000      ,2147472779    ,0.001           ,124.717       ,1.000               ,-0.003              ,0.005           ,25008.80664       ,-0.01533              ,-0.002        ,5.190         ,5.190         ,0.100         ,0.088         
16:33:53.462939     ,0.883       ,0.880       ,19.144      ,15.130      ,15.130      ,14.302      ,0.828       ,250.000     ,2.000          ,-415.120    ,0.830       ,0.095       ,0.110       ,880.000     ,0.000       ,0.828       ,15.13000      ,2147472781    ,0.001           ,124.893       ,1.000               ,-0.003              ,0.008           ,25008.80859       ,-0.01536              ,-0.003        ,5.190         ,5.190         ,0.110         ,0.089         
16:33:53.486126     ,0.883       ,0.880       ,19.144      ,15.100      ,15.100      ,14.302      ,0.798       ,250.000     ,2.000          ,-405.820    ,0.812       ,-0.755      ,0.130       ,880.000     ,0.000       ,0.798       ,15.10000      ,2147472787    ,0.001           ,125.420       ,1.600               ,-0.006              ,0.014           ,25008.81055       ,-0.02298              ,-0.005        ,5.190         ,5.190         ,0.130         ,0.119         
16:33:53.492540     ,0.883       ,0.880       ,19.144      ,15.120      ,15.120      ,14.302      ,0.818       ,250.000     ,4.000          ,-821.710    ,0.822       ,0.044       ,0.140       ,880.000     ,0.000       ,0.818       ,15.12000      ,2147472791    ,0.001           ,125.771       ,2.400               ,-0.008              ,0.019           ,25008.81055       ,-0.03073              ,-0.006        ,5.190         ,5.190         ,0.140         ,0.119         
16:33:53.515497     ,0.883       ,0.880       ,19.144      ,15.060      ,15.060      ,14.302      ,0.788       ,250.000     ,2.000          ,-400.670    ,0.801       ,-0.694      ,0.150       ,880.000     ,0.000       ,0.788       ,15.09000      ,2147472799    ,0.002           ,126.475       ,3.000               ,-0.010              ,0.023           ,25008.81445       ,-0.03066              ,-0.008        ,5.190         ,5.190         ,0.150         ,0.140         
16:33:53.536289     ,0.883       ,0.880       ,19.144      ,14.980      ,14.980      ,14.302      ,0.758       ,250.000     ,2.000          ,-389.618    ,0.779       ,-1.206      ,0.160       ,880.000     ,0.000       ,0.758       ,15.06000      ,2147472810    ,0.003           ,127.441       ,4.200               ,-0.015              ,0.029           ,25008.81836       ,-0.03066              ,-0.010        ,5.190         ,5.190         ,0.160         ,0.150         
16:33:53.554860     ,0.883       ,0.880       ,19.144      ,15.020      ,15.020      ,14.302      ,0.678       ,250.000     ,2.000          ,-361.576    ,0.723       ,-2.872      ,0.170       ,880.000     ,0.000       ,0.678       ,14.98000      ,2147472822    ,0.004           ,128.496       ,5.400               ,-0.019              ,0.035           ,25008.82227       ,-0.04600              ,-0.012        ,5.190         ,5.190         ,0.170         ,0.144         
16:33:53.586848     ,0.883       ,0.880       ,19.144      ,14.970      ,14.970      ,14.302      ,0.718       ,250.000     ,4.000          ,-738.561    ,0.739       ,-1.013      ,0.180       ,880.000     ,0.000       ,0.718       ,15.02000      ,2147472842    ,0.005           ,130.254       ,7.200               ,-0.025              ,0.043           ,25008.83398       ,-0.05365              ,-0.014        ,5.190         ,5.190         ,0.180         ,0.157         
16:33:53.605227     ,0.883       ,0.880       ,19.144      ,15.120      ,15.120      ,14.302      ,0.668       ,250.000     ,2.000          ,-350.475    ,0.701       ,-2.018      ,0.190       ,880.000     ,0.000       ,0.668       ,14.97000      ,2147472857    ,0.007           ,131.572       ,9.400               ,-0.033              ,0.051           ,25008.83789       ,-0.05366              ,-0.017        ,5.200         ,5.200         ,0.190         ,0.155         
16:33:53.655806     ,0.883       ,0.880       ,19.144      ,15.040      ,15.040      ,14.302      ,0.818       ,250.000     ,4.000          ,-789.438    ,0.789       ,2.424       ,0.200       ,880.000     ,0.000       ,0.818       ,15.12000      ,2147472901    ,0.010           ,135.439       ,18.400              ,-0.064              ,0.059           ,25008.88086       ,-0.05366              ,-0.020        ,5.210         ,5.210         ,0.200         ,0.189         
