Time                ,Current(A)  ,Voltage(V)  ,Pressure(kg),F0(kg)      ,DeltaF      ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
09:14:18.535767     ,0.000       ,0.000       ,5.270       ,5.282       ,-0.004      ,0.00092       ,1730          ,152.051         ,30.000        ,-0.105              ,-0.105              ,-3403.488       ,0.00000           ,0.00000               
09:14:18.553551     ,0.000       ,0.000       ,5.270       ,5.282       ,-0.003      ,0.00100       ,1731          ,152.139         ,31.000        ,-0.108              ,-0.105              ,-3403.477       ,0.00000           ,0.00000               
09:14:18.571426     ,0.000       ,0.000       ,5.270       ,5.282       ,-0.003      ,0.00100       ,1731          ,152.139         ,31.000        ,-0.108              ,-0.105              ,-3403.468       ,0.00000           ,0.00000               
09:14:18.598289     ,0.000       ,0.000       ,5.280       ,5.282       ,-0.003      ,0.00100       ,1731          ,152.139         ,30.000        ,-0.105              ,-0.105              ,-3403.457       ,0.00000           ,0.00000               
09:14:18.616116     ,0.000       ,0.000       ,5.280       ,5.282       ,-0.003      ,0.00100       ,1731          ,152.139         ,28.000        ,-0.098              ,-0.105              ,-3403.453       ,0.00000           ,0.00000               
09:14:18.633906     ,0.000       ,0.000       ,5.280       ,5.282       ,-0.003      ,0.00092       ,1730          ,152.051         ,28.000        ,-0.098              ,-0.105              ,-3403.444       ,0.00000           ,0.00000               
09:14:18.651630     ,0.000       ,0.000       ,5.280       ,5.282       ,-0.003      ,0.00077       ,1728          ,151.875         ,28.000        ,-0.098              ,-0.105              ,-3403.434       ,0.00000           ,0.00000               
09:14:18.678570     ,0.000       ,0.000       ,5.190       ,5.282       ,-0.003      ,0.00046       ,1724          ,151.523         ,29.000        ,-0.101              ,-0.105              ,-3403.417       ,0.00000           ,0.00000               
09:14:18.696341     ,0.000       ,0.000       ,5.190       ,5.282       ,-0.003      ,0.00015       ,1720          ,151.172         ,29.000        ,-0.101              ,-0.105              ,-3403.412       ,0.00000           ,0.00000               
09:14:18.714293     ,0.000       ,0.000       ,5.190       ,5.282       ,-0.003      ,-0.00023      ,1715          ,150.732         ,29.000        ,-0.101              ,-0.105              ,-3403.407       ,0.00000           ,0.00000               
