Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_P_Filtered(Nm),PI_P_Raw(Nm),PI_I(Nm)    ,PI_D(Nm)    ,PI_LastTorque(Nm),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),EncoderValue    ,RopeLength(m) ,EncoderAngle(deg)   ,MotorSpeed(rpm)     ,MotorLinearVel(m/s),MotorTheoryVel(m/s),MotorPosition(m)      ,RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
10:09:55.984759     ,0.883       ,0.880       ,19.782      ,14.400      ,14.400      ,14.428      ,0.052       ,0.053       ,0.000          ,0.000       ,-0.857      ,0.000       ,0.087       ,880.000     ,0.000       ,0.052       ,14.48000      ,2147483549    ,0.000           ,351.299       ,0.000               ,-0.000              ,-0.000          ,25679.66797       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.087         ,0.075         
10:09:55.994854     ,0.883       ,0.880       ,19.782      ,14.420      ,14.420      ,14.428      ,-0.028      ,-0.022      ,0.000          ,0.000       ,-2.807      ,0.000       ,0.077       ,880.000     ,0.000       ,-0.028      ,14.40000      ,2147483549    ,0.000           ,351.299       ,0.000               ,-0.000              ,-0.000          ,25679.66797       ,0.00000               ,0.000         ,5.240         ,5.240         ,0.077         ,0.072         
10:09:56.013563     ,0.883       ,0.880       ,19.782      ,14.420      ,14.420      ,14.428      ,-0.008      ,-0.005      ,0.000          ,0.000       ,-1.151      ,0.000       ,0.057       ,880.000     ,0.000       ,-0.008      ,14.42000      ,2147483549    ,0.000           ,351.299       ,0.000               ,-0.000              ,-0.000          ,25679.66797       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.057         ,0.060         
10:09:56.023591     ,0.883       ,0.880       ,19.782      ,14.480      ,14.480      ,14.428      ,-0.008      ,-0.005      ,0.000          ,0.000       ,-1.151      ,0.000       ,0.057       ,880.000     ,0.000       ,-0.008      ,14.42000      ,2147483549    ,0.000           ,351.299       ,0.000               ,-0.000              ,-0.000          ,25679.66797       ,0.00000               ,0.000         ,5.220         ,5.220         ,0.057         ,0.056         
10:09:56.033494     ,0.883       ,0.880       ,19.782      ,14.530      ,14.530      ,14.428      ,0.102       ,0.100       ,0.000          ,0.000       ,2.270       ,0.000       ,0.067       ,880.000     ,0.000       ,0.102       ,14.53000      ,2147483550    ,0.000           ,351.387       ,0.000               ,-0.000              ,0.000           ,25679.66797       ,-0.00766              ,-0.000        ,5.220         ,5.220         ,0.067         ,0.065         
10:09:56.043526     ,0.883       ,0.880       ,19.782      ,14.550      ,14.550      ,14.428      ,0.122       ,0.117       ,0.000          ,0.000       ,2.185       ,0.000       ,0.077       ,880.000     ,0.000       ,0.122       ,14.55000      ,2147483550    ,0.000           ,351.387       ,0.000               ,-0.000              ,0.001           ,25679.66797       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.077         ,0.075         
10:09:56.053480     ,0.883       ,0.880       ,19.782      ,14.530      ,14.530      ,14.428      ,0.102       ,0.099       ,0.000          ,0.000       ,1.051       ,0.000       ,0.087       ,880.000     ,0.000       ,0.102       ,14.53000      ,2147483550    ,0.000           ,351.387       ,0.000               ,-0.000              ,0.001           ,25679.66797       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.087         ,0.084         
10:09:56.063559     ,0.883       ,0.880       ,19.782      ,14.480      ,14.480      ,14.428      ,0.052       ,0.053       ,0.000          ,0.000       ,-0.588      ,0.000       ,0.097       ,880.000     ,0.000       ,0.052       ,14.48000      ,2147483550    ,0.000           ,351.387       ,0.000               ,-0.000              ,0.001           ,25679.66797       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.097         ,0.095         
10:09:56.093541     ,0.883       ,0.880       ,19.782      ,14.440      ,14.440      ,14.428      ,0.012       ,0.015       ,0.000          ,0.000       ,-1.199      ,0.000       ,0.077       ,880.000     ,0.000       ,0.012       ,14.44000      ,2147483550    ,0.000           ,351.387       ,0.000               ,-0.000              ,0.001           ,25679.66797       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.077         ,0.076         
10:09:56.106960     ,0.883       ,0.880       ,19.815      ,14.430      ,14.430      ,14.428      ,0.012       ,0.015       ,0.000          ,0.000       ,-1.199      ,0.000       ,0.077       ,880.000     ,0.000       ,0.012       ,14.44000      ,2147483550    ,0.000           ,351.387       ,0.000               ,-0.000              ,0.001           ,25679.66797       ,0.00000               ,-0.000        ,5.260         ,5.260         ,0.077         ,0.076         
