Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(mA)    ,PI_I(mA)    ,RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s)
17:02:15.061767     ,0.053       ,0.055       ,0.934       ,20.870      ,20.868      ,20.852      ,0.015       ,0.277       ,0.030       ,0.00989       ,2147474602    ,284.941         ,150.000       ,-0.524              ,-0.000              ,1550.340        ,0.00000           ,-0.00002              
17:02:15.081770     ,0.053       ,0.055       ,0.951       ,20.890      ,20.880      ,20.852      ,0.027       ,0.263       ,0.033       ,0.00989       ,2147474602    ,284.941         ,149.600       ,-0.522              ,-0.000              ,1550.390        ,0.00000           ,-0.00001              
17:02:15.101755     ,0.053       ,0.056       ,0.951       ,20.860      ,20.861      ,20.852      ,0.009       ,0.249       ,0.036       ,0.00989       ,2147474602    ,284.941         ,149.200       ,-0.521              ,-0.000              ,1550.440        ,0.00000           ,-0.00001              
17:02:15.121796     ,0.055       ,0.056       ,0.951       ,20.870      ,20.881      ,20.852      ,0.028       ,0.236       ,0.039       ,0.00989       ,2147474602    ,284.941         ,149.400       ,-0.522              ,-0.000              ,1550.490        ,0.00000           ,-0.00001              
17:02:15.141773     ,0.055       ,0.057       ,1.016       ,20.870      ,20.869      ,20.852      ,0.017       ,0.227       ,0.042       ,0.00989       ,2147474602    ,284.941         ,149.800       ,-0.523              ,-0.000              ,1550.541        ,0.00000           ,-0.00001              
17:02:15.161781     ,0.057       ,0.057       ,1.033       ,20.870      ,20.866      ,20.852      ,0.013       ,0.216       ,0.045       ,0.00989       ,2147474602    ,284.941         ,150.000       ,-0.524              ,-0.000              ,1550.590        ,0.00000           ,-0.00000              
17:02:15.181762     ,0.057       ,0.058       ,1.033       ,20.860      ,20.862      ,20.852      ,0.010       ,0.199       ,0.047       ,0.00989       ,2147474602    ,284.941         ,149.600       ,-0.522              ,-0.000              ,1550.640        ,0.00000           ,-0.00000              
17:02:15.201757     ,0.057       ,0.058       ,0.951       ,20.860      ,20.865      ,20.852      ,0.013       ,0.181       ,0.050       ,0.00989       ,2147474602    ,284.941         ,149.600       ,-0.522              ,-0.000              ,1550.692        ,0.00000           ,-0.00000              
17:02:15.221778     ,0.059       ,0.058       ,1.033       ,20.860      ,20.861      ,20.852      ,0.008       ,0.169       ,0.052       ,0.00989       ,2147474602    ,284.941         ,150.200       ,-0.524              ,-0.000              ,1550.743        ,0.00000           ,-0.00000              
17:02:15.241769     ,0.059       ,0.059       ,1.033       ,20.860      ,20.858      ,20.852      ,0.006       ,0.158       ,0.054       ,0.00989       ,2147474602    ,284.941         ,150.800       ,-0.526              ,-0.000              ,1550.793        ,0.00000           ,-0.00000              
17:02:15.261778     ,0.059       ,0.059       ,1.065       ,20.850      ,20.852      ,20.852      ,-0.000      ,0.147       ,0.056       ,0.00989       ,2147474602    ,284.941         ,151.000       ,-0.527              ,-0.000              ,1550.842        ,0.00000           ,-0.00000              
17:02:15.281763     ,0.057       ,0.059       ,1.033       ,20.850      ,20.854      ,20.852      ,0.002       ,0.134       ,0.057       ,0.00989       ,2147474602    ,284.941         ,150.800       ,-0.526              ,-0.000              ,1550.892        ,0.00000           ,-0.00000              
17:02:15.301868     ,0.057       ,0.059       ,1.033       ,20.860      ,20.857      ,20.852      ,0.005       ,0.128       ,0.058       ,0.00989       ,2147474602    ,284.941         ,150.600       ,-0.526              ,-0.000              ,1550.946        ,0.00000           ,-0.00000              
17:02:15.322499     ,0.059       ,0.060       ,1.033       ,20.850      ,20.848      ,20.852      ,-0.005      ,0.112       ,0.060       ,0.00989       ,2147474602    ,284.941         ,150.600       ,-0.526              ,-0.000              ,1550.996        ,0.00000           ,-0.00000              
17:02:15.343479     ,0.059       ,0.060       ,1.098       ,20.850      ,20.853      ,20.852      ,0.001       ,0.093       ,0.061       ,0.00989       ,2147474602    ,284.941         ,151.000       ,-0.527              ,-0.000              ,1551.048        ,0.00000           ,-0.00000              
17:02:15.364413     ,0.059       ,0.060       ,1.098       ,20.840      ,20.845      ,20.852      ,-0.008      ,0.079       ,0.062       ,0.00989       ,2147474602    ,284.941         ,150.800       ,-0.526              ,-0.000              ,1551.117        ,0.00000           ,-0.00000              
17:02:15.384080     ,0.060       ,0.060       ,1.049       ,20.850      ,20.850      ,20.852      ,-0.003      ,0.067       ,0.063       ,0.00989       ,2147474602    ,284.941         ,150.400       ,-0.525              ,-0.000              ,1551.152        ,0.00000           ,-0.00000              
17:02:15.404677     ,0.060       ,0.060       ,1.049       ,20.850      ,20.845      ,20.852      ,-0.007      ,0.051       ,0.063       ,0.00989       ,2147474602    ,284.941         ,150.200       ,-0.524              ,-0.000              ,1551.219        ,0.00000           ,-0.00000              
17:02:15.421804     ,0.060       ,0.060       ,1.065       ,20.850      ,20.849      ,20.852      ,-0.004      ,0.034       ,0.064       ,0.00989       ,2147474602    ,284.941         ,150.600       ,-0.526              ,-0.000              ,1551.245        ,0.00000           ,-0.00000              
