Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastCurrent(mA),Feedforward(mA),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue  ,EncoderAngle(deg),MotorSpeed(rpm),MotorLinearVel(m/s) ,MotorTheoryVel(m/s) ,MotorPosition(m),RopeVelocityRaw(m/s),RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
09:26:14.037085     ,0.803       ,0.880       ,17.080      ,16.190      ,16.176      ,16.177      ,-0.001      ,-0.001      ,-0.000      ,0.005       ,0.014       ,880.000     ,-0.001      ,16.176      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.003        
09:26:14.045341     ,0.801       ,0.880       ,17.048      ,16.180      ,16.174      ,16.177      ,-0.001      ,-0.001      ,-0.000      ,0.004       ,0.011       ,880.000     ,-0.001      ,16.176      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.003        
09:26:14.057810     ,0.798       ,0.880       ,17.080      ,16.180      ,16.174      ,16.177      ,-0.003      ,-0.004      ,-0.000      ,0.004       ,0.013       ,880.000     ,-0.003      ,16.174      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.065258     ,0.801       ,0.880       ,17.064      ,16.180      ,16.174      ,16.177      ,-0.002      ,-0.004      ,-0.000      ,0.029       ,0.087       ,880.000     ,-0.002      ,16.174      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.076331     ,0.801       ,0.880       ,17.031      ,16.180      ,16.174      ,16.177      ,-0.002      ,-0.004      ,-0.000      ,0.014       ,0.042       ,880.000     ,-0.002      ,16.174      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.001         ,0.006         
09:26:14.085455     ,0.801       ,0.880       ,17.031      ,16.180      ,16.172      ,16.177      ,-0.003      ,-0.005      ,-0.000      ,0.018       ,0.053       ,880.000     ,-0.003      ,16.174      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.001         ,0.006         
09:26:14.097069     ,0.798       ,0.880       ,17.080      ,16.180      ,16.172      ,16.177      ,-0.005      ,-0.008      ,-0.000      ,0.022       ,0.065       ,880.000     ,-0.005      ,16.172      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.105292     ,0.798       ,0.880       ,17.064      ,16.190      ,16.174      ,16.177      ,-0.005      ,-0.008      ,-0.000      ,0.047       ,0.140       ,880.000     ,-0.005      ,16.172      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.118121     ,0.799       ,0.880       ,17.064      ,16.160      ,16.170      ,16.177      ,-0.003      ,-0.005      ,-0.000      ,0.031       ,0.092       ,880.000     ,-0.003      ,16.174      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.125623     ,0.799       ,0.880       ,17.064      ,16.180      ,16.170      ,16.177      ,-0.007      ,-0.012      ,-0.000      ,0.010       ,0.029       ,880.000     ,-0.007      ,16.170      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.136831     ,0.798       ,0.880       ,17.048      ,16.180      ,16.170      ,16.177      ,-0.006      ,-0.011      ,-0.000      ,0.073       ,0.220       ,880.000     ,-0.006      ,16.170      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.145399     ,0.801       ,0.880       ,17.064      ,16.180      ,16.170      ,16.177      ,-0.006      ,-0.010      ,-0.000      ,0.039       ,0.117       ,880.000     ,-0.006      ,16.170      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.159729     ,0.796       ,0.880       ,17.048      ,16.190      ,16.170      ,16.177      ,-0.007      ,-0.011      ,-0.000      ,0.041       ,0.123       ,880.000     ,-0.007      ,16.170      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.165317     ,0.801       ,0.880       ,17.048      ,16.180      ,16.173      ,16.177      ,-0.007      ,-0.012      ,-0.000      ,0.045       ,0.135       ,880.000     ,-0.007      ,16.170      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.178428     ,0.801       ,0.880       ,17.048      ,16.190      ,16.173      ,16.177      ,-0.003      ,-0.005      ,-0.000      ,0.006       ,0.018       ,880.000     ,-0.003      ,16.173      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.003        
09:26:14.185458     ,0.803       ,0.880       ,17.048      ,16.180      ,16.173      ,16.177      ,-0.003      ,-0.005      ,-0.000      ,0.006       ,0.018       ,880.000     ,-0.003      ,16.173      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.003        
09:26:14.196094     ,0.799       ,0.880       ,17.064      ,16.180      ,16.174      ,16.177      ,-0.004      ,-0.006      ,-0.000      ,0.017       ,0.052       ,880.000     ,-0.004      ,16.173      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.001         ,0.009         
09:26:14.205492     ,0.801       ,0.880       ,17.031      ,16.190      ,16.175      ,16.177      ,-0.003      ,-0.005      ,-0.000      ,0.028       ,0.083       ,880.000     ,-0.003      ,16.174      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,0.001         ,0.009         
09:26:14.215938     ,0.801       ,0.880       ,17.048      ,16.180      ,16.176      ,16.177      ,-0.002      ,-0.003      ,-0.000      ,0.016       ,0.048       ,880.000     ,-0.002      ,16.175      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.003        
09:26:14.225581     ,0.798       ,0.880       ,17.048      ,16.190      ,16.176      ,16.177      ,-0.001      ,-0.001      ,-0.000      ,0.005       ,0.014       ,880.000     ,-0.001      ,16.176      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.003        
09:26:14.235329     ,0.798       ,0.880       ,17.048      ,16.180      ,16.176      ,16.177      ,-0.000      ,-0.000      ,-0.000      ,-0.002      ,-0.005      ,880.000     ,-0.000      ,16.176      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.245522     ,0.803       ,0.880       ,17.048      ,16.160      ,16.173      ,16.177      ,-0.000      ,-0.000      ,-0.000      ,-0.002      ,-0.005      ,880.000     ,-0.000      ,16.176      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.255319     ,0.803       ,0.880       ,17.048      ,16.190      ,16.173      ,16.177      ,-0.004      ,-0.007      ,-0.000      ,-0.002      ,-0.007      ,880.000     ,-0.004      ,16.173      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.265308     ,0.801       ,0.880       ,17.064      ,16.180      ,16.173      ,16.177      ,-0.004      ,-0.007      ,-0.000      ,-0.002      ,-0.007      ,880.000     ,-0.004      ,16.173      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.004        
09:26:14.275217     ,0.801       ,0.880       ,17.064      ,16.180      ,16.170      ,16.177      ,-0.004      ,-0.007      ,-0.000      ,0.051       ,0.152       ,880.000     ,-0.004      ,16.173      ,0.00015       ,72            ,6.328           ,0.000         ,-0.000              ,0.000               ,23921.908       ,0.00000           ,-0.00000              ,0.000         ,0.000         ,-0.000        ,-0.001        
