Time                ,Current(A)  ,TargetCurrent(A),Voltage(V)  ,PressureRaw(kg),PressureFiltered(kg),F0(kg)      ,DeltaF      ,PI_P(Nm)    ,PI_I(Nm)    ,PI_D(Nm)    ,PI_LastCurrent(mA),Feedforward(mA),FeedforwardTorque(Nm),AlgoDeltaF(kg),AlgoPressure(kg),RopeLength(m) ,EncoderValue    ,EncoderAngle(deg),MotorSpeed(rpm)     ,MotorLinearVel(m/s) ,MotorTheoryVel(m/s),MotorPosition(m)  ,RopeVelocityRaw(m/s)  ,RopeVelocityFiltered(m/s),WeightRaw(kg) ,WeightFiltered(kg),TargetTorque(Nm),ActualTorque(Nm)
17:14:52.728474     ,0.881       ,0.880       ,19.291      ,16.160      ,16.147      ,16.148      ,-0.003      ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,-0.003      ,16.145      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.736960     ,0.881       ,0.880       ,19.291      ,16.140      ,16.145      ,16.148      ,-0.003      ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,-0.003      ,16.145      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.746943     ,0.881       ,0.880       ,19.291      ,16.160      ,16.147      ,16.148      ,-0.001      ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,-0.001      ,16.147      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.756945     ,0.881       ,0.880       ,19.291      ,16.150      ,16.146      ,16.148      ,-0.002      ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,-0.002      ,16.146      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.770518     ,0.879       ,0.880       ,19.356      ,16.160      ,16.146      ,16.148      ,-0.002      ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,-0.002      ,16.146      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.782419     ,0.879       ,0.880       ,19.356      ,16.160      ,16.146      ,16.148      ,-0.002      ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,-0.002      ,16.146      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.011        
17:14:52.786958     ,0.879       ,0.880       ,19.356      ,16.160      ,16.149      ,16.148      ,0.001       ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.001       ,16.149      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.011        
17:14:52.802090     ,0.879       ,0.880       ,19.356      ,16.160      ,16.148      ,16.148      ,0.000       ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,0.000       ,16.148      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
17:14:52.806949     ,0.879       ,0.880       ,19.356      ,16.180      ,16.153      ,16.148      ,0.005       ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.005       ,16.153      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.003        
17:14:52.822001     ,0.879       ,0.880       ,19.356      ,16.150      ,16.150      ,16.148      ,0.005       ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.005       ,16.153      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
17:14:52.826950     ,0.879       ,0.880       ,19.356      ,16.160      ,16.152      ,16.148      ,0.004       ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.004       ,16.152      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,-0.000        
17:14:52.842811     ,0.879       ,0.880       ,19.356      ,16.160      ,16.153      ,16.148      ,0.004       ,0.000       ,-0.000      ,0.000       ,-0.000      ,880.000     ,0.000       ,0.004       ,16.152      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.846939     ,0.879       ,0.880       ,19.356      ,16.160      ,16.154      ,16.148      ,0.006       ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,0.006       ,16.154      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.856953     ,0.879       ,0.880       ,19.356      ,16.160      ,16.151      ,16.148      ,0.003       ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,0.003       ,16.151      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.870363     ,0.879       ,0.880       ,19.340      ,16.160      ,16.154      ,16.148      ,0.006       ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,0.006       ,16.154      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
17:14:52.883217     ,0.879       ,0.880       ,19.340      ,16.160      ,16.153      ,16.148      ,0.005       ,0.000       ,-0.000      ,-0.000      ,-0.000      ,880.000     ,0.000       ,0.005       ,16.153      ,0.00000       ,513           ,45.088          ,0.000         ,-0.000              ,-0.000              ,23924.000       ,0.00000           ,0.00000               ,0.000         ,0.000         ,-0.000        ,0.001         
